scenario,planner,trial,seed,status,completed,timed_out,robot_count,planner_calls,failed_plans,failed_robots,planning_time_ms_total,planning_time_ms_mean,simulated_duration_ms,wall_time_ms,realtime_factor,ticks,robot_collision_episodes,obstacle_collision_episodes,collision_episodes,planned_path_length_mm,travelled_distance_mm,mean_final_error_mm,max_final_error_mm,minimum_clearance_mm,dt_ms,backend,physics_validation_passed,missed_frames,max_frame_gap_ms,max_final_speed_mmps,evidence_directory,error,scenario_set,replan_policy,replan_count,replan_failures,planning_time_ms_initial,planning_time_ms_max_call,time_to_goal_ms
22.11.24.08.2026~p004,visibility,1,0,completed,True,False,3,3,0,,29.921245000195995,9.973748333398666,3360.0000000000027,32.97226699987732,101.903821172275,168,0,1,1,7302.381841244067,7029.829150911151,59.4130863347528,59.7030273349634,-31.32081659010973,20.0,kinematic,False,0,0.0,,,,22.11.24.08.2026~perturbed,once,0,0,29.921245000195995,10.323842000161676,3360.0000000000027
22.11.24.08.2026~p004,visibility,1,0,completed,True,False,3,533,0,,1907.7072179995866,3.579188026265641,3183.333333333327,1927.323233000152,1.6516862759849666,191,1,2,3,7302.381841244067,7183.7445579745545,59.45414392234002,59.56455591764777,-154.8517381898947,20.0,kinematic,False,0,0.0,,,,22.11.24.08.2026~perturbed,cycle,182,113,29.346864999979516,38.12382499995692,3183.333333333327
22.11.24.08.2026~p004,visibility,1,0,completed,True,False,3,560,0,,379.83058500208244,0.6782689017894329,3633.3333333333253,404.11439099989366,8.990853615342496,218,0,4,4,7302.381841244067,7123.871487643558,59.517358783235835,59.75420050033521,-29.718381845861273,20.0,kinematic,False,0,0.0,,,,22.11.24.08.2026~perturbed,event,34,86,29.16592699989451,14.440664999938235,3633.3333333333253
22.11.24.08.2026~p005,voronoi,1,0,completed,True,False,3,3,0,,13.752950000025521,4.584316666675174,5699.999999999966,19.405819000212432,293.7263302279368,285,0,0,0,11590.723601869853,10541.54067695684,59.039399007319616,59.72583419620189,59.73294389384435,20.0,kinematic,False,0,0.0,,,,22.11.24.08.2026~perturbed,once,0,0,13.752950000025521,4.702303999920332,5699.999999999966
22.11.24.08.2026~p005,voronoi,1,0,completed,True,False,3,435,0,,491.6946759990424,1.1303325885035458,2966.666666666661,506.46608300007756,5.857582109138406,178,0,0,0,11590.723601869853,8298.35974801364,59.5217126279957,59.670797505557374,38.69331067667554,20.0,kinematic,False,0,0.0,,,,22.11.24.08.2026~perturbed,cycle,93,22,24.949701000196,13.131861000147182,2966.666666666661
22.11.24.08.2026~p005,voronoi,1,0,completed,True,False,3,424,0,,39.95286599842984,0.0942284575434666,2799.999999999995,53.03758500008371,52.792750650233714,168,0,0,0,11590.723601869853,8202.490604499513,59.46349560808991,59.67735181750516,34.774389966346206,20.0,kinematic,False,0,0.0,,,,22.11.24.08.2026~perturbed,event,3,0,13.400615000136895,4.501618000176677,2799.999999999995
22.11.24.08.2026~p005,prm,1,0,completed,True,False,3,3,0,,19.026768999538035,6.342256333179345,4199.999999999998,22.779003999858105,184.38031794656874,210,0,0,0,13419.108465865336,12783.10720371061,58.94475173396061,59.439660580335634,13.035079009343576,20.0,kinematic,False,0,0.0,,,,22.11.24.08.2026~perturbed,once,0,0,19.026768999538035,6.52061099981438,4199.999999999998
22.11.24.08.2026~p005,prm,1,0,completed,True,False,3,404,0,,756.7411629988783,1.8731216905912829,2616.6666666666624,771.9924250000076,3.3894978524778097,157,0,0,0,13419.108465865336,8772.78111340378,59.64076977744517,59.91126884821984,32.67910315327953,20.0,kinematic,False,0,0.0,,,,22.11.24.08.2026~perturbed,cycle,111,5,18.366843999956473,15.898684000148933,2616.6666666666624
22.11.24.08.2026~p005,prm,1,0,completed,True,False,3,409,0,,47.47301200131915,0.11607093398855538,2566.6666666666624,59.548325000150726,43.10224790806737,154,0,0,0,13419.108465865336,9486.434887269334,58.75951457040876,59.508183646013485,37.381034865337085,20.0,kinematic,False,0,0.0,,,,22.11.24.08.2026~perturbed,event,3,5,20.60546799975782,7.89935499983585,2566.6666666666624
22.11.24.08.2026~p005,visibility,1,0,completed,True,False,3,3,0,,30.62309599999935,10.20769866666645,3240.0000000000023,34.06549000010273,95.11091723589567,162,0,1,1,7633.378941772218,7346.742135842791,58.083264633668456,58.426882917626514,-31.795697343816272,20.0,kinematic,False,0,0.0,,,,22.11.24.08.2026~perturbed,once,0,0,30.62309599999935,10.25291499990999,3240.0000000000023
22.11.24.08.2026~p005,visibility,1,0,completed,True,False,3,559,0,,1955.847877998167,3.498833413234646,3549.9999999999923,1976.281391999919,1.796302902193261,213,1,1,2,7633.378941772218,7583.84537659054,59.04571912092792,59.73981997116694,-57.064487543667866,20.0,kinematic,False,0,0.0,,,,22.11.24.08.2026~perturbed,cycle,184,143,30.419848000292404,31.693953000058173,3549.9999999999923
22.11.24.08.2026~p005,visibility,1,0,completed,True,False,3,533,0,,314.9729729984756,0.5909436641622432,3233.3333333333267,331.02482600020267,9.767646047584803,194,0,1,1,7633.378941772218,7394.835947534042,59.15767139422289,59.73981997116694,-32.60704033255303,20.0,kinematic,False,0,0.0,,,,22.11.24.08.2026~perturbed,event,27,63,32.118329000013546,17.786820000083026,3233.3333333333267
22.11.24.08.2026~p006,voronoi,1,0,completed,True,False,3,3,0,,13.625693999983923,4.541897999994641,4879.999999999984,17.937153000048056,272.0610121342506,244,1,1,2,10601.02971154693,9808.156490694115,58.36909974557025,58.56208319529168,-104.99163001483392,20.0,kinematic,False,0,0.0,,,,22.11.24.08.2026~perturbed,once,0,0,13.625693999983923,4.7217970000019704,4879.999999999984
22.11.24.08.2026~p006,voronoi,1,0,timed_out,False,True,3,2081,0,,542.3323799980153,0.26061142719750857,30000.0,634.3145119999463,47.29515001227426,1801,0,112,112,10601.02971154693,15788.929320845346,69.12305708256174,87.61585857756695,-2.6572700778724823,20.0,kinematic,False,0,0.0,,,,22.11.24.08.2026~perturbed,cycle,195,1433,13.383209000039642,19.698810999898342,
22.11.24.08.2026~p006,voronoi,1,0,timed_out,False,True,3,2069,0,,120.77385599855006,0.05837305751500728,30000.0,204.90965800013328,146.40598346018658,1801,0,112,112,10601.02971154693,15675.104956523537,67.8288159210324,84.62171699753712,-2.6311921442388666,20.0,kinematic,False,0,0.0,,,,22.11.24.08.2026~perturbed,event,112,1429,13.483744000268416,4.587582000112889,
22.11.24.08.2026~p006,prm,1,0,planning_failed,False,False,3,3,1,Y1,12.867019000168511,4.289006333389504,4839.9999999999845,17.017508999970232,284.41295374125855,242,0,0,0,12240.731354372121,11742.107443723642,814.8435438735642,2327.545035010064,81.5737036501564,20.0,kinematic,False,0,0.0,,,,22.11.24.08.2026~perturbed,once,0,0,12.867019000168511,6.4629539999714325,
