scenario,planner,trial,seed,status,completed,timed_out,robot_count,planner_calls,failed_plans,failed_robots,planning_time_ms_total,planning_time_ms_mean,simulated_duration_ms,wall_time_ms,realtime_factor,ticks,robot_collision_episodes,obstacle_collision_episodes,collision_episodes,planned_path_length_mm,travelled_distance_mm,mean_final_error_mm,max_final_error_mm,minimum_clearance_mm,dt_ms,backend,physics_validation_passed,missed_frames,max_frame_gap_ms,max_final_speed_mmps,evidence_directory,error,scenario_set,replan_policy,replan_count,replan_failures,planning_time_ms_initial,planning_time_ms_max_call,time_to_goal_ms,prediction_horizon_ms,planning_clearance_mm,planning_time_ms_p95_call,straight_line_mm,replan_period_ms,rebuild_calls,check_calls,planning_time_ms_rebuild,planning_time_ms_check,replans_active_blocked,replans_route_finished,replans_route_blocked,replans_scheduled,replans_other,direct_path_switches,path_shift_mm_mean,path_shift_mm_max,heading_change_rad_per_m,sharp_turns,minimum_robot_clearance_mm,minimum_obstacle_clearance_mm,contact_time_ms,obstacle_episodes_obstacle_initiated,obstacle_episodes_robot_initiated
random-s0-0000,visibility,1,0,completed,True,False,6,6,0,,10.376199992606416,1.7293666654344027,2780.000000000002,27.31919998768717,101.75993445097055,139,0,0,0,24550.53949539801,24196.928189238286,58.45052220213396,58.899738371847505,82.76418901321057,20.0,kinematic,False,0,0.0,,,,random,once,0,0,10.376199992606416,10.2910999848973,2780.000000000002,0.0,0.0,10.2910999848973,24532.51069962512,20.0,6,0,10.376199992606416,0,0,0,0,0,0,0,0.0,0.0,0.008790217004204317,0,680.7020006761659,82.76418901321057,0.0,0,0
random-s0-0000,visibility,1,0,completed,True,False,6,664,0,,529.7538001905195,0.7978219882387343,2600.000000000002,608.5468000092078,4.27247337420994,130,0,0,0,24550.53949539801,24190.406955259954,58.756257282833985,59.89988022309564,145.40148061158112,20.0,kinematic,False,0,0.0,,,,random,cycle,38,23,10.382299951743335,18.68899998953566,2600.000000000002,0.0,0.0,9.915600006934255,24532.51069962512,20.0,44,620,481.9789999164641,47.77480027405545,0,0,0,38,0,4,32.01191988937722,219.87117610426276,0.07525863404064083,0,710.5196920695024,145.40148061158112,0.0,0,0
random-s0-0000,visibility,1,0,completed,True,False,6,136,0,,121.57979985931888,0.8939691166126389,2620.000000000001,157.25819999352098,16.66049846753902,131,0,0,0,24550.53949539801,24192.527317312975,58.64318353500361,59.84484216890963,122.89787332554096,20.0,kinematic,False,0,0.0,,,,random,cycle,7,4,10.394000011729077,17.634799994993955,2620.000000000001,0.0,0.0,9.973500011255965,24532.51069962512,100.0,13,123,111.54870004975237,10.031099809566513,0,0,0,7,0,3,86.06295228110483,200.35096611872407,0.046778392488535624,0,713.3712403759331,122.89787332554096,0.0,0,0
random-s0-0000,visibility,1,0,completed,True,False,6,668,0,,764.2983997357078,1.1441592810414787,2640.000000000002,834.9047999945469,3.1620371568318264,132,0,0,0,24570.92786503052,24231.75161610378,58.88497683123819,59.78170896695205,154.49492617626788,20.0,kinematic,False,0,0.0,,,,random,cycle,63,37,13.613400049507618,19.05190001707524,2640.000000000002,50.0,0.0,10.072900011437014,24532.51069962512,20.0,69,599,725.0345000065863,39.263899729121476,0,0,0,63,0,5,37.98385266242598,380.7606328897418,0.14457365004632922,0,728.640915142317,154.49492617626788,0.0,0,0
random-s0-0000,visibility,1,0,completed,True,False,6,136,0,,146.60700014792383,1.0779926481464988,2660.000000000001,183.13540000235662,14.524772381340645,133,0,0,0,24570.92786503052,24235.93399394984,59.03612111244345,59.77391874701072,140.36823858324624,20.0,kinematic,False,0,0.0,,,,random,cycle,11,7,8.901799999875948,16.93920002435334,2660.000000000001,50.0,0.0,9.419700014404953,24532.51069962512,100.0,17,119,136.39429997419938,10.212700173724443,0,0,0,11,0,4,141.10217444155714,362.98223454211984,0.11157134912243873,0,720.1316919304683,140.36823858324624,0.0,0,0
random-s0-0000,visibility,1,0,completed,True,False,6,698,0,,337.5015996280126,0.4835266470315367,2800.000000000002,409.04659999068826,6.845185854285899,140,0,0,0,24589.467139850047,24540.80604760414,58.6786093086327,59.845908271673935,5.754175365322084,20.0,kinematic,False,0,0.0,,,,random,cycle,31,145,15.111799963051453,14.824399986537173,2800.000000000002,150.0,0.0,0.13860000763088465,24532.51069962512,20.0,37,661,297.2779999836348,40.22359964437783,0,0,0,31,0,5,80.87771896571643,482.65919808905915,0.22471812347266718,0,839.3265117084607,5.754175365322084,0.0,0,0
random-s0-0000,visibility,1,0,completed,True,False,6,143,0,,86.3899999530986,0.6041258737978923,2880.0000000000014,122.58769999607466,23.493384736741294,144,0,0,0,24589.467139850047,24610.102990962994,58.32377724801464,59.3404810479732,3.661239837814861,20.0,kinematic,False,0,0.0,,,,random,cycle,5,27,18.127799994545057,17.547700001159683,2880.0000000000014,150.0,0.0,0.13130001025274396,24532.51069962512,100.0,11,132,76.33309997618198,10.056899976916611,0,0,0,5,0,4,345.26944756546084,482.65919808905915,0.20013680688340155,0,839.1119219820208,3.661239837814861,0.0,0,0
random-s0-0000,visibility,1,0,completed,True,False,6,667,0,,122.30079929577187,0.18335951918406576,2680.000000000002,187.0784999919124,14.325537141445228,134,0,0,0,24550.53949539801,24192.52280531748,58.75919448941931,59.90351329607159,145.89547205241712,20.0,kinematic,False,0,0.0,,,,random,event,9,22,10.453899973072112,18.211299990070984,2680.000000000002,0.0,0.0,0.04189999890513718,24532.51069962512,20.0,15,652,111.16329990909435,11.137499386677518,9,0,0,0,0,4,71.41976847171857,213.0309029515141,0.05664760944269704,0,728.5001353937772,145.89547205241712,0.0,0,0
random-s0-0000,visibility,1,0,completed,True,False,6,136,0,,65.03890003659762,0.47822720615145314,2680.000000000001,103.41159999370575,25.915854702597404,134,0,0,0,24550.53949539801,24193.42894091214,58.61606570477386,59.75384479979304,127.98905732265041,20.0,kinematic,False,0,0.0,,,,random,event,4,4,19.191599974874407,19.047000008868054,2680.000000000001,0.0,0.0,0.06819999543949962,24532.51069962512,100.0,10,126,62.09130003117025,2.9476000054273754,4,0,0,0,0,3,85.26199890494041,200.35096611872407,0.03663354068865904,0,735.8699354895539,127.98905732265041,0.0,0,0
random-s0-0000,visibility,1,0,completed,True,False,6,680,0,,178.50280017592013,0.2625041179057649,2880.0000000000023,258.1647999759298,11.155664909656629,144,0,0,0,24570.92786503052,24230.45314486959,58.32223295320859,58.810590034033886,157.29886280605916,20.0,kinematic,False,0,0.0,,,,random,event,15,39,14.127799979178235,14.593100000638515,2880.0000000000023,50.0,0.0,0.05590001819655299,24532.51069962512,20.0,21,659,164.36980009893887,14.133000076981261,15,0,0,0,0,5,92.62328242406059,380.7606328897418,0.11946943696659178,0,571.1031269389246,157.29886280605916,0.0,0,0
random-s0-0000,visibility,1,0,completed,True,False,6,138,0,,82.22059992840514,0.5958014487565589,2840.0000000000014,127.07550000050105,22.34891855620323,142,0,0,0,24570.92786503052,24240.928533758877,58.741830217688154,59.77391874701072,140.36823858324624,20.0,kinematic,False,0,0.0,,,,random,event,5,9,10.425400017993525,17.18049999908544,2840.0000000000014,50.0,0.0,0.149500003317371,24532.51069962512,100.0,11,127,78.61780005623586,3.602799872169271,5,0,0,0,0,4,183.06615563357406,226.74461381875943,0.09130669298866716,0,633.8374140027587,140.36823858324624,0.0,0,0
random-s0-0000,visibility,1,0,completed,True,False,6,727,0,,104.72210033913143,0.14404690555588917,3880.000000000003,191.58490002155304,20.252117988231372,194,0,1,1,24589.467139850047,24474.94920404042,58.82577236543182,59.97592799866975,-40.19323126347044,20.0,kinematic,False,0,0.0,,,,random,event,8,134,17.193599982419983,17.051200004061684,3880.000000000003,150.0,0.0,0.05460000829771161,24532.51069962512,20.0,14,713,86.44990003085695,18.272200308274478,8,0,0,0,0,5,198.8151457888312,487.77626558039066,0.19031571505138617,0,39.642836950257475,-40.19323126347044,320.0,1,0
random-s0-0000,visibility,1,0,completed,True,False,6,146,0,,62.0674000820145,0.42511917864393495,3060.0000000000014,95.15050001209602,32.159578768487805,153,0,0,0,24589.467139850047,24654.70358575049,58.40317342733477,58.86733897723795,3.661239837814861,20.0,kinematic,False,0,0.0,,,,random,event,5,21,10.100299987243488,13.81740000215359,3060.0000000000014,150.0,0.0,0.1210999907925725,24532.51069962512,100.0,11,135,58.28759999712929,3.77980008488521,5,0,0,0,0,4,369.1699423757621,482.65919808905915,0.22433638372351056,0,690.1764167097824,3.661239837814861,0.0,0,0
random-s0-0001,voronoi,1,0,completed,True,False,6,6,0,,7.063700002618134,1.177283333769689,5499.999999999971,38.15539999050088,144.14735532504557,275,0,1,1,32064.867480253444,31539.8927509658,58.776770915635005,59.91707609203294,-169.03402356557666,20.0,kinematic,False,0,0.0,,,,random,once,0,0,7.063700002618134,3.5659999994095415,5499.999999999971,0.0,0.0,3.5659999994095415,30330.80085059432,20.0,6,0,7.063700002618134,0,0,0,0,0,0,0,0.0,0.0,0.11698088507086495,0,201.29950628310877,-169.03402356557666,960.0000000000006,1,0
random-s0-0001,voronoi,1,0,completed,True,False,6,763,0,,574.5710996561684,0.7530420703226322,3020.0000000000023,657.2810999932699,4.594685591949814,151,0,0,0,32064.867480253444,31235.400740988807,59.59456517377734,59.977803295320804,10.117213626960108,20.0,kinematic,False,0,0.0,,,,random,cycle,104,2,14.815800008364022,7.432799990056083,3020.0000000000023,0.0,0.0,5.810199974803254,30330.80085059432,20.0,110,653,548.3733999135438,26.197699742624536,0,0,0,104,0,9,103.94924908525027,731.6276324905228,1.0048407601302722,4,60.24067421481499,10.117213626960108,0.0,0,0
random-s0-0001,voronoi,1,0,completed,True,False,6,154,0,,88.76409998629242,0.5763902596512495,3040.0000000000014,116.55299999983981,26.082554717632146,152,0,0,0,32064.867480253444,30871.73505303759,59.02774368486751,59.91707609203294,1.5374976113847652,20.0,kinematic,False,0,0.0,,,,random,cycle,18,0,10.870400059502572,6.365900015225634,3040.0000000000014,0.0,0.0,3.839399985736236,30330.80085059432,100.0,24,130,85.3799000615254,3.3841999247670174,0,0,0,18,0,5,240.15945130708502,735.5736837098552,0.37538265103822127,2,134.12740175247967,1.5374976113847652,0.0,0,0
random-s0-0001,voronoi,1,0,completed,True,False,6,785,0,,678.9933000982273,0.8649596179595253,3020.0000000000023,772.3490000062156,3.910149427235224,151,0,0,0,32051.08762051052,31688.449810879676,58.749301986599725,59.38653895143767,10.323489445663853,20.0,kinematic,False,0,0.0,,,,random,cycle,124,5,14.153999974951148,7.859600009396672,3020.0000000000023,50.0,0.0,6.663500011200085,30330.80085059432,20.0,130,655,626.2621000350919,52.731200063135475,0,0,0,124,0,10,117.02710990442215,750.0,1.1840018840039293,4,285.58689159409045,10.323489445663853,0.0,0,0
