scenario,planner,replan_policy,prediction_horizon_ms,replan_period_ms,planning_clearance_mm,trial,seed,status,completed,failed_plans,time_to_goal_ms,simulated_duration_ms,wall_time_ms,realtime_factor,planned_path_length_mm,travelled_distance_mm,straight_line_mm,mean_final_error_mm,max_final_error_mm,max_final_speed_mmps
random-s0-0019,prm,event,150.0,20.0,30.0,1,0,completed,True,0,4739.999999999987,4739.999999999987,130.65710000228137,36.27816628347961,20105.653020438025,23118.657231761463,19883.883114272878,59.07863045954605,59.824355723254335,
random-s0-0019,prm,event,150.0,100.0,30.0,1,0,completed,True,0,2700.000000000001,2700.000000000001,66.29729999986012,40.7256404107814,20105.653020438025,19870.714690546836,19883.883114272878,59.091265538686656,59.59837876933959,
random-s0-0019,visibility,once,0.0,20.0,30.0,1,0,completed,True,0,3380.0000000000027,3380.0000000000027,44.76400000567082,75.50710391322973,19896.01966763811,19541.126255167917,19883.883114272878,58.863295852781,59.44395342342536,
random-s0-0019,visibility,cycle,0.0,20.0,30.0,1,0,completed,True,0,2820.0000000000023,2820.0000000000023,1060.5325999931663,2.6590413156730617,19896.01966763811,19675.10869043082,19883.883114272878,58.83211595063213,59.44395342342536,
random-s0-0019,visibility,cycle,0.0,100.0,30.0,1,0,completed,True,0,2360.000000000001,2360.000000000001,142.99429999664426,16.50415436178494,19896.01966763811,19533.74825170261,19883.883114272878,58.987914707521135,59.44395342342559,
random-s0-0019,visibility,cycle,50.0,20.0,30.0,1,0,completed,True,0,3460.0000000000027,3460.0000000000027,1681.6077000112273,2.057554803047644,19896.01966763811,19881.67037948209,19883.883114272878,58.97549030908104,59.99055038805114,
random-s0-0019,visibility,cycle,50.0,100.0,30.0,1,0,completed,True,0,3460.000000000002,3460.000000000002,356.57410000567324,9.703452942726216,19896.01966763811,19817.884690914,19883.883114272878,58.716808740492205,59.44395342342559,
random-s0-0019,visibility,cycle,150.0,20.0,30.0,1,0,completed,True,0,2560.000000000002,2560.000000000002,841.2119999993593,3.0432281042138625,19896.01966763811,19884.221272835108,19883.883114272878,59.36710252772381,59.78073883947447,
random-s0-0019,visibility,cycle,150.0,100.0,30.0,1,0,completed,True,0,2620.000000000001,2620.000000000001,196.98979999520816,13.30018102492481,19896.01966763811,19814.197815925105,19883.883114272878,58.8911203502342,59.44395342342559,
random-s0-0019,visibility,event,0.0,20.0,30.0,1,0,completed,True,0,2820.0000000000023,2820.0000000000023,569.7450000006938,4.949582708047579,19896.01966763811,19674.289926458485,19883.883114272878,58.839051001519245,59.44395342342536,
random-s0-0019,visibility,event,0.0,100.0,30.0,1,0,completed,True,0,2360.000000000001,2360.000000000001,67.81619999674149,34.79994455769266,19896.01966763811,19533.74825170261,19883.883114272878,58.987914707521135,59.44395342342559,
random-s0-0019,visibility,event,50.0,20.0,30.0,1,0,completed,True,0,3660.0000000000023,3660.0000000000023,917.9030999948736,3.9873489914354177,19896.01966763811,19888.95286794345,19883.883114272878,58.75845771840162,59.47078983583925,
random-s0-0019,visibility,event,50.0,100.0,30.0,1,0,completed,True,0,3460.000000000002,3460.000000000002,219.8528000008082,15.737802747962649,19896.01966763811,19799.53806505637,19883.883114272878,58.87166479492107,59.44395342342559,
random-s0-0019,visibility,event,150.0,20.0,30.0,1,0,completed,True,0,2580.000000000002,2580.000000000002,192.02630000654608,13.435659594087117,19896.01966763811,19939.54410287001,19883.883114272878,59.164428746645775,59.77796137862913,
random-s0-0019,visibility,event,150.0,100.0,30.0,1,0,completed,True,0,2520.000000000001,2520.000000000001,86.11340000061318,29.26373827978058,19896.01966763811,19965.82735582332,19883.883114272878,59.12152650638044,59.8584990133298,
random-s0-0020,voronoi,once,0.0,20.0,30.0,1,0,completed,True,0,8699.999999999904,8699.999999999904,69.22910000139382,125.6696967001556,26339.71441474297,25437.44919043301,22215.878539509828,58.84733021168589,59.98864963888375,
random-s0-0020,voronoi,cycle,0.0,20.0,30.0,1,0,completed,True,0,4439.999999999994,4439.999999999994,1048.3726000093156,4.235135485189655,26339.71441474297,23970.44925332616,22215.878539509828,59.049995798555294,59.8504113629158,
random-s0-0020,voronoi,cycle,0.0,100.0,30.0,1,0,completed,True,0,4519.999999999991,4519.999999999991,288.5842999967281,15.66266771980055,26339.71441474297,26023.411230489517,22215.878539509828,58.72147892808105,59.17714761247461,
random-s0-0020,voronoi,cycle,50.0,20.0,30.0,1,0,completed,True,0,4559.999999999991,4559.999999999991,1352.493799990043,3.371549651490869,26010.971951083247,25202.35104702817,22215.878539509828,58.76986772068935,59.88084884998266,
random-s0-0020,voronoi,cycle,50.0,100.0,30.0,1,0,completed,True,0,4659.999999999987,4659.999999999987,662.4156000034418,7.034858478537907,26010.971951083247,25785.381578379147,22215.878539509828,59.200066415013545,59.95598473323917,
random-s0-0020,voronoi,cycle,150.0,20.0,30.0,1,0,completed,True,0,4439.999999999994,4439.999999999994,1814.0387000021287,2.4475773311753395,25499.03096481341,27058.71523277373,22215.878539509828,58.8413080478346,59.753667311390906,
random-s0-0020,voronoi,cycle,150.0,100.0,30.0,1,0,completed,True,0,5039.99999999998,5039.99999999998,372.3803000029875,13.534550565536216,25499.03096481341,27408.52497120703,22215.878539509828,58.76267267616342,59.51206493014938,
random-s0-0020,voronoi,event,0.0,20.0,30.0,1,0,completed,True,0,4659.999999999988,4659.999999999988,190.5465999880107,24.455959855978527,26339.71441474297,24301.5104315208,22215.878539509828,58.63434181910059,59.79968690927628,
random-s0-0020,voronoi,event,0.0,100.0,30.0,1,0,completed,True,0,4659.999999999987,4659.999999999987,82.29029999347404,56.62878857373888,26339.71441474297,24127.761923789847,22215.878539509828,58.6883993446552,59.305026465295256,
random-s0-0020,voronoi,event,50.0,20.0,30.0,1,0,completed,True,0,4679.999999999988,4679.999999999988,347.8160999948159,13.45538633798074,26010.971951083247,24794.273767330105,22215.878539509828,59.12521170332585,59.88084884998266,
random-s0-0020,voronoi,event,50.0,100.0,30.0,1,0,completed,True,0,4679.999999999987,4679.999999999987,144.86649999162182,32.30560550762702,26010.971951083247,25303.23305988014,22215.878539509828,58.49557479725197,59.67374746035784,
random-s0-0020,voronoi,event,150.0,20.0,30.0,1,0,completed,True,0,3060.0000000000023,3060.0000000000023,305.93129999761004,10.002245602277071,25499.03096481341,23908.353060300757,22215.878539509828,58.77406645303506,59.95518627085782,
random-s0-0020,voronoi,event,150.0,100.0,30.0,1,0,completed,True,0,4679.999999999987,4679.999999999987,151.06309999828227,30.980431356520576,25499.03096481341,26319.11325395557,22215.878539509828,58.72585278855962,59.910899169672064,
random-s0-0020,prm,once,0.0,20.0,30.0,1,0,completed,True,0,5639.999999999967,5639.999999999967,110.58759999286848,51.00029298369506,25172.600350299923,24497.987435064075,22215.878539509828,58.655268925246254,59.55320789285049,
random-s0-0020,prm,cycle,0.0,20.0,30.0,1,0,completed,True,0,3460.0000000000027,3460.0000000000027,1621.4181999966968,2.1339343545095595,25172.600350299923,22580.30917507592,22215.878539509828,58.72711539979455,59.63180701876975,
random-s0-0020,prm,cycle,0.0,100.0,30.0,1,0,completed,True,0,3620.000000000002,3620.000000000002,412.6910000049975,8.771696014587587,25172.600350299923,23320.43480938709,22215.878539509828,58.62388899223518,59.22718144450883,
random-s0-0020,prm,cycle,50.0,20.0,30.0,1,0,planning_failed,False,1,,3460.0000000000027,3379.180899995845,1.0239167722581106,21770.45228561588,22329.176538301253,22215.878539509828,333.4365697269908,1707.3089761375943,
random-s0-0020,prm,cycle,50.0,100.0,30.0,1,0,planning_failed,False,1,,3800.000000000002,314.0190999984043,12.101174737521736,21770.45228561588,21694.56100270048,22215.878539509828,333.6273855998348,1707.3089761375943,
random-s0-0020,prm,cycle,150.0,20.0,30.0,1,0,planning_failed,False,1,,3860.000000000003,2204.0714000031585,1.7513044268867477,21770.45228561588,22570.26667911816,22215.878539509828,333.4381332467281,1707.3089761375943,
random-s0-0020,prm,cycle,150.0,100.0,30.0,1,0,planning_failed,False,1,,4100.0,417.7495000039926,9.814494092657956,21770.45228561588,23109.45169082266,22215.878539509828,333.6345550255499,1707.3089761375943,
random-s0-0020,prm,event,0.0,20.0,30.0,1,0,completed,True,0,4499.999999999992,4499.999999999992,316.2807999906363,14.227863342109975,25172.600350299923,26488.14099240629,22215.878539509828,58.984779188931306,59.76974157210783,
random-s0-0020,prm,event,0.0,100.0,30.0,1,0,completed,True,0,4539.99999999999,4539.99999999999,140.72239999950398,32.26209899785672,25172.600350299923,25934.539549065983,22215.878539509828,58.44719621839399,59.42298284887964,
random-s0-0020,prm,event,50.0,20.0,30.0,1,0,planning_failed,False,1,,3560.0000000000027,196.14159999764524,18.15015274700901,21770.45228561588,21787.891509573765,22215.878539509828,333.5429735617043,1707.3089761375943,
random-s0-0020,prm,event,50.0,100.0,30.0,1,0,planning_failed,False,1,,5099.999999999978,172.28200001409277,29.60262824661192,21770.45228561588,22202.922077828374,22215.878539509828,333.6879926529732,1707.3089761375943,
random-s0-0020,prm,event,150.0,20.0,30.0,1,0,planning_failed,False,1,,3560.0000000000027,239.500700001372,14.864257181626645,21770.45228561588,21741.935234785306,22215.878539509828,333.2652409195988,1707.3089761375943,
random-s0-0020,prm,event,150.0,100.0,30.0,1,0,planning_failed,False,1,,4919.999999999982,293.62029999902006,16.756334626782966,21770.45228561588,23086.2512040517,22215.878539509828,333.3491475476778,1707.3089761375943,
random-s0-0020,visibility,once,0.0,20.0,30.0,1,0,completed,True,0,3560.0000000000027,3560.0000000000027,74.26889998896513,47.93392659011978,22292.798424532088,21916.279883906056,22215.878539509828,58.57429363472332,59.747854071642266,
random-s0-0020,visibility,cycle,0.0,20.0,30.0,1,0,completed,True,0,3340.0000000000027,3340.0000000000027,1974.404599997797,1.6916492192146075,22292.798424532088,21917.346429889694,22215.878539509828,58.82183269985422,59.67233160084143,
random-s0-0020,visibility,cycle,0.0,100.0,30.0,1,0,completed,True,0,3460.000000000002,3460.000000000002,404.7996000008425,8.547439276107982,22292.798424532088,21909.824024498997,22215.878539509828,58.70332920998104,59.66014769802237,
random-s0-0020,visibility,cycle,50.0,20.0,30.0,1,0,planning_failed,False,1,,3560.0000000000027,2576.2962000007974,1.3818286887970803,20554.930175728598,20397.39677339256,22215.878539509828,333.5387924446914,1707.3089761375943,
random-s0-0020,visibility,cycle,50.0,100.0,30.0,1,0,planning_failed,False,1,,3520.000000000002,459.10509998793714,7.667089736298919,20554.930175728598,20295.62596682957,22215.878539509828,333.6851478648287,1707.3089761375943,
random-s0-0020,visibility,cycle,150.0,20.0,30.0,1,0,planning_failed,False,1,,3460.0000000000027,3748.3052000025054,0.9230838513357156,20554.930175728598,20377.00095728326,22215.878539509828,333.3032524459798,1707.3089761375943,
random-s0-0020,visibility,cycle,150.0,100.0,30.0,1,0,planning_failed,False,1,,3260.0000000000014,602.1279999986291,5.414131214637791,20554.930175728598,20316.92571809021,22215.878539509828,333.4042601768437,1707.3089761375943,
random-s0-0020,visibility,event,0.0,20.0,30.0,1,0,completed,True,0,2980.0000000000023,2980.0000000000023,521.794400003273,5.7110616748307566,22292.798424532088,21955.144421041143,22215.878539509828,58.68112240412305,59.19043493181227,
random-s0-0020,visibility,event,0.0,100.0,30.0,1,0,completed,True,0,4239.999999999996,4239.999999999996,357.02260000107344,11.875998886309294,22292.798424532088,21921.726471857728,22215.878539509828,59.21416246241521,59.94730811113379,
random-s0-0020,visibility,event,50.0,20.0,30.0,1,0,planning_failed,False,1,,3520.0000000000027,574.3076999933692,6.1291185892869695,20554.930175728598,20459.97691906517,22215.878539509828,333.66598973937647,1707.3089761375943,
random-s0-0020,visibility,event,50.0,100.0,30.0,1,0,planning_failed,False,1,,3520.000000000002,169.73700000380632,20.73796520452857,20554.930175728598,20304.00958466768,22215.878539509828,333.69632345978425,1707.3089761375943,
random-s0-0020,visibility,event,150.0,20.0,30.0,1,0,planning_failed,False,1,,3240.0000000000023,230.1283999986481,14.079096713048177,20554.930175728598,20611.171058936536,22215.878539509828,333.5672170060176,1707.3089761375943,
random-s0-0020,visibility,event,150.0,100.0,30.0,1,0,planning_failed,False,1,,3260.0000000000014,94.83059999183752,34.3770892547406,20554.930175728598,20348.53134044302,22215.878539509828,333.56992645696283,1707.3089761375943,
random-s0-0021,voronoi,once,0.0,20.0,30.0,1,0,completed,True,0,6599.999999999947,6599.999999999947,47.59170000033919,138.67964371839855,26352.46259306861,25466.511845609424,23505.48459865308,59.0238643865622,59.97281365319064,
random-s0-0021,voronoi,cycle,0.0,20.0,30.0,1,0,completed,True,0,2400.000000000002,2400.000000000002,243.6413000104949,9.850546684394727,26352.46259306861,23557.16484500124,23505.48459865308,59.00137329817108,59.97281365319064,
random-s0-0021,voronoi,cycle,0.0,100.0,30.0,1,0,completed,True,0,2640.000000000001,2640.000000000001,56.88560000271536,46.40893301422476,26352.46259306861,23349.52745192006,23505.48459865308,59.07658544406494,59.97281365319064,
random-s0-0021,voronoi,cycle,50.0,20.0,30.0,1,0,completed,True,0,2700.000000000002,2700.000000000002,347.1919000003254,7.776679121827068,26350.906126067308,23446.817982509023,23505.48459865308,58.90868648934028,59.97281365319064,
random-s0-0021,voronoi,cycle,50.0,100.0,30.0,1,0,completed,True,0,2860.0000000000014,2860.0000000000014,101.0148999921512,28.312654867967225,26350.906126067308,23733.12631976232,23505.48459865308,59.08849071840231,59.97281365319064,
random-s0-0021,voronoi,cycle,150.0,20.0,30.0,1,0,completed,True,0,2780.000000000002,2780.000000000002,465.3260000050068,5.974306185276752,26348.5835193188,24060.503242999115,23505.48459865308,59.24510716353072,59.97281365319064,
random-s0-0021,voronoi,cycle,150.0,100.0,30.0,1,0,completed,True,0,2820.0000000000014,2820.0000000000014,97.55340000265278,28.90724464676082,26348.5835193188,23643.953791792963,23505.48459865308,59.17976276242026,59.97281365319064,
random-s0-0021,voronoi,event,0.0,20.0,30.0,1,0,completed,True,0,3100.0000000000023,3100.0000000000023,133.45039999694563,23.22960440786205,26352.46259306861,24389.810577091324,23505.48459865308,59.23248988962742,59.97281365319064,
random-s0-0021,voronoi,event,0.0,100.0,30.0,1,0,completed,True,0,2680.000000000001,2680.000000000001,50.20869999134448,53.37720356157416,26352.46259306861,23303.38125675721,23505.48459865308,59.31362582917884,59.97281365319064,
random-s0-0021,voronoi,event,50.0,20.0,30.0,1,0,completed,True,0,3120.0000000000023,3120.0000000000023,213.7217999988934,14.598417194765142,26350.906126067308,24347.779560511968,23505.48459865308,58.80338831196722,59.97281365319064,
random-s0-0021,voronoi,event,50.0,100.0,30.0,1,0,completed,True,0,2900.0000000000014,2900.0000000000014,63.83800000185147,45.4274883285174,26350.906126067308,23982.13374761452,23505.48459865308,59.09479129481026,59.97281365319064,
random-s0-0021,voronoi,event,150.0,20.0,30.0,1,0,completed,True,0,2800.000000000002,2800.000000000002,215.6569000071613,12.98358642782597,26348.5835193188,23824.926534088576,23505.48459865308,58.86114673703247,59.97281365319064,
random-s0-0021,voronoi,event,150.0,100.0,30.0,1,0,completed,True,0,3020.0000000000014,3020.0000000000014,70.23879999178462,42.99617875523545,26348.5835193188,23362.005813397893,23505.48459865308,58.90493257505077,59.97281365319064,
random-s0-0021,prm,once,0.0,20.0,30.0,1,0,planning_failed,False,1,,3460.0000000000027,29.4244999968214,117.5890839393625,19517.238010850244,19138.079873449416,23505.48459865308,902.3492617337816,5118.173038301851,
random-s0-0021,prm,cycle,0.0,20.0,30.0,1,0,planning_failed,False,1,,4279.999999999996,1248.640299992985,3.4277285460224545,19517.238010850244,21754.470012977003,23505.48459865308,902.1470005794936,5118.173038301851,
random-s0-0021,prm,cycle,0.0,100.0,30.0,1,0,planning_failed,False,1,,4379.999999999994,342.3735999967903,12.793042454327832,19517.238010850244,21724.97019623528,23505.48459865308,902.2626922260896,5118.173038301851,
random-s0-0021,prm,cycle,50.0,20.0,30.0,1,0,planning_failed,False,1,,4339.999999999995,1449.7271000000185,2.993666877028057,19517.238010850244,21814.321749075047,23505.48459865308,902.1229691835392,5118.173038301851,
random-s0-0021,prm,cycle,50.0,100.0,30.0,1,0,planning_failed,False,1,,4379.999999999994,492.2731999977259,8.897498381021407,19517.238010850244,21640.17563736925,23505.48459865308,902.259300820554,5118.173038301851,
random-s0-0021,prm,cycle,150.0,20.0,30.0,1,0,planning_failed,False,1,,3400.0000000000027,547.7848000009544,6.2068169835929705,19517.238010850244,19300.123031348805,23505.48459865308,902.2838219729576,5118.173038301851,
random-s0-0021,prm,cycle,150.0,100.0,30.0,1,0,planning_failed,False,1,,4379.999999999994,331.640399992466,13.207076098386976,19517.238010850244,21570.46938149357,23505.48459865308,902.24194504064,5118.173038301851,
random-s0-0021,prm,event,0.0,20.0,30.0,1,0,planning_failed,False,1,,3280.0000000000023,140.9274000034202,23.274395184473704,19517.238010850244,19803.7821799266,23505.48459865308,902.3057713639416,5118.173038301851,
random-s0-0021,prm,event,0.0,100.0,30.0,1,0,planning_failed,False,1,,3380.000000000002,78.84050000575371,42.87136687049591,19517.238010850244,19911.297519406624,23505.48459865308,901.9381473297748,5118.173038301851,
random-s0-0021,prm,event,50.0,20.0,30.0,1,0,planning_failed,False,1,,3320.0000000000027,157.89170000061858,21.02707108725155,19517.238010850244,19713.719645071335,23505.48459865308,902.167620004684,5118.173038301851,
random-s0-0021,prm,event,50.0,100.0,30.0,1,0,planning_failed,False,1,,3380.000000000002,77.22130000183824,43.77030689614836,19517.238010850244,19831.9283135875,23505.48459865308,902.1000962696104,5118.173038301851,
random-s0-0021,prm,event,150.0,20.0,30.0,1,0,planning_failed,False,1,,3200.0000000000023,187.30179998965468,17.084726362356097,19517.238010850244,18650.153961641503,23505.48459865308,902.0284622062968,5118.173038301851,
random-s0-0021,prm,event,150.0,100.0,30.0,1,0,planning_failed,False,1,,3360.000000000002,83.00539999618195,40.47929412007597,19517.238010850244,19100.67469126429,23505.48459865308,902.3001392339598,5118.173038301851,
random-s0-0021,visibility,once,0.0,20.0,30.0,1,0,planning_failed,False,1,,3600.0000000000027,59.21939999097958,60.79088948129096,18400.87744428212,18101.70632198646,23505.48459865308,902.2196384948528,5118.173038301851,
random-s0-0021,visibility,cycle,0.0,20.0,30.0,1,0,planning_failed,False,1,,3140.0000000000023,1667.8008000017144,1.8827188474767336,18400.87744428212,18112.58621951745,23505.48459865308,902.3685419007888,5118.173038301851,
random-s0-0021,visibility,cycle,0.0,100.0,30.0,1,0,planning_failed,False,1,,3140.0000000000014,330.8526000037091,9.490631175226673,18400.87744428212,18109.064951230044,23505.48459865308,902.5322525281844,5118.173038301851,
random-s0-0021,visibility,cycle,50.0,20.0,30.0,1,0,planning_failed,False,1,,3140.0000000000023,1292.9920999886235,2.428475781118562,18400.87744428212,18114.424168986447,23505.48459865308,902.5961486501512,5118.173038301851,
random-s0-0021,visibility,cycle,50.0,100.0,30.0,1,0,planning_failed,False,1,,3140.0000000000014,291.97320000093896,10.75441170624531,18400.87744428212,18116.14458871517,23505.48459865308,902.555166558629,5118.173038301851,
random-s0-0021,visibility,cycle,150.0,20.0,30.0,1,0,planning_failed,False,1,,3140.0000000000023,1247.3788999923272,2.5172784308114533,18400.87744428212,18137.636650717624,23505.48459865308,902.568160273496,5118.173038301851,
random-s0-0021,visibility,cycle,150.0,100.0,30.0,1,0,planning_failed,False,1,,3140.0000000000014,261.7197999934433,11.99756380708936,18400.87744428212,18136.423314930827,23505.48459865308,902.368476669723,5118.173038301851,
random-s0-0021,visibility,event,0.0,20.0,30.0,1,0,planning_failed,False,1,,3140.0000000000023,168.44329999003094,18.64128760351904,18400.87744428212,18095.93743096744,23505.48459865308,902.4554820154584,5118.173038301851,
random-s0-0021,visibility,event,0.0,100.0,30.0,1,0,planning_failed,False,1,,3140.0000000000014,78.28110000991728,40.11185330306039,18400.87744428212,18098.06360315982,23505.48459865308,902.2807199509728,5118.173038301851,
random-s0-0021,visibility,event,50.0,20.0,30.0,1,0,planning_failed,False,1,,3140.0000000000023,310.2132000058191,10.122070885252793,18400.87744428212,18096.9417104905,23505.48459865308,902.3159537997956,5118.173038301851,
random-s0-0021,visibility,event,50.0,100.0,30.0,1,0,planning_failed,False,1,,3140.0000000000014,72.85730000876356,43.09794625414763,18400.87744428212,18101.395331280084,23505.48459865308,902.3880527051068,5118.173038301851,
random-s0-0021,visibility,event,150.0,20.0,30.0,1,0,planning_failed,False,1,,3140.0000000000023,180.47149998892564,17.39886907457789,18400.87744428212,18108.302292913868,23505.48459865308,902.3901409587884,5118.173038301851,
random-s0-0021,visibility,event,150.0,100.0,30.0,1,0,planning_failed,False,1,,3140.0000000000014,75.42389999434818,41.631366188108736,18400.87744428212,18120.54532653649,23505.48459865308,902.2573199765756,5118.173038301851,
random-s0-0022,voronoi,once,0.0,20.0,30.0,1,0,completed,True,0,2480.000000000002,2480.000000000002,15.1116000051843,164.1123374857192,20612.91645312172,20261.98100972009,20612.91645312172,58.48924056693781,59.41115175143409,
random-s0-0022,voronoi,cycle,0.0,20.0,30.0,1,0,completed,True,0,3180.0000000000023,3180.0000000000023,1040.7803999987664,3.0553995828551077,20612.91645312172,22081.450572185466,20612.91645312172,58.87459255264789,59.96936083037925,
random-s0-0022,voronoi,cycle,0.0,100.0,30.0,1,0,completed,True,0,3240.0000000000014,3240.0000000000014,334.992100004456,9.671869873817633,20612.91645312172,22569.835154108565,20612.91645312172,58.75317308589759,59.755243672556624,
random-s0-0022,voronoi,cycle,50.0,20.0,30.0,1,0,completed,True,0,3100.0000000000023,3100.0000000000023,929.6415999997408,3.334618416388495,20612.91645312172,22273.540414058163,20612.91645312172,59.04759542978752,59.676868300006106,
random-s0-0022,voronoi,cycle,50.0,100.0,30.0,1,0,completed,True,0,3140.0000000000014,3140.0000000000014,296.82810000667814,10.57851328741907,20612.91645312172,22251.928466721063,20612.91645312172,58.73930275298613,59.46622277078486,
random-s0-0022,voronoi,cycle,150.0,20.0,30.0,1,0,completed,True,0,4100.000000000001,4100.000000000001,2542.428899992956,1.6126311339567296,20612.91645312172,25646.69821003985,20612.91645312172,57.01918339556599,59.86492906973914,
random-s0-0022,voronoi,cycle,150.0,100.0,30.0,1,0,completed,True,0,3940.000000000002,3940.000000000002,438.5717999975896,8.983705746748097,20612.91645312172,25979.899996889264,20612.91645312172,58.91609130269085,59.57570420342644,
random-s0-0022,voronoi,event,0.0,20.0,30.0,1,0,completed,True,0,3520.0000000000027,3520.0000000000027,199.3418999918504,17.658103991904913,20612.91645312172,22558.58812810721,20612.91645312172,58.498021519043846,59.41115175143409,
random-s0-0022,voronoi,event,0.0,100.0,30.0,1,0,completed,True,0,3660.000000000002,3660.000000000002,99.8663999926066,36.64896301730074,20612.91645312172,24008.832628979773,20612.91645312172,58.727712116350894,59.74183716907377,
random-s0-0022,voronoi,event,50.0,20.0,30.0,1,0,completed,True,0,3360.0000000000027,3360.0000000000027,224.7013000014704,14.95318451641364,20612.91645312172,21862.683263779745,20612.91645312172,58.59620334519976,59.52095005433795,
random-s0-0022,voronoi,event,50.0,100.0,30.0,1,0,completed,True,0,3640.000000000002,3640.000000000002,97.09590001148172,37.48870961152394,20612.91645312172,22499.22536657874,20612.91645312172,58.20865927278567,59.09203135310202,
random-s0-0022,voronoi,event,150.0,20.0,30.0,1,0,completed,True,0,4239.999999999997,4239.999999999997,417.0367000042461,10.16697091636498,20612.91645312172,23796.50351458796,20612.91645312172,58.36398942091521,58.79152791080475,
random-s0-0022,voronoi,event,150.0,100.0,30.0,1,0,completed,True,0,4219.999999999997,4219.999999999997,193.87210000422783,21.76692778335805,20612.91645312172,25805.72498270259,20612.91645312172,58.65936118046504,59.79299980933007,
random-s0-0022,prm,once,0.0,20.0,30.0,1,0,completed,True,0,2480.000000000002,2480.000000000002,15.137099995627068,163.83587349733074,20612.91645312172,20261.98100972009,20612.91645312172,58.48924056693781,59.41115175143409,
random-s0-0022,prm,cycle,0.0,20.0,30.0,1,0,completed,True,0,2920.0000000000023,2920.0000000000023,1605.4273000045214,1.8188304135551816,20612.91645312172,21369.458735698485,20612.91645312172,58.68201023659544,59.83082926440982,
random-s0-0022,prm,cycle,0.0,100.0,30.0,1,0,completed,True,0,3560.000000000002,3560.000000000002,353.5134000121616,10.070339624686168,20612.91645312172,21853.614497782823,20612.91645312172,58.49721938331576,59.41115175143414,
random-s0-0022,prm,cycle,50.0,20.0,30.0,1,0,completed,True,0,2820.0000000000023,2820.0000000000023,1872.0504000084477,1.5063697002961445,20612.91645312172,22136.4016317073,20612.91645312172,58.72572936967104,59.52643135572954,
random-s0-0022,prm,cycle,50.0,100.0,30.0,1,0,completed,True,0,2740.000000000001,2740.000000000001,355.9352000011131,7.698030427986421,20612.91645312172,21804.4307796793,20612.91645312172,58.55030232062058,59.41115175143414,
random-s0-0022,prm,cycle,150.0,20.0,30.0,1,0,completed,True,0,3640.0000000000023,3640.0000000000023,2884.8129999969387,1.261780226310636,20612.91645312172,25928.920289042337,20612.91645312172,59.1309234056302,59.93417920525751,
random-s0-0022,prm,cycle,150.0,100.0,30.0,1,0,completed,True,0,3840.000000000002,3840.000000000002,498.1007000023965,7.709284488019244,20612.91645312172,26053.54291710815,20612.91645312172,58.743173473364415,59.77919841926441,
random-s0-0022,prm,event,0.0,20.0,30.0,1,0,completed,True,0,2980.0000000000023,2980.0000000000023,191.4178000006359,15.568040171760948,20612.91645312172,22769.267321052565,20612.91645312172,58.9046948023235,59.63681580856569,
random-s0-0022,prm,event,0.0,100.0,30.0,1,0,completed,True,0,2660.000000000001,2660.000000000001,99.83059999649412,26.6451368627797,20612.91645312172,20947.831116337817,20612.91645312172,58.66313712527676,59.41115175143414,
random-s0-0022,prm,event,50.0,20.0,30.0,1,0,completed,True,0,3040.0000000000023,3040.0000000000023,186.60039998940192,16.291497768347018,20612.91645312172,21342.729008365142,20612.91645312172,58.40563231970511,59.64637594463369,
random-s0-0022,prm,event,50.0,100.0,30.0,1,0,completed,True,0,3100.0000000000014,3100.0000000000014,85.55379998870194,36.2345097518682,20612.91645312172,22266.47185455638,20612.91645312172,59.079769783000565,59.84020452104068,
random-s0-0022,prm,event,150.0,20.0,30.0,1,0,completed,True,0,3220.0000000000023,3220.0000000000023,167.80379999545403,19.189076767553747,20612.91645312172,24522.86151991199,20612.91645312172,59.062770997913496,59.8239754271227,
random-s0-0022,prm,event,150.0,100.0,30.0,1,0,completed,True,0,5699.999999999965,5699.999999999965,86.64429999771528,65.78620867327993,20612.91645312172,30304.50756828801,20612.91645312172,58.52534870131239,59.41115175143414,
random-s0-0022,visibility,once,0.0,20.0,30.0,1,0,completed,True,0,2480.000000000002,2480.000000000002,12.850500002969056,192.9885996207936,20612.91645312172,20261.98100972009,20612.91645312172,58.48924056693781,59.41115175143409,
random-s0-0022,visibility,cycle,0.0,20.0,30.0,1,0,completed,True,0,2840.0000000000023,2840.0000000000023,1573.4208000067156,1.8049844008595035,20612.91645312172,20313.15633656332,20612.91645312172,58.93158281770764,59.8186047593772,
random-s0-0022,visibility,cycle,0.0,100.0,30.0,1,0,completed,True,0,2840.0000000000014,2840.0000000000014,283.72269999817945,10.00977362762382,20612.91645312172,20327.24095327823,20612.91645312172,58.57584754976249,59.73436475702111,
random-s0-0022,visibility,cycle,50.0,20.0,30.0,1,0,completed,True,0,2820.0000000000023,2820.0000000000023,1958.7781000009272,1.4396730288125374,20612.91645312172,20377.58462987429,20612.91645312172,58.56128553956203,59.41115175143409,
random-s0-0022,visibility,cycle,50.0,100.0,30.0,1,0,completed,True,0,2840.0000000000014,2840.0000000000014,358.88270000577904,7.913449157494271,20612.91645312172,20379.774319812583,20612.91645312172,58.83453031058668,59.73818002267623,
random-s0-0022,visibility,cycle,150.0,20.0,30.0,1,0,completed,True,0,2780.000000000002,2780.000000000002,1392.3346999945352,1.9966463523540088,20612.91645312172,20665.26790361084,20612.91645312172,58.93239072936037,59.81417512351427,
