scenario,planner,replan_policy,prediction_horizon_ms,replan_period_ms,planning_clearance_mm,trial,seed,replan_count,replan_failures,replan_attempts,blocked_ms,blocked_time_pct,any_replan_failure,rebuild_calls,check_calls,planner_calls,planning_time_ms_total,planning_time_ms_initial,planning_time_ms_max_call,planning_time_ms_p95_call,planning_time_ms_rebuild,planning_time_ms_check,replans_active_blocked,replans_route_blocked,replans_route_finished,replans_scheduled,replans_other,direct_path_switches,path_shift_mm_mean,path_shift_mm_max,heading_change_rad_per_m,sharp_turns
random-s0-0001,prm,event,0.0,100.0,30.0,1,0,8,2,10,200.0,6.060606060606057,True,14,142,156,130.01040008384734,26.22120000887662,14.001000003190711,12.055300001520663,125.44610003533307,4.564300048514269,8,0,0,0,0,8,225.2705765142558,549.6550060090361,0.2961514767277067,1
random-s0-0001,prm,event,50.0,20.0,30.0,1,0,17,11,28,220.0,5.978260869565213,True,23,791,814,252.21939988841768,31.612100021447983,13.147700010449626,0.0829000055091455,228.86060002201705,23.35879986640066,13,2,0,0,2,12,261.44356444758773,668.7791080321798,0.5938037947280532,1
random-s0-0001,prm,event,50.0,100.0,30.0,1,0,4,3,7,300.0,8.875739644970409,True,10,147,157,93.45919999759644,36.16619997774251,14.585600001737475,0.1462000072933733,88.94959997269325,4.509600024903193,4,0,0,0,0,6,304.9551718560169,629.2614297906058,0.2172010956310108,0
random-s0-0001,prm,event,150.0,20.0,30.0,1,0,10,84,94,1680.0,36.05150214592284,True,16,905,921,178.96329962240998,35.98420000344049,12.82570000330452,0.1221999991685152,141.47249997768083,37.49079964472912,6,1,0,0,3,5,285.9080484028561,750.0,0.3046912333214001,2
random-s0-0001,prm,event,150.0,100.0,30.0,1,0,5,9,14,900.0,25.568181818181806,True,11,150,161,107.01370010792743,39.63999998813961,15.145999990636485,1.0479000047780571,100.07439999026246,6.9393001176649705,5,0,0,0,0,6,527.8082204650925,642.359345263205,0.3207238212895662,1
random-s0-0001,visibility,once,0.0,20.0,30.0,1,0,0,0,0,0.0,0.0,False,6,0,6,39.48650002712384,39.48650002712384,20.387200012919493,20.387200012919493,39.48650002712384,0.0,0,0,0,0,0,0,0.0,0.0,0.0095314997205236,0
random-s0-0001,visibility,cycle,0.0,20.0,30.0,1,0,150,2,152,40.0,1.408450704225351,True,156,593,749,2504.867799580097,33.757000011974014,33.05509999336209,16.410399999585934,2445.5943999491865,59.27339963091072,0,0,0,150,0,5,17.735256679871593,341.53488396209303,0.1496864672576609,0
random-s0-0001,visibility,cycle,0.0,100.0,30.0,1,0,31,0,31,0.0,0.0,False,37,117,154,548.8434001308633,32.053900009486824,18.18660000571981,16.7593000078341,537.7022000175202,11.141200113343077,0,0,0,31,0,5,35.652152945655246,270.42712073901555,0.086479083108375,0
random-s0-0001,visibility,cycle,50.0,20.0,30.0,1,0,155,21,176,420.0,14.893617021276583,True,161,595,756,2343.8859000307275,48.2701000146335,22.11199999146629,15.242199995554984,2293.873100061319,50.01279996940866,0,0,0,155,0,5,26.790390477960997,551.1369697463269,0.2192281990461774,0
random-s0-0001,visibility,cycle,50.0,100.0,30.0,1,0,28,5,33,500.0,17.857142857142847,True,34,118,152,503.2187001343118,42.81370001262985,27.808200000436045,15.445500001078472,490.5811000498943,12.6376000844175,0,0,0,28,0,4,72.22046920503196,429.8004156219344,0.1528824333535731,0
random-s0-0001,visibility,cycle,150.0,20.0,30.0,1,0,146,88,234,1760.0,59.45945945945942,True,152,630,782,2527.913499987335,148.35560000210535,85.13420000963379,16.347299999324605,2457.4618998885853,70.45160009874962,0,0,0,146,0,6,47.23995112003817,621.1421510000192,0.3988274927509857,0
