scenario,planner,replan_policy,prediction_horizon_ms,replan_period_ms,backend,physics_validation_passes,runs,scenario_count,completed_runs,completion_rate,failed_plans,collision_episodes,collision_free_rate,planner_calls_mean,replans_mean,replan_failures,planning_time_ms_median,planning_time_ms_p95,planning_time_ms_mean,call_time_ms_median,call_time_ms_max,time_to_goal_ms_mean,simulated_duration_ms_mean,wall_time_ms_mean,realtime_factor_mean,planned_path_length_mm_mean,travelled_distance_mm_mean,mean_final_error_mm,minimum_clearance_mm,near_miss_free_rate,call_time_ms_p95_median,planning_ms_per_sim_s_mean,path_efficiency_mean
random,visibility,event+pred50,50.0,50.0,kinematic,0,200,200,194,0.97,6,92,0.655,144.705,5.9,1253,48.66012450042945,176.24611999872286,63.302130185041385,0.33644115580067563,22.28617899982055,2971.907216494843,2974.5999999999976,87.00785830500081,50.57393371921203,11963.535775644887,11819.11665639687,108.81753151814485,-172.24581019809162,0.485,0.05788750013380195,19.98305953554013,1.0291703627125817
random,visibility,event+pred50,50.0,100.0,kinematic,0,200,200,194,0.97,6,103,0.625,72.82,4.025,672,35.87921349867429,128.87782200050424,45.114836885019834,0.4821500847293483,21.19794999998703,2949.072164948453,2952.5999999999995,61.33174254498499,71.60021411353287,11963.535775644887,11819.609747351546,108.65496361328616,-176.37602681644148,0.485,7.637483499934206,14.221328779072188,1.0290304076836336
random,visibility,event+pred50,50.0,200.0,kinematic,0,200,200,194,0.97,6,111,0.605,37.175,2.34,326,25.935200499134226,79.10224699958235,29.82180547995256,0.6694222467852995,25.1659739999468,2971.3402061855654,2971.1999999999985,43.69744632500841,93.96925531529334,11963.535775644887,11817.716082241246,108.68926780407928,-176.57371135797104,0.465,8.472110500065355,9.31391190169039,1.029273605244306
random,visibility,event+pred100,100.0,20.0,kinematic,0,200,200,184,0.92,16,99,0.67,364.48,9.09,4382,67.83113450126166,297.07990699785114,93.25266281002656,0.18341869254022763,39.28016499992282,3133.36956521739,3128.199999999999,130.37875739500578,34.74401208556639,11773.898485145099,11672.305340159917,174.11227501535578,-176.35048562343613,0.485,0.05127700012508285,28.061484205696207,1.0525093520804503
random,visibility,event+pred100,100.0,50.0,kinematic,0,200,200,184,0.92,16,106,0.675,145.935,5.83,1776,46.589169000867514,177.54875400032688,61.90522706502179,0.3144216773906858,25.984007999795722,3090.8695652173883,3077.599999999997,86.07615592999082,51.84761152838022,11773.898485145099,11659.793635410155,174.26391062801028,-175.778063796229,0.505,0.05866849994617951,18.895710796271818,1.0535085039548306
random,visibility,event+pred100,100.0,100.0,kinematic,0,200,200,184,0.92,16,93,0.69,73.575,4.06,878,35.327006499301206,126.13127899976462,44.8274257900448,0.44919609571772007,21.26183499990475,3085.543478260868,3071.3999999999983,61.60378105499775,73.7147259078022,11773.898485145099,11660.423100019865,174.1090130184087,-170.33940167907127,0.54,6.9317534999981945,13.545310804082744,1.0534454247517364
random,visibility,event+pred100,100.0,200.0,kinematic,0,200,200,184,0.92,16,105,0.63,37.14,2.285,460,25.45647300019027,73.85703799877774,29.013456950002023,0.6366996763328341,37.43846099996517,3030.978260869564,3016.3999999999987,43.18606906501201,95.9281964621857,11773.898485145099,11648.899866853519,174.1102264016164,-174.81119654681754,0.485,8.140382499959742,8.972263123394384,1.0547668698118686
random,visibility,event+pred150,150.0,20.0,kinematic,0,200,200,176,0.88,25,93,0.675,369.855,7.855,5956,61.206166500880954,245.50623299728613,82.03793884987023,0.170317046643013,37.960786999974516,3328.522727272724,3299.4999999999973,119.76937685998452,37.23486361666742,11586.636336372392,11538.215269173925,239.40206905326093,-175.62504516952941,0.505,0.054104999890114414,23.348487963995332,1.0805095263016282
random,visibility,event+pred150,150.0,50.0,kinematic,0,200,200,176,0.88,25,102,0.66,147.44,5.555,2284,40.93648699995356,176.45639800161916,57.68867224509563,0.2792807486235379,23.1748300000163,3253.6363636363603,3215.0999999999967,82.4552826749914,54.76568616148715,11586.636336372392,11529.576029435928,239.53243124504843,-169.65181883738805,0.51,0.05936299993436478,16.42231885154646,1.0811247614069426
random,visibility,event+pred150,150.0,100.0,kinematic,0,200,200,176,0.88,25,104,0.64,74.59,3.97,1159,35.12971449958968,126.4874499988764,43.49137801493043,0.45082222518723114,22.624771999971927,3252.2727272727248,3232.899999999998,60.89788513501106,76.11069678726618,11586.636336372392,11535.996276664537,239.3976958339042,-178.62486582686972,0.505,6.802598500030399,12.237682172263032,1.080984961105563
random,visibility,event+pred150,150.0,200.0,kinematic,0,200,200,176,0.88,25,115,0.595,37.69,2.315,635,26.53110900007505,73.85000700014643,28.835753659990928,0.7123381208469651,29.758582999988903,3169.2045454545428,3160.6999999999975,43.67019287999824,99.12013454568833,11586.636336372392,11502.393445869075,239.41604930817357,-171.46251629358252,0.475,7.8637499998421845,8.388363361698302,1.0835566754141106
random,visibility,event+pred200,200.0,20.0,kinematic,0,200,200,167,0.835,35,102,0.61,374.11,7.69,8182,57.71721400287788,268.7056350014245,78.79550772504501,0.14627187032345706,27.771579000045676,3548.2634730538866,3453.8999999999946,117.50557143999913,40.03892293697786,11381.895995754896,11437.5996848595,311.70797374409085,-173.16044126406655,0.455,0.055320999990726705,20.58525394826175,1.1094834262932824
random,visibility,event+pred200,200.0,50.0,kinematic,0,200,200,167,0.835,35,102,0.62,149.085,5.32,3328,43.819809999490644,155.4245059983259,54.971402405035406,0.294225752486594,22.05380299983517,3465.2694610778403,3383.149999999996,80.6845258049907,57.01253183965193,11381.895995754896,11415.363030864566,311.7688132892112,-172.60311738963316,0.475,0.06441749985697243,14.670818650644133,1.1116268882595448
random,visibility,event+pred200,200.0,100.0,kinematic,0,200,200,167,0.835,35,106,0.61,74.5,3.58,1646,31.342139000685165,116.57514799730961,39.22881486992651,0.3974943067682389,20.20876500000668,3362.7544910179604,3296.2999999999965,56.965500495009,80.85749038742395,11381.895995754896,11386.164696138865,311.67946202319547,-167.7707948100756,0.465,0.096405499903085,10.80886339025775,1.1139220196718644
random,visibility,event+pred200,200.0,200.0,kinematic,0,200,200,167,0.835,35,115,0.61,37.78,2.325,847,24.198545999979615,77.7454049998596,28.42193497004132,0.625593387042466,22.0107380000627,3294.491017964068,3230.3999999999965,43.19702980500268,102.41532549783453,11381.895995754896,11347.71063314016,311.6838571903594,-178.9348364080307,0.495,7.644472000038149,7.941328034814038,1.1171909332411056
