scenario,planner,trial,seed,status,completed,timed_out,robot_count,planner_calls,failed_plans,failed_robots,planning_time_ms_total,planning_time_ms_mean,simulated_duration_ms,wall_time_ms,realtime_factor,ticks,robot_collision_episodes,obstacle_collision_episodes,collision_episodes,planned_path_length_mm,travelled_distance_mm,mean_final_error_mm,max_final_error_mm,minimum_clearance_mm,dt_ms,backend,physics_validation_passed,missed_frames,max_frame_gap_ms,max_final_speed_mmps,evidence_directory,error,scenario_set,replan_policy,replan_count,replan_failures,planning_time_ms_initial,planning_time_ms_max_call,time_to_goal_ms,prediction_horizon_ms,planning_time_ms_p95_call,straight_line_mm
random-s0-0073,visibility,1,0,completed,True,False,3,3,0,,0.04889499950877507,0.01629833316959169,2080.0000000000014,2.7011490001314087,770.0426743947894,104,1,0,1,10485.48810150925,10308.011599707728,59.15883393384146,59.52563742631626,-71.1066086715234,20.0,kinematic,False,0,0.0,,,,random,once,0,0,0.04889499950877507,0.01890599969556206,2080.0000000000014,0.0,0.01890599969556206,10485.48810150925
random-s0-0073,visibility,1,0,completed,True,False,3,371,0,,59.702641999137995,0.1609235633399946,2083.3333333333308,75.86168199986787,27.462261294667304,125,0,0,0,10485.48810150925,10312.04994011375,59.0643249915585,59.2462304891734,93.89003940833226,20.0,kinematic,False,0,0.0,,,,random,cycle,4,0,0.18599000031827018,11.369115999968926,2083.3333333333308,0.0,0.07973099991431809,10485.48810150925
random-s0-0073,visibility,1,0,completed,True,False,3,367,0,,19.82406200022524,0.054016517711785395,2083.3333333333308,35.82911700004843,58.14637668381599,125,1,0,1,10485.48810150925,10307.742070855906,59.248676884449175,59.79928616784543,-58.62831590789904,20.0,kinematic,False,0,0.0,,,,random,cycle,0,49,0.16459099970234092,0.117177999982232,2083.3333333333308,250.0,0.07572799995614332,10485.48810150925
random-s0-0073,visibility,1,0,completed,True,False,3,371,0,,36.68281199497869,0.09887550402959217,2083.3333333333308,51.270429999931366,40.634208321173034,125,0,0,0,10485.48810150925,10313.446130078912,59.06368418376124,59.24430806578162,93.89003940833226,20.0,kinematic,False,0,0.0,,,,random,event,3,0,0.059809000049426686,12.075058999926114,2083.3333333333308,0.0,0.021052000192867126,10485.48810150925
random-s0-0073,visibility,1,0,completed,True,False,3,367,0,,8.032430995626783,0.021886732958111124,2083.3333333333308,22.32936200016411,93.30017280914785,125,1,0,1,10485.48810150925,10307.742070855906,59.248676884449175,59.79928616784543,-58.62831590789904,20.0,kinematic,False,0,0.0,,,,random,event,0,49,0.04669800000556279,0.10045899989563623,2083.3333333333308,250.0,0.05589600004896056,10485.48810150925
random-s0-0074,voronoi,1,0,completed,True,False,3,3,0,,0.1411519997418509,0.04705066658061696,2180.0000000000014,2.973456000290753,733.1536097345429,109,0,0,0,9610.029207965576,9432.183167267902,59.282013565891276,59.765624848118485,134.46009301038407,20.0,kinematic,False,0,0.0,,,,random,once,0,0,0.1411519997418509,0.06252999992284458,2180.0000000000014,0.0,0.06252999992284458,9610.029207965576
random-s0-0074,voronoi,1,0,completed,True,False,3,357,0,,10.30339399812874,0.028861047613805996,2199.9999999999973,25.552243000220187,86.09811670862082,132,0,0,0,9610.029207965576,9433.537293958165,58.830638002471176,59.56978649117168,134.45694098331325,20.0,kinematic,False,0,0.0,,,,random,cycle,0,0,0.09426400038137217,0.1355360000161454,2199.9999999999973,0.0,0.04338300004746998,9610.029207965576
random-s0-0074,voronoi,1,0,completed,True,False,3,377,0,,110.0093520012706,0.2918019946983305,2283.3333333333303,126.56395500016515,18.04094485930335,137,0,0,0,9610.029207965576,10213.01325087577,58.978634084631125,59.13223470524696,134.45694098331325,20.0,kinematic,False,0,0.0,,,,random,cycle,22,1,0.10505499994906131,4.71666900011769,2283.3333333333303,250.0,4.162443000041094,9610.029207965576
random-s0-0074,voronoi,1,0,completed,True,False,3,357,0,,10.719216007146315,0.03002581514606811,2199.9999999999973,25.798339000175474,85.27680793655101,132,0,0,0,9610.029207965576,9433.537293958165,58.830638002471176,59.56978649117168,134.45694098331325,20.0,kinematic,False,0,0.0,,,,random,event,0,0,0.14215000010153744,0.07788600032654358,2199.9999999999973,0.0,0.04803000001629698,9610.029207965576
random-s0-0074,voronoi,1,0,completed,True,False,3,378,0,,39.10985099810205,0.10346521428069325,2299.999999999997,55.39669200015851,41.51872461975556,138,0,0,0,9610.029207965576,10256.726692271612,59.00124042378217,59.947865725448445,134.45694098331325,20.0,kinematic,False,0,0.0,,,,random,event,6,0,0.08555300018997514,5.139379999945959,2299.999999999997,250.0,0.05316399983712472,9610.029207965576
random-s0-0074,prm,1,0,completed,True,False,3,3,0,,0.07602900041092653,0.02534300013697551,2180.0000000000014,2.774977999706607,785.591813783925,109,0,0,0,9610.029207965576,9432.183167267902,59.282013565891276,59.765624848118485,134.46009301038407,20.0,kinematic,False,0,0.0,,,,random,once,0,0,0.07602900041092653,0.042797000332939206,2180.0000000000014,0.0,0.042797000332939206,9610.029207965576
random-s0-0074,prm,1,0,completed,True,False,3,357,0,,47.784158001377364,0.1338491820766873,2199.9999999999973,64.71499799999947,33.99521081650988,132,0,0,0,9610.029207965576,9433.537293958165,58.830638002471176,59.56978649117168,134.45694098331325,20.0,kinematic,False,0,0.0,,,,random,cycle,0,0,0.6163729999570933,0.3757169997697929,2199.9999999999973,0.0,0.17964400012715487,9610.029207965576
random-s0-0074,prm,1,0,completed,True,False,3,357,0,,98.33277099960469,0.2754419355731224,2199.9999999999973,115.27837399989949,19.084238644812213,132,0,0,0,9610.029207965576,9455.121024114957,59.04407349851446,59.56978649117168,134.45694098331325,20.0,kinematic,False,0,0.0,,,,random,cycle,11,25,0.4457989998627454,5.7477780001136125,2199.9999999999973,250.0,0.1994360000026063,9610.029207965576
