scenario,planner,replan_policy,prediction_horizon_ms,replan_period_ms,planning_clearance_mm,trial,seed,collision_episodes,obstacle_collision_episodes,robot_collision_episodes,minimum_clearance_mm,minimum_robot_clearance_mm,minimum_obstacle_clearance_mm,contact_time_ms
random-s0-0104,visibility,cycle,50.0,20.0,0.0,1,0,2,2,0,-46.69841398266297,160.45835610766494,-46.69841398266297,300.0
random-s0-0104,visibility,cycle,50.0,100.0,0.0,1,0,2,2,0,-54.619444766847536,54.945206150406506,-54.619444766847536,400.00000000000006
random-s0-0104,visibility,cycle,150.0,20.0,0.0,1,0,1,0,1,-154.027238759888,-154.027238759888,30.74552503069256,420.0000000000001
random-s0-0104,visibility,cycle,150.0,100.0,0.0,1,0,1,0,1,-151.56802569824302,-151.56802569824302,26.48993566218323,400.00000000000006
random-s0-0104,visibility,event,0.0,20.0,0.0,1,0,2,2,0,-80.86041958861254,70.53327379817864,-80.86041958861254,340.0
random-s0-0104,visibility,event,0.0,100.0,0.0,1,0,2,2,0,-80.25571146486355,57.545315415112015,-80.25571146486355,400.00000000000006
random-s0-0104,visibility,event,50.0,20.0,0.0,1,0,3,3,0,-51.700871819833736,153.37903818545152,-51.700871819833736,480.00000000000017
random-s0-0104,visibility,event,50.0,100.0,0.0,1,0,2,2,0,-54.619444766847536,143.2907860335393,-54.619444766847536,380.00000000000006
random-s0-0104,visibility,event,150.0,20.0,0.0,1,0,1,0,1,-163.1478781176547,-163.1478781176547,16.67694148842503,420.0000000000001
random-s0-0104,visibility,event,150.0,100.0,0.0,1,0,2,1,1,-151.56802569824302,-151.56802569824302,-80.38238422719886,600.0000000000001
random-s0-0105,voronoi,once,0.0,20.0,0.0,1,0,4,2,2,-163.36279822349604,-147.396489041017,-163.36279822349604,500.0000000000001
random-s0-0105,voronoi,cycle,0.0,20.0,0.0,1,0,1,1,0,-0.984457372626366,14.2824037425749,-0.984457372626366,19.99999999999999
random-s0-0105,voronoi,cycle,0.0,100.0,0.0,1,0,4,1,3,-147.396489041017,-147.396489041017,-36.36062850763136,500.0000000000001
random-s0-0105,voronoi,cycle,50.0,20.0,0.0,1,0,0,0,0,5.439809100041657,5.439809100041657,63.05064915214066,0.0
random-s0-0105,voronoi,cycle,50.0,100.0,0.0,1,0,1,0,1,-147.396489041017,-147.396489041017,48.07276555967383,60.0
random-s0-0105,voronoi,cycle,150.0,20.0,0.0,1,0,0,0,0,117.07133470636496,117.07133470636496,154.28718697792118,0.0
random-s0-0105,voronoi,cycle,150.0,100.0,0.0,1,0,2,0,2,-147.396489041017,-147.396489041017,169.80078801381148,259.99999999999994
random-s0-0105,voronoi,event,0.0,20.0,0.0,1,0,0,0,0,4.316140859050364,4.316140859050364,9.855372826590129,0.0
random-s0-0105,voronoi,event,0.0,100.0,0.0,1,0,4,1,3,-147.396489041017,-147.396489041017,-36.36062850763136,500.0000000000001
random-s0-0105,voronoi,event,50.0,20.0,0.0,1,0,0,0,0,5.439809100041657,5.439809100041657,53.15669023191393,0.0
random-s0-0105,voronoi,event,50.0,100.0,0.0,1,0,1,0,1,-147.396489041017,-147.396489041017,48.07276555967383,60.0
random-s0-0105,voronoi,event,150.0,20.0,0.0,1,0,0,0,0,56.57252276149774,79.89236925683167,56.57252276149774,0.0
random-s0-0105,voronoi,event,150.0,100.0,0.0,1,0,2,0,2,-147.396489041017,-147.396489041017,89.72360972621789,259.99999999999994
random-s0-0105,prm,once,0.0,20.0,0.0,1,0,3,1,2,-163.36279822349604,-147.396489041017,-163.36279822349604,340.0
random-s0-0105,prm,cycle,0.0,20.0,0.0,1,0,0,0,0,6.830337931734789,6.830337931734789,16.7776974163925,0.0
random-s0-0105,prm,cycle,0.0,100.0,0.0,1,0,4,1,3,-162.6624797169427,-147.396489041017,-162.6624797169427,559.9999999999999
random-s0-0105,prm,cycle,50.0,20.0,0.0,1,0,1,0,1,-147.396489041017,-147.396489041017,41.23401986406003,60.0
random-s0-0105,prm,cycle,50.0,100.0,0.0,1,0,1,0,1,-147.396489041017,-147.396489041017,49.11681846559571,60.0
random-s0-0105,prm,cycle,150.0,20.0,0.0,1,0,4,2,2,-163.36279822349616,-147.396489041017,-163.36279822349616,520.0000000000001
random-s0-0105,prm,cycle,150.0,100.0,0.0,1,0,4,2,2,-163.36279822349644,-147.396489041017,-163.36279822349644,660.0
random-s0-0105,prm,event,0.0,20.0,0.0,1,0,0,0,0,6.830337931734789,6.830337931734789,11.51485202544808,0.0
random-s0-0105,prm,event,0.0,100.0,0.0,1,0,4,1,3,-162.6624797169427,-147.396489041017,-162.6624797169427,559.9999999999999
random-s0-0105,prm,event,50.0,20.0,0.0,1,0,1,0,1,-147.396489041017,-147.396489041017,69.81055471476807,60.0
random-s0-0105,prm,event,50.0,100.0,0.0,1,0,3,1,2,-174.97324016772797,-147.396489041017,-174.97324016772797,1020.0
random-s0-0105,prm,event,150.0,20.0,0.0,1,0,4,2,2,-165.96005520401332,-147.396489041017,-165.96005520401332,700.0000000000003
random-s0-0105,prm,event,150.0,100.0,0.0,1,0,3,1,2,-163.36279822349644,-147.396489041017,-163.36279822349644,340.0
random-s0-0105,visibility,once,0.0,20.0,0.0,1,0,5,3,2,-163.36279822349604,-147.396489041017,-163.36279822349604,700.0000000000003
random-s0-0105,visibility,cycle,0.0,20.0,0.0,1,0,1,1,0,-128.39093634025633,12.237054699909038,-128.39093634025633,300.0
random-s0-0105,visibility,cycle,0.0,100.0,0.0,1,0,3,1,2,-147.396489041017,-147.396489041017,-142.18653087828707,380.00000000000006
random-s0-0105,visibility,cycle,50.0,20.0,0.0,1,0,2,1,1,-147.396489041017,-147.396489041017,-29.875812906152333,220.0
random-s0-0105,visibility,cycle,50.0,100.0,0.0,1,0,3,1,2,-147.396489041017,-147.396489041017,-47.67241038800506,300.0
random-s0-0105,visibility,cycle,150.0,20.0,0.0,1,0,3,1,2,-163.36279822349616,-147.396489041017,-163.36279822349616,340.0
random-s0-0105,visibility,cycle,150.0,100.0,0.0,1,0,3,1,2,-163.36279822349644,-147.396489041017,-163.36279822349644,340.0
random-s0-0105,visibility,event,0.0,20.0,0.0,1,0,1,1,0,-128.56124165420144,12.330466812857878,-128.56124165420144,300.0
random-s0-0105,visibility,event,0.0,100.0,0.0,1,0,5,3,2,-147.396489041017,-147.396489041017,-142.18653087828707,639.9999999999999
random-s0-0105,visibility,event,50.0,20.0,0.0,1,0,2,1,1,-147.396489041017,-147.396489041017,-32.21126550848402,240.0
random-s0-0105,visibility,event,50.0,100.0,0.0,1,0,4,2,2,-151.059927390227,-147.396489041017,-151.059927390227,380.00000000000006
random-s0-0105,visibility,event,150.0,20.0,0.0,1,0,4,2,2,-169.61829359786117,-147.396489041017,-169.61829359786117,1520.000000000001
random-s0-0105,visibility,event,150.0,100.0,0.0,1,0,4,2,2,-169.61829359786077,-147.396489041017,-169.61829359786077,1520.000000000001
random-s0-0106,voronoi,once,0.0,20.0,0.0,1,0,3,0,3,-170.80655931626112,-170.80655931626112,113.50053733933032,320.0
random-s0-0106,voronoi,cycle,0.0,20.0,0.0,1,0,0,0,0,6.21083867718977,107.71264881143952,6.21083867718977,0.0
random-s0-0106,voronoi,cycle,0.0,100.0,0.0,1,0,1,0,1,-1.6401224276883966,-1.6401224276883966,54.68280216824036,20.0
random-s0-0106,voronoi,cycle,50.0,20.0,0.0,1,0,0,0,0,203.7473937609438,250.76866846445412,203.7473937609438,0.0
random-s0-0106,voronoi,cycle,50.0,100.0,0.0,1,0,0,0,0,148.16010621511532,148.16010621511532,234.07029974656973,0.0
random-s0-0106,voronoi,cycle,150.0,20.0,0.0,1,0,0,0,0,370.7213626135524,426.1908178218315,370.7213626135524,0.0
random-s0-0106,voronoi,cycle,150.0,100.0,0.0,1,0,0,0,0,370.7213626135524,416.3301134356359,370.7213626135524,0.0
random-s0-0106,voronoi,event,0.0,20.0,0.0,1,0,0,0,0,142.83561140275737,142.83561140275737,163.64716859520814,0.0
random-s0-0106,voronoi,event,0.0,100.0,0.0,1,0,2,1,1,-104.4706889848352,-1.8759190303839264,-104.4706889848352,740.0000000000002
random-s0-0106,voronoi,event,50.0,20.0,0.0,1,0,0,0,0,103.35975680590631,103.35975680590631,294.31856562465447,0.0
random-s0-0106,voronoi,event,50.0,100.0,0.0,1,0,0,0,0,97.55690846919822,97.55690846919822,251.132563800527,0.0
random-s0-0106,voronoi,event,150.0,20.0,0.0,1,0,0,0,0,280.5167080592188,280.5167080592188,367.50459118216986,0.0
random-s0-0106,voronoi,event,150.0,100.0,0.0,1,0,0,0,0,83.77793714652665,83.77793714652665,370.7213626135524,0.0
random-s0-0106,prm,once,0.0,20.0,0.0,1,0,3,1,2,-137.52264933225598,-137.52264933225598,-93.6371012748518,380.00000000000006
random-s0-0106,prm,cycle,0.0,20.0,0.0,1,0,1,0,1,-171.319310442682,-171.319310442682,370.44612563831447,99.99999999999996
random-s0-0106,prm,cycle,0.0,100.0,0.0,1,0,0,0,0,25.8469570033804,25.8469570033804,350.9911059598917,0.0
random-s0-0106,prm,cycle,50.0,20.0,0.0,1,0,1,0,1,-107.61252269259133,-107.61252269259133,175.8136408314482,40.0
random-s0-0106,prm,cycle,50.0,100.0,0.0,1,0,0,0,0,233.0474120632931,233.0474120632931,269.77605015848883,0.0
random-s0-0106,prm,cycle,150.0,20.0,0.0,1,0,0,0,0,123.51327447223592,123.51327447223592,193.3666181752701,0.0
random-s0-0106,prm,cycle,150.0,100.0,0.0,1,0,1,1,0,-43.51521871733942,83.61135321679325,-43.51521871733942,180.0
random-s0-0106,prm,event,0.0,20.0,0.0,1,0,1,0,1,-171.319310442682,-171.319310442682,300.5999548612996,99.99999999999996
random-s0-0106,prm,event,0.0,100.0,0.0,1,0,0,0,0,63.51068444162573,63.51068444162573,299.75182436357545,0.0
random-s0-0106,prm,event,50.0,20.0,0.0,1,0,0,0,0,62.74155464702039,181.0823940327375,62.74155464702039,0.0
random-s0-0106,prm,event,50.0,100.0,0.0,1,0,1,0,1,-6.760969825480942,-6.760969825480942,269.77605015848883,20.0
random-s0-0106,prm,event,150.0,20.0,0.0,1,0,0,0,0,50.35324846994831,50.35324846994831,358.21669287378097,0.0
random-s0-0106,prm,event,150.0,100.0,0.0,1,0,0,0,0,11.275645158056191,11.275645158056191,370.7213626135524,0.0
random-s0-0106,visibility,once,0.0,20.0,0.0,1,0,4,1,3,-137.52264933225598,-137.52264933225598,-42.2160295881514,480.00000000000017
random-s0-0106,visibility,cycle,0.0,20.0,0.0,1,0,0,0,0,94.47851529912948,103.91587229503732,94.47851529912948,0.0
random-s0-0106,visibility,cycle,0.0,100.0,0.0,1,0,1,0,1,-73.89680074688741,-73.89680074688741,122.47411714480336,240.0
random-s0-0106,visibility,cycle,50.0,20.0,0.0,1,0,0,0,0,171.06548831253303,171.06548831253303,185.6315310314974,0.0
random-s0-0106,visibility,cycle,50.0,100.0,0.0,1,0,0,0,0,182.46591875995156,186.77553704767763,182.46591875995156,0.0
random-s0-0106,visibility,cycle,150.0,20.0,0.0,1,0,0,0,0,22.70698283845138,22.70698283845138,226.80069218920005,0.0
random-s0-0106,visibility,cycle,150.0,100.0,0.0,1,0,0,0,0,184.6453398739565,184.6453398739565,224.49123773393245,0.0
random-s0-0106,visibility,event,0.0,20.0,0.0,1,0,0,0,0,96.00835340534655,109.0657201891796,96.00835340534655,0.0
random-s0-0106,visibility,event,0.0,100.0,0.0,1,0,1,0,1,-73.89680074688741,-73.89680074688741,143.52412745774552,240.0
random-s0-0106,visibility,event,50.0,20.0,0.0,1,0,0,0,0,165.77056293785955,165.77056293785955,245.26711568191237,0.0
random-s0-0106,visibility,event,50.0,100.0,0.0,1,0,0,0,0,204.6599780368872,204.6599780368872,283.0236446358628,0.0
random-s0-0106,visibility,event,150.0,20.0,0.0,1,0,0,0,0,86.20926128588951,86.20926128588951,170.61725524843757,0.0
random-s0-0106,visibility,event,150.0,100.0,0.0,1,0,0,0,0,169.27857511176148,233.3553630739144,169.27857511176148,0.0
random-s0-0107,voronoi,once,0.0,20.0,0.0,1,0,4,3,1,-116.08027729429392,-116.08027729429392,-99.79691331737928,680.0000000000002
random-s0-0107,voronoi,cycle,0.0,20.0,0.0,1,0,0,0,0,42.32778371634152,102.97216169196622,42.32778371634152,0.0
random-s0-0107,voronoi,cycle,0.0,100.0,0.0,1,0,0,0,0,17.852566348684036,74.34388325084211,17.852566348684036,0.0
random-s0-0107,voronoi,cycle,50.0,20.0,0.0,1,0,0,0,0,50.86135991471616,191.41720306607783,50.86135991471616,0.0
random-s0-0107,voronoi,cycle,50.0,100.0,0.0,1,0,0,0,0,61.08391780714578,61.08391780714578,77.45370457618156,0.0
random-s0-0107,voronoi,cycle,150.0,20.0,0.0,1,0,0,0,0,77.45370457618156,206.81709145827008,77.45370457618156,0.0
random-s0-0107,voronoi,cycle,150.0,100.0,0.0,1,0,0,0,0,77.45370457618156,283.4041074317097,77.45370457618156,0.0
random-s0-0107,voronoi,event,0.0,20.0,0.0,1,0,1,0,1,-2.406281741569728,-2.406281741569728,42.32778371634152,20.0
random-s0-0107,voronoi,event,0.0,100.0,0.0,1,0,1,0,1,-11.21301938105276,-11.21301938105276,42.32778371634152,60.0
random-s0-0107,voronoi,event,50.0,20.0,0.0,1,0,0,0,0,42.67647126436961,42.67647126436961,77.45370457618156,0.0
random-s0-0107,voronoi,event,50.0,100.0,0.0,1,0,0,0,0,55.25328490814218,55.25328490814218,77.45370457618156,0.0
random-s0-0107,voronoi,event,150.0,20.0,0.0,1,0,0,0,0,77.45370457618156,343.2321652572223,77.45370457618156,0.0
random-s0-0107,voronoi,event,150.0,100.0,0.0,1,0,0,0,0,47.55055741937812,103.89429071047392,47.55055741937812,0.0
random-s0-0107,prm,once,0.0,20.0,0.0,1,0,1,0,1,-111.31081299010872,-111.31081299010872,19.324228910154037,480.00000000000017
random-s0-0107,prm,cycle,0.0,20.0,0.0,1,0,0,0,0,42.32778371634152,160.74378898264405,42.32778371634152,0.0
random-s0-0107,prm,cycle,0.0,100.0,0.0,1,0,0,0,0,42.32778371634152,201.49919322205483,42.32778371634152,0.0
random-s0-0107,prm,cycle,50.0,20.0,0.0,1,0,0,0,0,62.787311849480886,67.64234218375532,62.787311849480886,0.0
random-s0-0107,prm,cycle,50.0,100.0,0.0,1,0,0,0,0,62.787311849480886,237.71262005859484,62.787311849480886,0.0
random-s0-0107,prm,cycle,150.0,20.0,0.0,1,0,0,0,0,62.787311849480886,410.3725014430303,62.787311849480886,0.0
random-s0-0107,prm,cycle,150.0,100.0,0.0,1,0,0,0,0,62.787311849480886,411.2410560662554,62.787311849480886,0.0
random-s0-0107,prm,event,0.0,20.0,0.0,1,0,0,0,0,42.32778371634152,246.31904914478812,42.32778371634152,0.0
random-s0-0107,prm,event,0.0,100.0,0.0,1,0,0,0,0,42.32778371634152,291.63713255701106,42.32778371634152,0.0
random-s0-0107,prm,event,50.0,20.0,0.0,1,0,0,0,0,62.787311849480886,318.9801946604843,62.787311849480886,0.0
random-s0-0107,prm,event,50.0,100.0,0.0,1,0,0,0,0,62.787311849480886,348.30039201017144,62.787311849480886,0.0
random-s0-0107,prm,event,150.0,20.0,0.0,1,0,0,0,0,62.787311849480886,193.0675605201747,62.787311849480886,0.0
random-s0-0107,prm,event,150.0,100.0,0.0,1,0,0,0,0,62.787311849480886,230.7473411468559,62.787311849480886,0.0
random-s0-0107,visibility,once,0.0,20.0,0.0,1,0,1,0,1,-89.80186624994138,-89.80186624994138,19.324228910154037,40.0
random-s0-0107,visibility,cycle,0.0,20.0,0.0,1,0,0,0,0,22.595278458863618,22.595278458863618,42.32778371634152,0.0
random-s0-0107,visibility,cycle,0.0,100.0,0.0,1,0,0,0,0,23.031044943411445,23.031044943411445,42.32778371634152,0.0
random-s0-0107,visibility,cycle,50.0,20.0,0.0,1,0,0,0,0,39.56393119682002,141.63485197327844,39.56393119682002,0.0
random-s0-0107,visibility,cycle,50.0,100.0,0.0,1,0,0,0,0,36.187941577714696,36.187941577714696,39.56393119682002,0.0
random-s0-0107,visibility,cycle,150.0,20.0,0.0,1,0,0,0,0,22.64040629193124,22.64040629193124,34.80011003019558,0.0
random-s0-0107,visibility,cycle,150.0,100.0,0.0,1,0,1,0,1,-173.83861903816364,-173.83861903816364,34.80011003019558,259.9999999999999
random-s0-0107,visibility,event,0.0,20.0,0.0,1,0,0,0,0,13.277459082216213,13.277459082216213,42.32778371634152,0.0
random-s0-0107,visibility,event,0.0,100.0,0.0,1,0,0,0,0,10.880252375456678,10.880252375456678,42.32778371634152,0.0
random-s0-0107,visibility,event,50.0,20.0,0.0,1,0,0,0,0,39.56393119682002,96.31542439708583,39.56393119682002,0.0
random-s0-0107,visibility,event,50.0,100.0,0.0,1,0,0,0,0,39.56393119682002,87.9154425190618,39.56393119682002,0.0
random-s0-0107,visibility,event,150.0,20.0,0.0,1,0,0,0,0,34.80011003019558,53.05023681884626,34.80011003019558,0.0
random-s0-0107,visibility,event,150.0,100.0,0.0,1,0,0,0,0,34.80011003019558,433.29770507212936,34.80011003019558,0.0
random-s0-0108,voronoi,once,0.0,20.0,0.0,1,0,4,3,1,-154.26320866313267,-81.00955023715615,-154.26320866313267,800.0000000000003
random-s0-0108,voronoi,cycle,0.0,20.0,0.0,1,0,2,2,0,-11.61452330060294,71.57567191316721,-11.61452330060294,200.0
random-s0-0108,voronoi,cycle,0.0,100.0,0.0,1,0,1,1,0,-79.00102064585424,233.6411216935008,-79.00102064585424,160.0
random-s0-0108,voronoi,cycle,50.0,20.0,0.0,1,0,1,1,0,-5.857575262577313,91.3576541791386,-5.857575262577313,120.0
random-s0-0108,voronoi,cycle,50.0,100.0,0.0,1,0,0,0,0,57.562074227345335,123.07456479239056,57.562074227345335,0.0
random-s0-0108,voronoi,cycle,150.0,20.0,0.0,1,0,0,0,0,116.9167547642678,362.4064602955875,116.9167547642678,0.0
random-s0-0108,voronoi,cycle,150.0,100.0,0.0,1,0,0,0,0,177.24976756117547,222.97999378246172,177.24976756117547,0.0
random-s0-0108,voronoi,event,0.0,20.0,0.0,1,0,1,1,0,-80.34026729013091,113.83647968511964,-80.34026729013091,360.00000000000006
random-s0-0108,voronoi,event,0.0,100.0,0.0,1,0,2,1,1,-81.24348644679901,-75.876191190444,-81.24348644679901,520.0
random-s0-0108,voronoi,event,50.0,20.0,0.0,1,0,0,0,0,38.23761512677896,301.38892374144206,38.23761512677896,0.0
random-s0-0108,voronoi,event,50.0,100.0,0.0,1,0,1,1,0,-91.20073872017896,96.43316096869376,-91.20073872017896,380.00000000000006
random-s0-0108,voronoi,event,150.0,20.0,0.0,1,0,0,0,0,90.00959355058899,237.005176289322,90.00959355058899,0.0
random-s0-0108,voronoi,event,150.0,100.0,0.0,1,0,0,0,0,163.22725186051844,492.8559867303676,163.22725186051844,0.0
random-s0-0108,prm,once,0.0,20.0,0.0,1,0,3,2,1,-167.6014835906514,-58.778348234929055,-167.6014835906514,580.0000000000002
random-s0-0108,prm,cycle,0.0,20.0,0.0,1,0,1,1,0,-59.9176036116465,138.52642154150533,-59.9176036116465,320.0
random-s0-0108,prm,cycle,0.0,100.0,0.0,1,0,1,1,0,-17.544321716571943,241.68789637320168,-17.544321716571943,20.0
random-s0-0108,prm,cycle,50.0,20.0,0.0,1,0,1,1,0,-69.35388033496329,353.77451340815423,-69.35388033496329,240.0
random-s0-0108,prm,cycle,50.0,100.0,0.0,1,0,1,1,0,-50.34097559815319,577.4438893907762,-50.34097559815319,320.0
random-s0-0108,prm,cycle,150.0,20.0,0.0,1,0,2,2,0,-80.8748725058239,55.092196266948434,-80.8748725058239,720.0000000000003
random-s0-0108,prm,cycle,150.0,100.0,0.0,1,0,2,2,0,-78.9018245336905,68.85367368175642,-78.9018245336905,519.9999999999999
random-s0-0108,prm,event,0.0,20.0,0.0,1,0,1,1,0,-35.88188972789956,150.62110276681824,-35.88188972789956,240.0
random-s0-0108,prm,event,0.0,100.0,0.0,1,0,1,1,0,-70.98197083506497,241.68789637320168,-70.98197083506497,220.0
random-s0-0108,prm,event,50.0,20.0,0.0,1,0,0,0,0,33.41670013753526,338.95382135017906,33.41670013753526,0.0
random-s0-0108,prm,event,50.0,100.0,0.0,1,0,1,1,0,-5.688553751155524,591.4215282856975,-5.688553751155524,100.0
random-s0-0108,prm,event,150.0,20.0,0.0,1,0,2,2,0,-80.8748725058239,8.629935373772412,-80.8748725058239,720.0000000000003
random-s0-0108,prm,event,150.0,100.0,0.0,1,0,2,2,0,-72.69093506666016,22.89238996451627,-72.69093506666016,680.0
random-s0-0108,visibility,once,0.0,20.0,0.0,1,0,2,2,0,-81.06575647824782,27.154084737320403,-81.06575647824782,680.0000000000002
random-s0-0108,visibility,cycle,0.0,20.0,0.0,1,0,1,1,0,-19.97246434145231,31.410789713993665,-19.97246434145231,20.0
random-s0-0108,visibility,cycle,0.0,100.0,0.0,1,0,1,1,0,-33.84148765514124,8.101333073109856,-33.84148765514124,40.0
random-s0-0108,visibility,cycle,50.0,20.0,0.0,1,0,2,1,1,-64.60174260279774,-50.1186354901794,-64.60174260279774,360.00000000000006
random-s0-0108,visibility,cycle,50.0,100.0,0.0,1,0,2,1,1,-104.1499583996661,-104.1499583996661,-60.373259188466605,540.0000000000001
random-s0-0108,visibility,cycle,150.0,20.0,0.0,1,0,3,2,1,-79.73950494092416,-50.40153423016852,-79.73950494092416,1500.000000000001
random-s0-0108,visibility,cycle,150.0,100.0,0.0,1,0,3,2,1,-79.82693663498611,-54.81258557283148,-79.82693663498611,1780.000000000001
random-s0-0108,visibility,event,0.0,20.0,0.0,1,0,1,1,0,-72.0924568299644,31.671090417711863,-72.0924568299644,200.0
random-s0-0108,visibility,event,0.0,100.0,0.0,1,0,1,1,0,-77.78926618299438,8.101333073109856,-77.78926618299438,180.0
random-s0-0108,visibility,event,50.0,20.0,0.0,1,0,2,2,0,-80.13638411069988,72.9551904850268,-80.13638411069988,480.00000000000017
random-s0-0108,visibility,event,50.0,100.0,0.0,1,0,2,1,1,-107.88465457905777,-107.88465457905777,-46.4634044056408,480.00000000000017
random-s0-0108,visibility,event,150.0,20.0,0.0,1,0,3,2,1,-73.01631579358695,-58.68137491327664,-73.01631579358695,1480.000000000001
random-s0-0108,visibility,event,150.0,100.0,0.0,1,0,3,2,1,-80.98974241363585,-59.35669755614131,-80.98974241363585,1540.000000000001
random-s0-0109,voronoi,once,0.0,20.0,0.0,1,0,3,2,1,-166.35676679987267,-97.49123790834834,-166.35676679987267,660.0000000000002
random-s0-0109,voronoi,cycle,0.0,20.0,0.0,1,0,5,1,4,-50.69579753868794,-15.909195795341104,-50.69579753868794,360.00000000000006
random-s0-0109,voronoi,cycle,0.0,100.0,0.0,1,0,3,1,2,-60.32731595533376,-60.32731595533376,-51.32922561594842,420.0
random-s0-0109,voronoi,cycle,50.0,20.0,0.0,1,0,0,0,0,37.6714105831245,210.68986674364615,37.6714105831245,0.0
random-s0-0109,voronoi,cycle,50.0,100.0,0.0,1,0,3,1,2,-71.78992561389731,-71.78992561389731,-52.4156227877486,480.0
random-s0-0109,voronoi,cycle,150.0,20.0,0.0,1,0,0,0,0,57.09499331930044,57.09499331930044,66.12972878731429,0.0
random-s0-0109,voronoi,cycle,150.0,100.0,0.0,1,0,1,0,1,-26.120683801073312,-26.120683801073312,29.09651915425096,140.0
random-s0-0109,voronoi,event,0.0,20.0,0.0,1,0,2,1,1,-53.62510798387295,-15.909195795341104,-53.62510798387295,300.0
random-s0-0109,voronoi,event,0.0,100.0,0.0,1,0,3,1,2,-60.32731595533376,-60.32731595533376,-54.436511289124,420.0
random-s0-0109,voronoi,event,50.0,20.0,0.0,1,0,0,0,0,23.0847944989238,210.68986674364615,23.0847944989238,0.0
random-s0-0109,voronoi,event,50.0,100.0,0.0,1,0,2,0,2,-71.78992561389731,-71.78992561389731,3.442934504351655,200.0
random-s0-0109,voronoi,event,150.0,20.0,0.0,1,0,0,0,0,43.34460182479825,76.12864305214214,43.34460182479825,0.0
random-s0-0109,voronoi,event,150.0,100.0,0.0,1,0,2,0,2,-82.67440563991659,-82.67440563991659,61.19257832807307,399.9999999999998
random-s0-0109,prm,once,0.0,20.0,0.0,1,0,3,2,1,-166.35676679987267,-97.49123790834834,-166.35676679987267,660.0000000000002
random-s0-0109,prm,cycle,0.0,20.0,0.0,1,0,2,1,1,-97.49123790834832,-97.49123790834832,-54.137085985818885,420.00000000000006
random-s0-0109,prm,cycle,0.0,100.0,0.0,1,0,2,1,1,-97.49123790834834,-97.49123790834834,-54.137085985818985,420.0
random-s0-0109,prm,cycle,50.0,20.0,0.0,1,0,1,1,0,-53.05013196632284,215.36786623093167,-53.05013196632284,220.0
random-s0-0109,prm,cycle,50.0,100.0,0.0,1,0,3,2,1,-166.35676679987236,-97.49123790834834,-166.35676679987236,659.9999999999999
random-s0-0109,prm,cycle,150.0,20.0,0.0,1,0,3,2,1,-166.35676679987267,-97.49123790834832,-166.35676679987267,620.0000000000001
random-s0-0109,prm,cycle,150.0,100.0,0.0,1,0,3,2,1,-166.35676679987236,-97.49123790834834,-166.35676679987236,659.9999999999999
random-s0-0109,prm,event,0.0,20.0,0.0,1,0,2,1,1,-97.49123790834832,-97.49123790834832,-54.137085985818885,420.00000000000006
random-s0-0109,prm,event,0.0,100.0,0.0,1,0,2,1,1,-97.49123790834834,-97.49123790834834,-54.137085985818985,420.0
random-s0-0109,prm,event,50.0,20.0,0.0,1,0,1,1,0,-50.733491168086346,215.36786623093167,-50.733491168086346,279.99999999999994
random-s0-0109,prm,event,50.0,100.0,0.0,1,0,3,2,1,-166.35676679987236,-97.49123790834834,-166.35676679987236,659.9999999999999
random-s0-0109,prm,event,150.0,20.0,0.0,1,0,3,2,1,-166.35676679987267,-97.49123790834832,-166.35676679987267,680.0000000000001
random-s0-0109,prm,event,150.0,100.0,0.0,1,0,3,2,1,-166.35676679987236,-97.49123790834834,-166.35676679987236,659.9999999999999
random-s0-0109,visibility,once,0.0,20.0,0.0,1,0,3,2,1,-166.35676679987267,-97.49123790834834,-166.35676679987267,660.0000000000002
random-s0-0109,visibility,cycle,0.0,20.0,0.0,1,0,3,2,1,-161.93987968091227,-97.49123790834832,-161.93987968091227,740.0000000000002
random-s0-0109,visibility,cycle,0.0,100.0,0.0,1,0,3,2,1,-161.73946849493078,-97.49123790834834,-161.73946849493078,740.0000000000001
random-s0-0109,visibility,cycle,50.0,20.0,0.0,1,0,1,1,0,-54.137085985818885,196.55422341484436,-54.137085985818885,279.99999999999994
random-s0-0109,visibility,cycle,50.0,100.0,0.0,1,0,3,2,1,-166.35676679987236,-97.49123790834834,-166.35676679987236,659.9999999999999
random-s0-0109,visibility,cycle,150.0,20.0,0.0,1,0,3,2,1,-166.35676679987267,-97.49123790834832,-166.35676679987267,660.0000000000001
random-s0-0109,visibility,cycle,150.0,100.0,0.0,1,0,3,2,1,-166.35676679987236,-97.49123790834834,-166.35676679987236,659.9999999999999
random-s0-0109,visibility,event,0.0,20.0,0.0,1,0,3,2,1,-160.02665344942432,-97.49123790834832,-160.02665344942432,740.0000000000002
random-s0-0109,visibility,event,0.0,100.0,0.0,1,0,3,2,1,-161.73946849493078,-97.49123790834834,-161.73946849493078,740.0000000000001
random-s0-0109,visibility,event,50.0,20.0,0.0,1,0,1,1,0,-54.137085985818885,197.20857295436616,-54.137085985818885,279.99999999999994
random-s0-0109,visibility,event,50.0,100.0,0.0,1,0,3,2,1,-166.35676679987236,-97.49123790834834,-166.35676679987236,659.9999999999999
random-s0-0109,visibility,event,150.0,20.0,0.0,1,0,3,2,1,-166.35676679987267,-97.49123790834832,-166.35676679987267,660.0000000000001
random-s0-0109,visibility,event,150.0,100.0,0.0,1,0,3,2,1,-166.35676679987236,-97.49123790834834,-166.35676679987236,659.9999999999999
