scenario,planner,replan_policy,prediction_horizon_ms,replan_period_ms,planning_clearance_mm,backend,physics_validation_passes,runs,scenario_count,completed_runs,completion_rate,failed_plans,collision_episodes,collision_free_rate,planner_calls_mean,replans_mean,replan_failures,planning_time_ms_median,planning_time_ms_p95,planning_time_ms_mean,call_time_ms_median,call_time_ms_max,time_to_goal_ms_mean,simulated_duration_ms_mean,wall_time_ms_mean,realtime_factor_mean,planned_path_length_mm_mean,travelled_distance_mm_mean,mean_final_error_mm,minimum_clearance_mm,near_miss_free_rate,call_time_ms_p95_median,planning_ms_per_sim_s_mean,collision_probability,collision_probability_ci95,contact_time_ms_mean,rebuild_share_of_planning_time,check_call_ms_mean,rebuild_call_ms_mean,replans_active_blocked_mean,replans_route_finished_mean,replans_route_blocked_mean,direct_path_switches_mean,path_shift_mm_mean,heading_change_rad_per_m_mean,sharp_turns_mean,path_efficiency_mean
random,prm,event,0.0,20.0,30.0,kinematic,0,200,200,172,0.86,29,60,0.725,701.575,5.825,2678,107.57684970303671,272.46720023686066,121.97041600811644,0.15497934081451134,95.63619999971706,3379.0697674418593,3330.599999999999,207.36335200097528,18.719392442410744,25153.514773059735,24915.88795274787,167.2831265055014,-173.94190528758287,0.185,0.04465000529307872,36.93797728629244,0.275,0.218-0.341,100.59999999999972,0.8165816700396589,0.03242755782949111,8.52729503419004,5.79,0.0,0.015,5.49,367.6061361462522,0.47879415462526187,2.96,0.9825742430057487
random,prm,event,0.0,100.0,30.0,kinematic,0,200,200,172,0.86,29,127,0.52,140.92,3.51,675,64.6680499339709,160.9745000314433,74.1553390106128,0.4475215692173885,119.53060000087135,3282.3255813953474,3244.799999999999,107.25521799962735,37.65563086438152,25153.514773059735,24633.12382353044,167.22018488152943,-167.91711874341337,0.22,0.13564999972004443,23.05866586310212,0.48,0.412-0.549,120.09999999999998,0.9398137400590799,0.03392598160237004,7.441773251565725,3.435,0.0,0.015,4.16,354.22271146516835,0.3072008102891174,1.635,0.993285922567619
random,prm,event+pred50,50.0,20.0,30.0,kinematic,0,200,200,167,0.835,34,43,0.8,720.64,6.835,4057,113.04514999210369,328.2429998216685,140.7216914872697,0.16184394055753482,214.51079999678768,3488.8622754491003,3472.599999999999,230.22377199951734,17.82090713833876,25088.63676138339,25754.6780305805,179.6890145596491,-167.91711874341337,0.295,0.06145000224933028,40.63608764527264,0.19999999999999996,0.150-0.261,57.69999999999984,0.8304803279919645,0.03369482677402158,9.227524398099627,6.565,0.0,0.095,5.875,407.8080804412309,0.534703722115951,3.32,0.9540494401680065
random,prm,event+pred50,50.0,100.0,30.0,kinematic,0,200,200,167,0.835,34,72,0.695,146.1,4.26,969,71.92639994173078,210.06340005260427,86.44257499690866,0.4914075688862078,265.0879999855533,3523.3532934131717,3509.6999999999985,122.86711600070703,35.741140975852026,25088.63676138339,25593.672297764933,179.70051120679472,-173.72519061387192,0.38,0.17600000137463212,24.860657612456613,0.30500000000000005,0.245-0.372,81.8,0.941345928230769,0.03727820746846417,8.064654707544385,4.055,0.0,0.065,4.295,412.5527035475706,0.3758525111718924,2.38,0.9600749509694517
random,prm,event+pred150,150.0,20.0,30.0,kinematic,0,200,200,155,0.775,47,66,0.72,754.735,7.05,12931,126.22049970377702,382.2455999033991,165.838661473681,0.16189212569635125,857.1928000019398,4014.7096774193483,3967.799999999994,266.0580025002855,18.472746725746344,25120.89635738351,26884.199839736582,216.89241791020387,-173.83723582790955,0.33,0.0968000094871968,43.702906137199925,0.28,0.222-0.346,78.79999999999988,0.7831247481515844,0.04847733107789075,10.134401872834356,6.35,0.0,0.365,5.435,438.83542080545084,0.5272170872395158,3.625,0.9202934872825865
random,prm,event+pred150,150.0,100.0,30.0,kinematic,0,200,200,155,0.775,47,81,0.665,152.055,4.435,2617,73.4905999925104,260.75829994806554,95.58207400339597,0.4829371218820302,346.3373999984469,3882.5806451612843,3901.1999999999935,135.84062099878793,36.993363013267874,25120.89635738351,26777.337528264066,216.86206545348563,-178.5683810713291,0.34,0.2078500037896447,25.08660366159091,0.33499999999999996,0.273-0.403,86.4,0.9261545266484186,0.049757171045833166,8.6788010298715,3.96,0.0,0.29,3.95,449.8737832898468,0.3884651970656673,2.79,0.9252917797278991
random,visibility,once,0.0,20.0,30.0,kinematic,0,200,200,172,0.86,29,252,0.28,6.0,0.0,0,28.577699995366856,80.77840000623837,32.51662400121859,4.76294999922781,98.57440000632778,3551.3953488372094,3509.1000000000004,54.194360998953925,84.13377294328319,23594.82618078538,23242.41794643974,167.20624747400205,-174.85187622624284,0.085,15.605849999701604,9.001160075274212,0.72,0.654-0.778,191.00000000000003,0.9994256476240078,0.12880000175410433,5.550460802897394,0.0,0.0,0.0,0.0,0.0,0.017669316003010346,0.0,1.0481583315153784
random,visibility,cycle,0.0,20.0,30.0,kinematic,0,200,200,172,0.86,29,107,0.6,695.515,104.03,4567,1515.9000498533715,5079.015400464414,1865.0858355066885,2.3101287863881783,581.480000008014,3285.3488372093016,3239.2999999999993,1957.4847354994563,3.0391534632945456,23594.82618078538,23288.034533317415,167.26582390146686,-171.50351152737522,0.175,14.632549995440058,538.7791525831825,0.4,0.335-0.469,142.7999999999999,0.9650659051384327,0.11125639994972282,16.38013150115241,0.0,0.0,0.0,3.635,20.38727608604231,0.18060710852452297,0.155,1.0462721654916645
random,visibility,cycle,0.0,100.0,30.0,kinematic,0,200,200,172,0.86,29,138,0.495,140.705,18.795,956,286.43519993056543,982.2292000899324,373.8139659896842,2.0938024240272712,900.6531999912113,3239.651162790696,3198.0999999999995,407.2636329996021,13.712231720842698,23594.82618078538,23269.11811305147,167.22462721828393,-175.3015486877422,0.14,14.261500000429805,108.54528855227461,0.505,0.436-0.574,152.7,0.965491873854094,0.11115091545795905,14.641555638791512,0.0,0.0,0.0,3.295,39.13004967014871,0.10541105475018667,0.08,1.047098839505623
random,visibility,cycle+pred50,50.0,20.0,30.0,kinematic,0,200,200,167,0.835,34,96,0.615,707.51,124.13,7486,1806.6003001731588,5779.340500070248,2163.2386020140984,2.640206800476001,550.2189999970142,3434.850299401196,3396.3999999999987,2261.0004940011277,2.575263423532483,23522.261082903762,23279.193882349646,179.72583011899835,-170.93530970472574,0.205,14.2271999939112,591.632337555767,0.385,0.320-0.454,123.59999999999987,0.9707574791111611,0.10952913168892721,16.158664604548772,0.0,0.0,0.0,3.81,26.665036171070565,0.26169272525450005,0.31,1.0471405356339643
