scenario,planner,trial,seed,status,completed,timed_out,robot_count,planner_calls,failed_plans,failed_robots,planning_time_ms_total,planning_time_ms_mean,simulated_duration_ms,wall_time_ms,realtime_factor,ticks,robot_collision_episodes,obstacle_collision_episodes,collision_episodes,planned_path_length_mm,travelled_distance_mm,mean_final_error_mm,max_final_error_mm,minimum_clearance_mm,dt_ms,backend,physics_validation_passed,missed_frames,max_frame_gap_ms,max_final_speed_mmps,evidence_directory,error,scenario_set,replan_policy,replan_count,replan_failures,planning_time_ms_initial,planning_time_ms_max_call,time_to_goal_ms,prediction_horizon_ms,planning_clearance_mm,planning_time_ms_p95_call,straight_line_mm,replan_period_ms,rebuild_calls,check_calls,planning_time_ms_rebuild,planning_time_ms_check,replans_active_blocked,replans_route_finished,replans_route_blocked,replans_scheduled,replans_other,direct_path_switches,path_shift_mm_mean,path_shift_mm_max,heading_change_rad_per_m,sharp_turns,minimum_robot_clearance_mm,minimum_obstacle_clearance_mm,contact_time_ms,obstacle_episodes_obstacle_initiated,obstacle_episodes_robot_initiated
random-s0-0065,visibility,1,0,completed,True,False,6,136,0,,333.6829000036232,2.453550735320759,3020.0000000000014,392.45759999903385,7.695098782664512,151,1,0,1,22246.92353691949,21858.116386631704,58.716475444950525,59.49657535249341,-116.39962367380778,20.0,kinematic,False,0,0.0,,,,random,cycle,10,7,133.34489999397192,76.16070000221953,3020.0000000000014,0.0,30.0,16.912999999476597,22198.837863675868,100.0,16,120,321.8553999759024,11.827500027720816,0,0,0,10,0,5,9.243554652032905,53.03812274346624,0.0498639044760182,0,-116.39962367380778,38.39938982301521,219.99999999999977,0,0
random-s0-0065,visibility,1,0,completed,True,False,6,672,0,,2349.348700197879,3.4960546133897012,2940.0000000000023,2518.8729999936186,1.1671886593756218,147,0,0,0,22246.92353691949,21916.452548849655,58.30391554564815,59.47483480353359,33.96555956138107,20.0,kinematic,False,0,0.0,,,,random,cycle,89,21,35.1381000073161,164.82780000660568,2940.0000000000023,50.0,30.0,25.670599992736243,22198.837863675868,20.0,95,577,2202.665800024988,146.6829001728911,0,0,0,89,0,5,24.595236198869983,500.4787796923248,0.24992240703648516,0,111.29965815649518,33.96555956138107,0.0,0,0
random-s0-0065,visibility,1,0,completed,True,False,6,136,0,,568.3256999473087,4.178865440789035,2940.0000000000014,641.0351999948034,4.586331608660234,147,0,0,0,22246.92353691949,21908.7481069564,58.78473411444543,59.47483480353359,33.965559561380815,20.0,kinematic,False,0,0.0,,,,random,cycle,15,6,66.92510000721086,36.126699997112155,2940.0000000000014,50.0,30.0,31.994000004488043,22198.837863675868,100.0,21,115,535.7824000093387,32.543299937970005,0,0,0,15,0,4,69.826465594482,291.06601184961295,0.17189379331420251,0,93.76553884814655,33.965559561380815,0.0,0,0
random-s0-0065,visibility,1,0,completed,True,False,6,676,0,,1560.445299881394,2.308351035327506,2940.0000000000023,1646.6089000023203,1.7854877378567913,147,0,0,0,22246.92353691949,22186.72963750857,58.6768466116579,59.47483480353359,33.96555956138107,20.0,kinematic,False,0,0.0,,,,random,cycle,95,59,67.8697999974247,35.64570000162348,2940.0000000000023,150.0,30.0,15.152000007219613,22198.837863675868,20.0,101,575,1501.4175999967847,59.02769988460932,0,0,0,95,0,3,30.27977755089955,637.2043967756044,0.2116866748840433,0,132.31370492249368,33.96555956138107,0.0,0,0
random-s0-0065,visibility,1,0,completed,True,False,6,138,0,,423.1298998493003,3.066158694560147,2940.0000000000014,460.630300003686,6.382558854631307,147,0,0,0,22246.92353691949,22509.619563731085,58.76483313622243,59.47483480353359,33.965559561380815,20.0,kinematic,False,0,0.0,,,,random,cycle,19,8,37.0750999863958,50.897499997518025,2940.0000000000014,150.0,30.0,19.14279999618884,22198.837863675868,100.0,25,113,408.97199997561984,14.157899873680435,0,0,0,19,0,3,126.31419434492709,750.0,0.3043336291899032,2,157.06590889321944,33.965559561380815,0.0,0,0
random-s0-0065,visibility,1,0,completed,True,False,6,662,0,,450.2332997362828,0.6801107246771644,2940.0000000000023,564.5197999983793,5.207966133355185,147,0,0,0,22246.92353691949,21891.36420068162,59.02174739164082,59.697746807895896,33.96555956138107,20.0,kinematic,False,0,0.0,,,,random,event,17,5,43.407299992395565,24.1636999999173,2940.0000000000023,0.0,30.0,0.08660000457894057,22198.837863675868,20.0,23,639,422.5748999451753,27.658399791107513,17,0,0,0,0,6,67.94147017824973,258.7735353477991,0.2890277635966857,1,51.89107698833308,33.96555956138107,0.0,0,0
random-s0-0065,visibility,1,0,completed,True,False,6,136,0,,236.79259994241875,1.741122058400138,3020.0000000000014,293.17920000175945,10.30086718287613,151,1,0,1,22246.92353691949,21858.116386631704,58.716475444950525,59.49657535249341,-116.39962367380778,20.0,kinematic,False,0,0.0,,,,random,event,3,7,87.1340999729,49.50209999515209,3020.0000000000014,0.0,30.0,0.17250000382773578,22198.837863675868,100.0,9,127,230.3136999544222,6.478899987996556,3,0,0,0,0,5,30.811848840109548,53.03812274346624,0.0498639044760182,0,-116.39962367380778,38.39938982301521,219.99999999999977,0,0
random-s0-0065,visibility,1,0,completed,True,False,6,678,0,,754.1009000560734,1.1122432154219373,2940.0000000000023,887.7836000028765,3.3116178311814686,147,0,0,0,22246.92353691949,21922.15029531597,58.395620040242314,59.47483480353359,33.96555956138107,20.0,kinematic,False,0,0.0,,,,random,event,19,14,84.57359999010805,56.32350000087172,2940.0000000000023,50.0,30.0,0.23189999046735466,22198.837863675868,20.0,25,653,723.2478999649175,30.85300009115599,19,0,0,0,0,7,74.79312363243154,499.8986667381687,0.24000721522045645,0,119.29724345946505,33.96555956138107,0.0,0,0
random-s0-0065,visibility,1,0,completed,True,False,6,136,0,,209.34080006554723,1.539270588717259,2940.0000000000014,256.76889999886043,11.449984791822722,147,0,0,0,22246.92353691949,21908.452837028573,58.92572930519241,59.941429388018875,33.965559561380815,20.0,kinematic,False,0,0.0,,,,random,event,6,6,43.62540000875015,35.08039998996537,2940.0000000000014,50.0,30.0,19.01730000099633,22198.837863675868,100.0,12,124,203.60909998998977,5.731700075557455,5,0,0,0,1,4,124.34465586165066,291.06601184961295,0.12819409721621064,0,93.76553884814655,33.965559561380815,0.0,0,0
random-s0-0065,visibility,1,0,completed,True,False,6,739,0,,450.10090013965964,0.6090675238696341,3760.0000000000027,614.6665999985998,6.117137322913865,188,0,0,0,22246.92353691949,22607.430847009706,58.976789856955484,59.47483480353359,33.394654302467984,20.0,kinematic,False,0,0.0,,,,random,event,10,90,117.92619997868314,85.59760000207461,3760.0000000000027,150.0,30.0,0.15690000145696104,22198.837863675868,20.0,16,723,403.37319995160215,46.7277001880575,8,0,0,0,2,3,138.8500541755946,632.431509399053,0.22504712753290576,1,33.394654302467984,33.96555956138107,0.0,0,0
