scenario,planner,replan_policy,prediction_horizon_ms,replan_period_ms,planning_clearance_mm,backend,physics_validation_passes,runs,scenario_count,completed_runs,completion_rate,failed_plans,collision_episodes,collision_free_rate,planner_calls_mean,replans_mean,replan_failures,planning_time_ms_median,planning_time_ms_p95,planning_time_ms_mean,call_time_ms_median,call_time_ms_max,time_to_goal_ms_mean,simulated_duration_ms_mean,wall_time_ms_mean,realtime_factor_mean,planned_path_length_mm_mean,travelled_distance_mm_mean,mean_final_error_mm,minimum_clearance_mm,near_miss_free_rate,call_time_ms_p95_median,planning_ms_per_sim_s_mean,collision_probability,collision_probability_ci95,contact_time_ms_mean,rebuild_share_of_planning_time,check_call_ms_mean,rebuild_call_ms_mean,replans_active_blocked_mean,replans_route_finished_mean,replans_route_blocked_mean,direct_path_switches_mean,path_shift_mm_mean,heading_change_rad_per_m_mean,sharp_turns_mean,path_efficiency_mean
random,visibility,cycle,0.0,20.0,30.0,kinematic,0,200,200,172,0.86,29,107,0.6,695.515,104.03,4567,942.6638224995827,2627.4909480005135,1088.3167493050767,1.3904161572028126,57.590357999970365,3285.3488372093016,3239.2999999999993,1133.9115009900047,4.937399934074396,23594.82618078538,23288.034533317415,167.26582390146686,-171.50351152737522,0.175,9.980534999954216,309.0455602333061,0.4,0.335-0.469,142.7999999999999,0.9692176506045289,0.05720496974207568,9.599270172225731,0.0,0.0,0.0,3.635,20.38727608604231,0.18060710852452297,0.155,1.0462721654916645
random,visibility,cycle,0.0,100.0,30.0,kinematic,0,200,200,172,0.86,29,138,0.495,140.705,18.795,956,186.8330244997196,551.7908570004693,213.79568119991035,1.3381293881445027,45.515699000020504,3239.651162790696,3198.0999999999995,230.66138493499977,22.441080838367128,23594.82618078538,23269.11811305147,167.22462721828393,-175.3015486877422,0.14,9.957185000018853,61.7850027226536,0.505,0.436-0.574,152.7,0.9687285909966118,0.05760796337909223,8.402027951722104,0.0,0.0,0.0,3.295,39.13004967014871,0.1054110547501867,0.08,1.047098839505623
random,visibility,cycle+pred50,50.0,20.0,30.0,kinematic,0,200,200,167,0.835,34,96,0.615,707.51,124.13,7486,1140.7074005005597,2711.7920230000436,1251.1336873448754,1.6408601547432675,44.356900000025234,3434.850299401196,3396.3999999999987,1298.4102803249918,4.123860040760386,23522.261082903762,23279.193882349646,179.72583011899835,-170.93530970472574,0.205,9.805976999928134,343.8359938164495,0.385,0.320-0.454,123.59999999999987,0.9736475334343468,0.05708676073918844,9.37337048845766,0.0,0.0,0.0,3.81,26.665036171070565,0.26169272525450005,0.31,1.0471405356339643
random,visibility,cycle+pred50,50.0,100.0,30.0,kinematic,0,200,200,167,0.835,34,117,0.55,143.98,22.94,1572,226.38675650063078,542.9446920015835,245.35323020484412,1.5895562756911872,66.21715100004621,3412.335329341315,3383.3999999999983,262.9123596249977,18.84470657633239,23522.261082903762,23265.002755289228,179.69544390073435,-170.74561959644862,0.18,9.80902300005937,68.09579371961053,0.44999999999999996,0.383-0.519,142.8,0.9735176824269083,0.056397206491351895,8.302249149981769,0.0,0.0,0.0,3.41,74.34123386331854,0.1729117836696743,0.1,1.0477902379629374
random,visibility,cycle+pred150,150.0,20.0,30.0,kinematic,0,200,200,155,0.775,47,105,0.575,730.58,135.12,19528,1021.6782029992828,2792.7997989994537,1270.8824449600727,1.481280558824766,34.003283999936684,3635.4838709677388,3629.5999999999976,1320.1587425650002,3.9100497515827577,23305.46242379863,23405.840299071922,216.9255754020813,-175.62263308031444,0.2,9.198980500059406,324.34856400039666,0.42500000000000004,0.359-0.494,131.19999999999993,0.9742481967196422,0.055499054112841485,8.788408490932325,0.0,0.0,0.0,3.975,38.57599279515669,0.45890731229095777,1.26,1.0438658393281244
random,visibility,cycle+pred150,150.0,100.0,30.0,kinematic,0,200,200,155,0.775,47,131,0.54,148.35,25.805,3652,224.85733199926017,603.1322420002425,259.7899828400361,1.5764301426447394,43.54879999993955,3622.8387096774163,3633.399999999997,278.52796505000555,18.508786791105468,23305.46242379863,23333.689977038204,216.87499023670102,-176.7471483017277,0.205,9.287804499933827,66.82085591879148,0.45999999999999996,0.392-0.529,141.3,0.9747606699905158,0.05614767177648658,8.021319535317645,0.0,0.0,0.0,3.145,110.16565366458455,0.27285524750052337,0.6,1.0470150732544674
random,visibility,event,0.0,20.0,30.0,kinematic,0,200,200,172,0.86,29,101,0.58,708.365,21.405,3831,189.11120250265867,458.7470700009817,245.918330059848,0.26914866486207967,33.54892899994866,3502.6744186046485,3432.3999999999983,291.83641584500407,16.487087822366707,23594.82618078538,23293.4542218306,167.24816182966936,-170.32354974917448,0.16,0.04492750002782486,66.20316302243214,0.42000000000000004,0.354-0.489,134.59999999999982,0.9499745956031896,0.018062066656142618,8.5699253906829,21.255,0.0,0.04,3.715,49.53599105237501,0.15020321385808688,0.115,1.046008061662847
random,visibility,event,0.0,100.0,30.0,kinematic,0,200,200,172,0.86,29,141,0.465,142.86,5.97,853,78.53816199980201,185.81488599966178,80.71437684504957,0.5029857669718664,25.91617400003088,3366.1627906976732,3334.3999999999987,98.09319477000628,43.476108221525855,23594.82618078538,23271.18233338296,167.25656201455894,-172.0137417119531,0.125,0.07208100004163498,23.548793175623192,0.5349999999999999,0.466-0.603,147.1,0.9699197282448196,0.018528716679124927,6.62041999619454,5.87,0.0,0.03,3.315,59.06202936480162,0.0946954452378853,0.065,1.0469703792072678
random,visibility,event+pred50,50.0,20.0,30.0,kinematic,0,200,200,167,0.835,34,105,0.615,725.785,19.33,6177,190.38664699996843,488.782877997437,221.63396292513028,0.2640720649229643,26.39823599997726,3713.652694610774,3647.899999999996,269.55889451000417,17.11966346461749,23522.261082903762,23299.600078619114,179.7294031090854,-173.19668706014505,0.225,0.053825500060611375,60.50439867519119,0.385,0.320-0.454,148.9999999999997,0.9396332518781922,0.019096266355239214,8.277211498807267,19.01,0.0,0.125,3.835,74.38907095980763,0.19029787801062362,0.19,1.046207758266015
random,visibility,event+pred50,50.0,100.0,30.0,kinematic,0,200,200,167,0.835,34,117,0.565,146.315,6.895,1337,80.57397999999694,203.14385000051516,89.6674858449552,0.5626027351711878,52.75097900005221,3573.053892215565,3529.4999999999973,108.23445858499952,40.26030529449612,23522.261082903762,23276.586463865722,179.69191498179677,-175.97252247553214,0.165,8.703419000084978,24.83013600918314,0.43500000000000005,0.368-0.504,138.7,0.9706086145931023,0.01972791103328543,6.83945259017828,6.725,0.0,0.065,3.395,113.10227744029933,0.14083889520784282,0.055,1.0472910663258368
