scenario,planner,trial,seed,status,completed,timed_out,robot_count,planner_calls,failed_plans,failed_robots,planning_time_ms_total,planning_time_ms_mean,simulated_duration_ms,wall_time_ms,realtime_factor,ticks,robot_collision_episodes,obstacle_collision_episodes,collision_episodes,planned_path_length_mm,travelled_distance_mm,mean_final_error_mm,max_final_error_mm,minimum_clearance_mm,dt_ms,backend,physics_validation_passed,missed_frames,max_frame_gap_ms,max_final_speed_mmps,evidence_directory,error,scenario_set,replan_policy,replan_count,replan_failures,planning_time_ms_initial,planning_time_ms_max_call,time_to_goal_ms,prediction_horizon_ms,planning_time_ms_p95_call,straight_line_mm,replan_period_ms,rebuild_calls,check_calls,planning_time_ms_rebuild,planning_time_ms_check,replans_active_blocked,replans_route_finished,replans_route_blocked,replans_scheduled,replans_other,direct_path_switches,path_shift_mm_mean,path_shift_mm_max,heading_change_rad_per_m,sharp_turns,minimum_robot_clearance_mm,minimum_obstacle_clearance_mm,contact_time_ms
random-s0-0055,visibility,1,0,completed,True,False,6,136,0,,70.44465199669503,0.5179753823286399,3320.000000000002,100.46537400012312,33.046211523543754,166,0,3,3,21711.45165517133,21392.543275643446,58.608116697939955,59.228527366295175,-145.43074482035178,20.0,kinematic,False,0,0.0,,,,random,event,5,8,12.032313999498001,11.9398850001744,3320.000000000002,50.0,0.11338500007695984,21699.865703954893,100.0,11,125,67.80666599934193,2.6379859973530984,5,0,0,0,0,4,103.87983650364542,216.51530731506764,0.11009268047696175,0,517.8124723282322,-145.43074482035178,520.0000000000001
random-s0-0055,visibility,1,0,completed,True,False,6,659,0,,46.00554800617829,0.06981115023699284,3140.0000000000023,112.84121400012737,27.82671232158543,157,0,0,0,21711.45165517133,22470.15839957278,58.25918621189614,59.09988659837079,267.23116922836914,20.0,kinematic,False,0,0.0,,,,random,event,2,24,12.383998999666801,12.264719000086188,3140.0000000000023,150.0,0.05023399990022881,21699.865703954893,20.0,8,651,32.95156799913457,13.05398000704372,2,0,0,0,0,2,463.75397031050113,683.772197038956,0.16422789333749563,0,517.8124723282323,267.23116922836914,0.0
random-s0-0055,visibility,1,0,completed,True,False,6,140,0,,46.59972700392245,0.33285519288516036,3360.000000000002,77.49161699985052,43.359528812084065,168,0,0,0,21711.45165517133,22385.98277891029,58.67637332192718,59.59168211143529,255.42605170664024,20.0,kinematic,False,0,0.0,,,,random,event,3,6,12.383354000576219,12.24091199992472,3360.000000000002,150.0,0.08123200041154632,21699.865703954893,100.0,9,131,43.82692200033489,2.772805003587564,3,0,0,0,0,3,348.9441096492,726.2636833205863,0.19258920781397604,1,501.07593824404194,255.42605170664024,0.0
random-s0-0056,voronoi,1,0,completed,True,False,6,6,0,,8.404692999647523,1.4007821666079205,9759.99999999988,67.61306199996397,144.3508060617796,488,1,2,3,32075.11779342466,30897.194835598475,58.5997449691796,59.89262150198273,-157.8641829743459,20.0,kinematic,False,0,0.0,,,,random,once,0,0,8.404692999647523,4.178979999778676,9759.99999999988,0.0,4.178979999778676,26740.912299525153,20.0,6,0,8.404692999647523,0,0,0,0,0,0,0,0.0,0.0,0.4065118705585816,1,-31.134818711879944,-157.8641829743459,540.0000000000001
random-s0-0056,voronoi,1,0,completed,True,False,6,800,0,,630.4702920078853,0.7880878650098566,3500.0000000000027,710.5235209996863,4.925945301677842,175,2,1,3,32075.11779342466,29334.06929640522,59.09802787180004,59.89262150198273,-12.71276355103356,20.0,kinematic,False,0,0.0,,,,random,cycle,149,2,8.56786800068221,6.902241999796388,3500.0000000000027,0.0,4.386272999909124,26740.912299525153,20.0,155,645,601.757832999283,28.71245900860231,0,0,0,149,0,19,74.28169483556078,725.4741631565837,2.0446807319262366,14,-9.051296846113189,-12.71276355103356,180.0
random-s0-0056,voronoi,1,0,completed,True,False,6,169,0,,150.84782700569122,0.8925906923413681,3820.0000000000023,186.8741959997351,20.44155951849777,191,0,0,0,32075.11779342466,30862.24238258427,59.40540828380178,59.952380497035016,13.794948764650456,20.0,kinematic,False,0,0.0,,,,random,cycle,32,0,8.37468000008812,4.842703000122128,3820.0000000000023,0.0,4.358316999969247,26740.912299525153,100.0,38,131,146.7419320015324,4.1058950041588105,0,0,0,32,0,9,198.48406783299689,592.1536127612202,0.9035521704247228,6,50.34740945915624,13.794948764650456,0.0
random-s0-0056,voronoi,1,0,completed,True,False,6,809,0,,768.0527910001729,0.9493854029668392,3540.0000000000027,852.9835190001904,4.150138802387825,177,0,0,0,31964.04083566981,29485.558612538134,58.44713402225986,58.597914282386604,27.861581352095897,20.0,kinematic,False,0,0.0,,,,random,cycle,169,5,8.570119000069099,5.630343000120774,3540.0000000000027,50.0,4.423788999702083,26740.912299525153,20.0,175,634,726.0248289985611,42.02796200161174,0,0,0,169,0,12,57.32274754509902,713.0274651499955,1.6392815403324863,11,27.861581352095897,66.45202217032184,0.0
random-s0-0056,voronoi,1,0,completed,True,False,6,168,0,,142.74370999919483,0.8496649404713978,3760.000000000002,177.8857579997748,21.137161525909015,188,0,0,0,31964.04083566981,30072.446763963988,58.854243576013,59.75003192655893,17.058139657643608,20.0,kinematic,False,0,0.0,,,,random,cycle,35,1,8.932341000218003,4.6489420001307735,3760.000000000002,50.0,4.3396900000516325,26740.912299525153,100.0,41,127,134.2451849995996,8.498524999595247,0,0,0,35,0,9,254.14143588330631,725.3993077245412,1.2058091059735154,8,17.058139657643608,24.225393380942194,0.0
random-s0-0056,voronoi,1,0,completed,True,False,6,1002,0,,1546.9219309975415,1.5438342624725963,4819.999999999985,1672.0605130003605,2.8826707900367396,241,0,0,0,33558.78239950685,33015.0249468254,59.032133239172445,59.76147885395986,40.20749120049837,20.0,kinematic,False,0,0.0,,,,random,cycle,373,15,12.789266000254429,8.410771999933786,4819.999999999985,150.0,4.454192999673978,26740.912299525153,20.0,379,623,1462.8863809966788,84.03555000086271,0,0,0,373,0,25,82.39098802276,750.0,4.551538115604885,41,40.20749120049837,111.38126318127456,0.0
random-s0-0056,voronoi,1,0,completed,True,False,6,187,0,,227.057909996347,1.2142134224403582,4299.999999999995,269.05903299984857,15.981622887949706,215,0,0,0,33558.78239950685,30947.53325754728,58.50031764410503,59.60407411190002,58.43312728181232,20.0,kinematic,False,0,0.0,,,,random,cycle,55,0,13.422893999631924,5.282492999867827,4299.999999999995,150.0,4.571844000111014,26740.912299525153,100.0,61,126,222.74919699793827,4.308712998408737,0,0,0,55,0,13,163.45048337944138,695.1218714389767,1.5654121015567983,9,58.43312728181232,134.57732747749617,0.0
random-s0-0056,voronoi,1,0,completed,True,False,6,793,0,,106.20100499545515,0.13392308322251595,3600.0000000000027,188.3928030001698,19.109010231122035,180,0,0,0,32075.11779342466,28120.9451841275,59.27117657902147,59.92173675416451,5.571799743526384,20.0,kinematic,False,0,0.0,,,,random,event,17,0,8.23338899999726,4.382395999982691,3600.0000000000027,0.0,0.055729999985487666,26740.912299525153,20.0,23,770,80.7456969996565,25.45530799579865,16,0,1,0,0,15,417.6873013067984,725.4741631565837,1.2872447280096233,9,15.16485920782742,5.571799743526384,0.0
random-s0-0056,voronoi,1,0,completed,True,False,6,159,0,,42.70461999612962,0.26858251569892844,3640.000000000002,76.33127999997669,47.6868722757055,182,0,0,0,32075.11779342466,29030.168909998065,59.377567533677855,59.89262150198293,8.644795468598033,20.0,kinematic,False,0,0.0,,,,random,event,7,0,8.366971000214107,4.31570599994302,3640.000000000002,0.0,4.1130939998765825,26740.912299525153,100.0,13,146,37.894627999776276,4.809991996353347,7,0,0,0,0,7,416.62047037250005,730.9507955020387,0.6016825830719817,3,10.520831338876832,8.644795468598033,0.0
random-s0-0056,voronoi,1,0,completed,True,False,6,836,0,,135.25785700812776,0.16179169498579876,3820.0000000000027,222.97103600021728,17.132270040653534,191,0,0,0,31964.04083566981,28737.63787093811,59.16609722132026,59.719653779155884,3.1933312370675537,20.0,kinematic,False,0,0.0,,,,random,event,34,2,8.471913000903442,7.376217000000906,3820.0000000000027,50.0,0.05951000002824003,26740.912299525153,20.0,40,796,100.62792800135867,34.62992900676909,28,0,5,0,1,10,173.23358203692737,737.7565973565834,1.0509044566130066,6,3.1933312370675537,47.10486106708649,0.0
random-s0-0056,voronoi,1,0,completed,True,False,6,159,0,,60.08956999858128,0.3779218238904483,3440.000000000002,93.3000009999887,36.870310430119055,172,0,0,0,31964.04083566981,27977.011134426997,58.81810067822844,59.984074296461515,52.63720492577491,20.0,kinematic,False,0,0.0,,,,random,event,11,0,8.570942999995168,4.4656250001935405,3440.000000000002,50.0,4.219795000153681,26740.912299525153,100.0,17,142,55.36004299983688,4.729526998744404,10,0,1,0,0,10,341.34501394834194,544.4656213571502,0.5410731182300677,0,52.63720492577491,122.8358221736114,0.0
random-s0-0056,voronoi,1,0,completed,True,False,6,1050,0,,289.4762170062677,0.2756916352440645,6219.999999999955,422.23515800014866,14.731127624378843,311,0,0,0,33558.78239950685,31569.940005868168,58.70962583572282,59.54239966424971,31.445755687196396,20.0,kinematic,False,0,0.0,,,,random,event,122,16,12.707350000255246,4.709497000021656,6219.999999999955,150.0,4.173456999978953,26740.912299525153,20.0,128,922,190.60456400075054,98.87165300551715,103,0,17,0,2,21,109.34490644859657,750.0,2.0636085487179603,11,353.8040536040929,31.445755687196396,0.0
random-s0-0056,voronoi,1,0,completed,True,False,6,222,0,,78.420087997074,0.3532436396264595,5979.99999999996,134.69124299990654,44.39783809853258,299,0,1,1,33558.78239950685,32330.179179932158,58.97037408906716,59.941393388340444,-14.312552197573638,20.0,kinematic,False,0,0.0,,,,random,event,33,1,14.438757998959773,5.537054999877,5979.99999999996,150.0,4.268155999852752,26740.912299525153,100.0,39,183,67.88849799841046,10.531589998663549,26,0,6,0,1,10,142.8117255519765,628.0704527868178,1.360817357701738,12,16.18987115472433,-14.312552197573638,60.0
random-s0-0056,prm,1,0,completed,True,False,6,6,0,,19.66708300051323,3.277847166752205,7719.999999999924,66.16751399997156,116.67356884532856,386,4,1,5,31602.598909582444,30984.578104777436,58.902031225135026,59.89262150198273,-135.40088784784245,20.0,kinematic,False,0,0.0,,,,random,once,0,0,19.66708300051323,12.598670999977912,7719.999999999924,0.0,12.598670999977912,26740.912299525153,20.0,6,0,19.66708300051323,0,0,0,0,0,0,0,0.0,0.0,0.1433872133895221,0,-135.40088784784245,-107.54111389879846,380.00000000000006
random-s0-0056,prm,1,0,completed,True,False,6,712,0,,727.3475270085328,1.0215555154614224,3100.0000000000023,799.0693960000499,3.8795128627349014,155,0,0,0,31602.598909582444,28024.79252727334,59.09716540854663,59.95736739927429,5.0045669139113045,20.0,kinematic,False,0,0.0,,,,random,cycle,89,12,19.88151600016863,12.7228119999927,3100.0000000000023,0.0,6.881042000259185,26740.912299525153,20.0,95,617,641.3722379993487,85.97528900918405,0,0,0,89,0,15,115.6399008313269,750.0,1.07660615235763,5,11.667789254558983,5.0045669139113045,0.0
random-s0-0056,prm,1,0,completed,True,False,6,141,0,,132.9710110007909,0.9430568156084461,3080.0000000000014,165.2911490000406,18.633786616119686,154,1,0,1,31602.598909582444,26903.58106117596,59.15565304336702,59.89262150198293,-142.85139610665468,20.0,kinematic,False,0,0.0,,,,random,cycle,14,3,20.04149599952143,12.760250000155793,3080.0000000000014,0.0,6.792546000269795,26740.912299525153,100.0,20,121,115.92560200051594,17.045409000274958,0,0,0,14,0,6,214.50006165795088,589.3130880476616,0.24102215795935267,0,-142.85139610665468,18.856625119523443,80.0
random-s0-0056,prm,1,0,completed,True,False,6,710,0,,777.4060060078227,1.0949380366307362,3200.0000000000023,848.3628630001476,3.771970862424992,160,1,0,1,31602.598909582444,28312.197610962805,58.88584408459943,59.7701038639818,-99.86033657195178,20.0,kinematic,False,0,0.0,,,,random,cycle,100,55,19.880157000443432,12.787571999979264,3200.0000000000023,50.0,6.827274999977817,26740.912299525153,20.0,106,604,697.7649370010113,79.64106900681145,0,0,0,100,0,12,98.98660687228359,750.0,0.9535086110950379,3,-99.86033657195178,63.715178021900044,99.99999999999996
random-s0-0056,prm,1,0,completed,True,False,6,143,0,,170.9981619987957,1.1957913426489208,3140.0000000000014,201.02307700017263,15.620097189126723,157,1,0,1,31602.598909582444,27875.165529837424,58.72991125185296,59.582580344169436,-99.86033657195215,20.0,kinematic,False,0,0.0,,,,random,cycle,19,9,19.590103000155068,13.174364999940735,3140.0000000000014,50.0,6.804947000091488,26740.912299525153,100.0,25,118,155.38438699968538,15.61377499911032,0,0,0,19,0,6,296.9624791851016,730.489804161024,0.489952520572845,1,-99.86033657195215,82.96799632827094,100.0
random-s0-0056,prm,1,0,completed,True,False,6,788,0,,1259.8251850031374,1.598762925130885,4040.000000000002,1345.1698270000634,3.0033382543301808,202,2,0,2,32110.404058382665,32233.18543625151,59.56703911244178,59.89262150198273,-135.40088784784265,20.0,kinematic,False,0,0.0,,,,random,cycle,161,169,26.02957300041453,24.249752999821794,4040.000000000002,150.0,6.71274500018626,26740.912299525153,20.0,167,621,1188.1559210023624,71.669264000775,0,0,0,161,0,6,135.5037571435686,750.0000000000001,2.0466537281809662,19,-135.40088784784265,127.41883025607314,159.99999999999994
random-s0-0056,prm,1,0,completed,True,False,6,156,0,,230.24407599905317,1.4759235640964947,3780.000000000002,264.7776399999202,14.276129963244408,189,2,0,2,32110.404058382665,30317.77633750643,58.60335533178715,59.89262150198293,-135.40088784784274,20.0,kinematic,False,0,0.0,,,,random,cycle,27,28,25.52049999985684,12.728575999972236,3780.000000000002,150.0,6.698213999698055,26740.912299525153,100.0,33,123,215.56984500057297,14.674230998480198,0,0,0,27,0,5,306.62190461007754,750.0000000000001,0.7739225394974709,5,-135.40088784784274,96.4268857285719,159.99999999999994
random-s0-0056,prm,1,0,completed,True,False,6,795,0,,155.12933900072312,0.19513124402606682,3740.0000000000027,236.01398299979337,15.846518720898317,187,0,0,0,31602.598909582444,31578.563441309467,58.85950182800931,59.89262150198273,1.6328901327393055,20.0,kinematic,False,0,0.0,,,,random,event,18,4,19.035731000258238,12.475820999952703,3740.0000000000027,0.0,0.03058599986616173,26740.912299525153,20.0,24,771,140.9456350002074,14.183704000515718,18,0,0,0,0,15,333.2586542864791,749.9999999999999,0.7572062699241859,3,1.6328901327393055,5.0045669139113045,0.0
random-s0-0056,prm,1,0,completed,True,False,6,149,0,,56.48264900128197,0.37907818121665754,3860.0000000000023,90.77110699990953,42.524544732101255,193,0,0,0,31602.598909582444,27152.60308268923,58.982837425956696,59.89262150198293,3.022352717493419,20.0,kinematic,False,0,0.0,,,,random,event,5,1,19.994019000478147,12.838542999816127,3860.0000000000023,0.0,0.07726900003035553,26740.912299525153,100.0,11,138,53.899206000096456,2.5834430011855147,5,0,0,0,0,5,397.126312538033,712.1858543365198,0.21124185576683882,0,21.95934107717511,3.022352717493419,0.0
random-s0-0056,prm,1,0,completed,True,False,6,735,0,,134.62110099999336,0.18315796054420866,3760.0000000000027,211.55317199963974,17.77330949217063,188,1,0,1,31602.598909582444,28469.0271490627,58.93704290975961,59.52431030872381,-99.86033657195178,20.0,kinematic,False,0,0.0,,,,random,event,14,43,19.239260999711405,12.605694999820116,3760.0000000000027,50.0,0.06452100024034735,26740.912299525153,20.0,20,715,119.58064999998896,15.040451000004396,14,0,0,0,0,12,398.64257184149636,742.9219278428278,0.6974164395239731,2,-99.86033657195178,63.715178021900044,99.99999999999996
random-s0-0056,prm,1,0,completed,True,False,6,149,0,,90.48042300400994,0.6072511611007378,3580.000000000002,123.7009129999933,28.940772652180794,179,1,0,1,31602.598909582444,29911.462074741066,58.512069505190816,59.32228789107731,-99.86033657195215,20.0,kinematic,False,0,0.0,,,,random,event,9,9,19.34844900142707,13.501698000254692,3580.000000000002,50.0,6.819819000156713,26740.912299525153,100.0,15,134,87.4601660020744,3.0202570019355335,9,0,0,0,0,7,456.13466986303956,750.0,0.537638826685824,3,-99.86033657195215,82.96799632827094,100.0
random-s0-0056,prm,1,0,completed,True,False,6,865,0,,100.29716200051553,0.11595047630117403,4439.999999999994,191.3600969996878,23.202329375947365,222,2,0,2,32110.404058382665,33164.17398326415,59.271342273357625,59.89262150198273,-135.40088784784265,20.0,kinematic,False,0,0.0,,,,random,event,8,128,25.631624000197917,12.492073999965214,4439.999999999994,150.0,0.06480100000771927,26740.912299525153,20.0,14,851,78.896855999119,21.40030600139653,7,0,0,0,1,5,515.1800624068372,750.0,0.5407772641449733,5,-135.40088784784265,101.52569387782012,159.99999999999994
random-s0-0056,prm,1,0,completed,True,False,6,171,0,,92.9216549989178,0.5434014912217415,4219.999999999997,131.7551890001596,32.02909905882254,211,2,0,2,32110.404058382665,32501.597309312463,58.38070104688222,59.89262150198293,-135.40088784784274,20.0,kinematic,False,0,0.0,,,,random,event,10,26,25.78313999947568,12.482015999921714,4219.999999999997,150.0,6.139582999821869,26740.912299525153,100.0,16,155,88.590053999269,4.331600999648799,8,0,0,0,2,6,345.32698652580154,750.0,0.4720469795597333,3,-135.40088784784274,73.94872131037178,159.99999999999994
random-s0-0056,visibility,1,0,completed,True,False,6,6,0,,24.450973000512022,4.075162166752004,3760.0000000000027,47.13333600011538,79.77368714132177,188,3,1,4,26814.76691035275,26432.30541186804,58.64001003632586,59.89262150198273,-107.54111389879846,20.0,kinematic,False,0,0.0,,,,random,once,0,0,24.450973000512022,12.291020999782631,3760.0000000000027,0.0,12.291020999782631,26740.912299525153,20.0,6,0,24.450973000512022,0,0,0,0,0,0,0,0.0,0.0,0.02510022432085115,0,-49.664637199940245,-107.54111389879846,340.0
random-s0-0056,visibility,1,0,completed,True,False,6,733,0,,1475.8267749957668,2.0134062414676217,3060.0000000000023,1546.999195999888,1.9780230060314938,153,0,0,0,26814.76691035275,26454.733820288282,58.81249364676764,59.89262150198273,5.682634195017215,20.0,kinematic,False,0,0.0,,,,random,cycle,128,9,24.994566999794188,12.491226999827632,3060.0000000000023,0.0,11.584555000354158,26740.912299525153,20.0,134,599,1440.3311929968368,35.49558199892999,0,0,0,128,0,7,19.587905886802297,305.04297133111066,0.2727534991568363,0,41.08537462642033,5.682634195017215,0.0
random-s0-0056,visibility,1,0,completed,True,False,6,148,0,,285.7909530002871,1.9310199527046428,3080.0000000000014,314.86559799986935,9.781951472517742,154,0,2,2,26814.76691035275,26479.82134374581,58.794803988313724,59.89262150198293,-14.467598417717113,20.0,kinematic,False,0,0.0,,,,random,cycle,23,3,24.646804999974847,12.24044499986121,3080.0000000000014,0.0,11.833521999960794,26740.912299525153,100.0,29,119,278.69179999970584,7.099153000581282,0,0,0,23,0,6,65.18354582364105,239.74518666939505,0.28442556813290204,0,35.02587067268297,-14.467598417717113,80.0
random-s0-0056,visibility,1,0,completed,True,False,6,912,0,,2417.613322998477,2.650891801533418,5779.9999999999645,2525.1558059999297,2.288967669347895,289,2,2,4,26817.644781251074,26665.83852300132,59.13224451668004,59.99334785136214,-171.78082910861636,20.0,kinematic,False,0,0.0,,,,random,cycle,203,151,24.00194600022587,14.82360099998914,5779.9999999999645,50.0,12.511907000316569,26740.912299525153,20.0,209,703,2375.7858899984967,41.827432999980374,0,0,0,203,0,7,14.079997890263586,321.99468487122647,0.39287770605375405,0,-171.78082910861636,-148.79198450794973,1019.9999999999947
random-s0-0056,visibility,1,0,completed,True,False,6,154,0,,324.08101700048064,2.1044221883148095,3120.0000000000014,355.9941409998828,8.76418918366701,156,0,0,0,26817.644781251074,26518.422716819598,58.734826600134134,59.924179232910106,53.99647585201481,20.0,kinematic,False,0,0.0,,,,random,cycle,25,13,24.872340000001714,15.062732999922446,3120.0000000000014,50.0,12.029529999836086,26740.912299525153,100.0,31,123,316.2503530002141,7.830664000266552,0,0,0,25,0,6,73.49393453057706,314.1362029154744,0.25162682780944146,0,66.19573974946778,53.99647585201481,0.0
random-s0-0056,visibility,1,0,completed,True,False,6,846,0,,1802.6121849975425,2.1307472635904756,4939.999999999983,1896.3111520001803,2.6050577168147737,247,0,1,1,26844.022916695856,26971.41915366658,58.70268835682531,59.89262150198273,-106.67569993541564,20.0,kinematic,False,0,0.0,,,,random,cycle,169,171,33.8671780000368,14.926347999789868,4939.999999999983,150.0,10.815986000125122,26740.912299525153,20.0,175,671,1763.5849209991648,39.02726399837775,0,0,0,169,0,4,36.63291260307427,731.1763201205093,0.7703751854401897,4,55.15568796389255,-106.67569993541564,300.0
random-s0-0056,visibility,1,0,completed,True,False,6,165,0,,364.30744400149706,2.2079239030393762,4339.9999999999945,413.31945399997494,10.50035259167902,217,0,1,1,26844.022916695856,26772.51082587991,58.793441104432965,59.89262150198293,-137.15094419579077,20.0,kinematic,False,0,0.0,,,,random,cycle,32,33,33.786181000778015,11.776112999996258,4339.9999999999945,150.0,11.008613999820227,26740.912299525153,100.0,38,127,355.35502800166796,8.9524159998291,0,0,0,32,0,3,100.63181021138934,433.8301004571219,0.35542909576440396,0,97.17143711377105,-137.15094419579077,300.0
random-s0-0056,visibility,1,0,completed,True,False,6,900,0,,875.6042180102668,0.9728935755669631,5719.999999999966,978.9193870001327,5.843177769242802,286,1,1,2,26814.76691035275,26633.193329520076,58.48759923912916,59.89262150198273,-152.26287680635124,20.0,kinematic,False,0,0.0,,,,random,event,70,34,33.68918299975121,20.778889999746752,5719.999999999966,0.0,11.60868799979653,26740.912299525153,20.0,76,824,858.5395529999005,17.064665010366298,70,0,0,0,0,5,23.22691008140884,246.22061268354148,0.22755933529314842,0,-19.87159979470752,-152.26287680635124,599.9999999999964
random-s0-0056,visibility,1,0,completed,True,False,6,149,0,,177.55658100077198,1.1916549060454495,3080.0000000000014,207.14712400013013,14.868659243360128,154,0,2,2,26814.76691035275,26503.256229791255,58.94679837192871,59.89262150198293,-14.467598417717113,20.0,kinematic,False,0,0.0,,,,random,event,14,2,24.286484000185737,12.144566000188206,3080.0000000000014,0.0,11.021187000096688,26740.912299525153,100.0,20,129,175.20341700037534,2.353164000396646,14,0,0,0,0,5,81.32576333751142,239.74518666939505,0.2608324344079737,0,35.02587067268297,-14.467598417717113,80.0
random-s0-0056,visibility,1,0,completed,True,False,6,821,0,,518.6347450007815,0.6317110170533271,4060.0000000000014,604.9676600000566,6.711102540588072,203,0,1,1,26817.644781251074,26547.1557646558,59.681629711523776,59.91226330834488,-61.932436698100105,20.0,kinematic,False,0,0.0,,,,random,event,45,79,23.94128500009174,12.011819999770523,4060.0000000000014,50.0,9.896699999899283,26740.912299525153,20.0,51,770,501.0073410021505,17.627403998631053,44,0,1,0,0,9,41.373781752286504,302.0818457013844,0.3322252883524907,0,11.937412657397516,-61.932436698100105,199.99999999999997
random-s0-0056,visibility,1,0,completed,True,False,6,159,0,,141.3828609997836,0.8892003836464376,3620.000000000002,175.41718499978742,20.63651859425511,181,0,0,0,26817.644781251074,26555.353864917324,58.819087946725254,59.924179232910106,53.99647585201481,20.0,kinematic,False,0,0.0,,,,random,event,11,12,24.379647999921872,12.167648999820813,3620.000000000002,50.0,10.285115999977279,26740.912299525153,100.0,17,142,138.195435000398,3.187425999385596,11,0,0,0,0,6,117.51525437744412,314.1362029154744,0.24115394298036763,0,66.19573974946778,53.99647585201481,0.0
random-s0-0056,visibility,1,0,completed,True,False,6,940,0,,331.7784699929689,0.3529558191414563,5539.99999999997,438.09355700022934,12.645700699033723,277,0,0,0,26844.022916695856,27819.794370959906,58.87965969730906,59.78516237931382,4.952903705735366,20.0,kinematic,False,0,0.0,,,,random,event,26,136,33.49772100000337,12.146985000072164,5539.99999999997,150.0,0.06965400007175049,26740.912299525153,20.0,32,908,307.6355960015462,24.142873991422675,23,0,2,0,1,6,107.76721565409396,457.7828316914776,0.41104846480335006,1,4.952903705735366,71.20121848976137,0.0
random-s0-0056,visibility,1,0,completed,True,False,6,177,0,,159.3657860003077,0.9003716723181227,5579.999999999968,206.49220700033766,27.02281156785178,279,0,1,1,26844.022916695856,27280.43859463389,58.590612846422225,59.89262150198293,-162.27263639571527,20.0,kinematic,False,0,0.0,,,,random,event,12,27,33.24860199882096,11.181818999830284,5579.999999999968,150.0,10.410108000087348,26740.912299525153,100.0,18,159,155.22956099857765,4.136225001730054,10,0,2,0,0,4,162.02436222687885,433.8301004571219,0.3270967481046165,0,97.17143711377105,-162.27263639571527,320.0
random-s0-0057,voronoi,1,0,completed,True,False,6,6,0,,9.136511999713548,1.522751999952258,4419.999999999994,36.1075300002085,122.41213951700576,221,0,2,2,21603.61394893817,20848.03168180685,59.15847481388398,59.882177113303484,-163.49397111632476,20.0,kinematic,False,0,0.0,,,,random,once,0,0,9.136511999713548,4.528891000063595,4419.999999999994,0.0,4.528891000063595,19516.334959374108,20.0,6,0,9.136511999713548,0,0,0,0,0,0,0,0.0,0.0,0.2632791635291346,2,300.1925348296011,-163.49397111632476,820.0000000000003
random-s0-0057,voronoi,1,0,completed,True,False,6,696,0,,525.4881369996838,0.7550116910914997,3200.0000000000023,594.8400160000347,5.379597730358167,160,0,2,2,21603.61394893817,21389.616499481574,58.97019972581177,59.952520424420904,-137.09724277270055,20.0,kinematic,False,0,0.0,,,,random,cycle,123,3,9.019386000545637,4.860632999680092,3200.0000000000023,0.0,4.452274999948713,19516.334959374108,20.0,129,567,495.75456099864823,29.733576001035544,0,0,0,123,0,6,38.98009531351777,518.6178221513971,2.318516233998985,13,219.89832323683692,-137.09724277270055,900.0000000000005
random-s0-0057,voronoi,1,0,completed,True,False,6,143,0,,111.68569299570663,0.7810188321378086,3160.0000000000014,140.9577280001031,22.41806848644503,158,0,2,2,21603.61394893817,21404.28681078812,58.64446895023735,59.67440906332028,-136.8405196072123,20.0,kinematic,False,0,0.0,,,,random,cycle,24,0,9.035599999606347,5.966918000012811,3160.0000000000014,0.0,4.448278999916511,19516.334959374108,100.0,30,113,108.14860499931456,3.5370879963920743,0,0,0,24,0,6,131.44238516023958,543.2778356289975,1.0738036786286358,4,245.42602402609435,-136.8405196072123,840.0000000000005
random-s0-0057,voronoi,1,0,completed,True,False,6,713,0,,654.1232599961404,0.9174239270633106,3140.0000000000023,726.3534870003241,4.322964033624308,157,0,1,1,21541.314983838005,22070.522199268784,59.29254635632211,59.93559486287814,-136.42023614962105,20.0,kinematic,False,0,0.0,,,,random,cycle,139,4,9.074421000150323,4.646154000056413,3140.0000000000023,50.0,4.4999070000812935,19516.334959374108,20.0,145,568,619.7167679956692,34.40649200047119,0,0,0,139,0,7,65.59070680598685,750.0,2.7316884387787,17,187.32552658181066,-136.42023614962105,640.0000000000002
random-s0-0057,voronoi,1,0,completed,True,False,6,146,0,,128.35060300176337,0.8791137191901601,3200.0000000000014,158.32951099991988,20.211014230957996,160,0,1,1,21541.314983838005,21915.841629853385,58.48918153340685,59.83288235437979,-134.87508539984444,20.0,kinematic,False,0,0.0,,,,random,cycle,27,0,9.08711600004608,4.557262000162154,3200.0000000000014,50.0,4.506395000134944,19516.334959374108,100.0,33,113,124.69403500062981,3.6565680011335644,0,0,0,27,0,5,167.7988304784919,730.5023977345038,1.5247435566169127,10,274.5736647446984,-134.87508539984444,640.0000000000002
random-s0-0057,voronoi,1,0,completed,True,False,6,864,0,,924.279986998954,1.0697685034710116,4080.000000000001,1015.7914810001785,4.016572373675266,204,0,0,0,21514.69133647975,24465.061325803872,58.86419971127841,59.85848347015303,84.48729648132434,20.0,kinematic,False,0,0.0,,,,random,cycle,242,26,9.116107000863849,6.054940000012721,4080.000000000001,150.0,4.576074999931734,19516.334959374108,20.0,248,616,792.985512998257,131.29447400069694,0,0,0,242,0,14,99.86638186988637,750.0000000000001,3.4709512067405517,22,352.32049259152416,84.48729648132434,0.0
