scenario,planner,replan_policy,prediction_horizon_ms,replan_period_ms,planning_clearance_mm,backend,physics_validation_passes,runs,scenario_count,completed_runs,completion_rate,failed_plans,collision_episodes,collision_free_rate,planner_calls_mean,replans_mean,replan_failures,planning_time_ms_median,planning_time_ms_p95,planning_time_ms_mean,call_time_ms_median,call_time_ms_max,time_to_goal_ms_mean,simulated_duration_ms_mean,wall_time_ms_mean,realtime_factor_mean,planned_path_length_mm_mean,travelled_distance_mm_mean,mean_final_error_mm,minimum_clearance_mm,near_miss_free_rate,call_time_ms_p95_median,planning_ms_per_sim_s_mean,collision_probability,collision_probability_ci95,contact_time_ms_mean,rebuild_share_of_planning_time,check_call_ms_mean,rebuild_call_ms_mean,replans_active_blocked_mean,replans_route_finished_mean,replans_route_blocked_mean,direct_path_switches_mean,path_shift_mm_mean,heading_change_rad_per_m_mean,sharp_turns_mean,path_efficiency_mean
random,voronoi,event,0.0,20.0,0.0,kinematic,0,200,200,196,0.98,4,83,0.72,722.47,8.13,216,67.87280002026819,145.8789000462275,76.8925439848681,0.09469818788317033,39.47769998922013,3369.4897959183663,3358.299999999999,148.99533500079997,25.27859448684899,26721.31314210343,25168.310283887247,74.50756102685203,-150.16024541367034,0.135,0.05095000960864127,23.502468977563336,0.28,0.222-0.346,61.699999999999854,0.5405967841209993,0.04986826187781059,2.9459859674771214,7.97,0.0,0.14,6.67,383.39213943815344,0.6059332161356958,3.51,0.9658208407478232
random,voronoi,event,0.0,50.0,0.0,kinematic,0,200,200,196,0.98,4,134,0.58,294.355,6.365,99,41.37525013356935,89.19120009522885,48.44972250648425,0.1416234799636042,104.24490002333187,3491.020408163261,3477.6999999999957,90.84892149912775,43.0222203896462,26721.31314210343,25206.601017599074,74.6540863425233,-157.8034102708159,0.155,0.056500008213333786,14.410556686788972,0.42000000000000004,0.354-0.489,98.00000000000001,0.6870766286852256,0.053760684039553044,2.696530741230449,6.295,0.0,0.065,5.685,372.8113379779325,0.5701692168525294,3.55,0.9644748071167533
random,voronoi,event,0.0,100.0,0.0,kinematic,0,200,200,196,0.98,4,140,0.535,148.17,4.81,55,30.150150050758384,69.88249957794324,35.62934949717601,0.20456724066184923,113.46849999972619,3453.9795918367317,3441.399999999997,63.36951500037685,62.46420513411227,26721.31314210343,25172.775510705364,74.55130396667026,-173.51642582385136,0.18,0.06954999116715044,10.661399236573123,0.46499999999999997,0.397-0.534,107.19999999999999,0.7876946785418403,0.05506114789884316,2.6010240035989747,4.78,0.0,0.03,5.075,372.7007071076342,0.485142053466312,2.9,0.9653845555688981
random,voronoi,event+pred50,50.0,20.0,0.0,kinematic,0,200,200,196,0.98,4,30,0.865,757.06,15.095,313,82.17439985310193,183.0891006393358,90.61642852786463,0.1062919582480398,40.041100000962615,3683.0612244897916,3672.399999999996,166.2880769999174,24.379181931096934,26796.83498315467,25593.101240711032,74.51321594573996,-145.00371487901612,0.245,0.05524999869521707,25.25086650821304,0.135,0.094-0.189,40.69999999999972,0.5742162193353069,0.05242363027633192,2.4689643178618494,13.395,0.0,1.56,7.935,266.2126924682932,0.8326781699064715,5.01,0.9506973155875993
random,voronoi,event+pred50,50.0,50.0,0.0,kinematic,0,200,200,196,0.98,4,31,0.85,304.34,9.02,146,51.90980006591417,121.65549991186708,58.881375013734214,0.16828900378669548,90.37380001973361,3672.857142857138,3657.7999999999947,106.18632000070647,39.99442854727044,26796.83498315467,25565.29570123515,74.65622089600664,-160.79245016036316,0.3,0.06299999949987978,16.124625126306842,0.15000000000000002,0.107-0.206,44.250000000000085,0.7123783283507418,0.058531691126208256,2.7963877002184745,7.98,0.0,0.84,6.49,322.5357452852388,0.6846132940250146,4.405,0.9517569818099484
random,voronoi,event+pred50,50.0,100.0,0.0,kinematic,0,200,200,196,0.98,4,46,0.825,153.76,6.76,73,38.50024999701418,82.42640009848401,42.655282014020486,0.2481593788678982,32.58669999195263,3658.1632653061183,3643.899999999996,71.57005050044972,57.291496597459435,26796.83498315467,25621.280397296745,74.46724801379793,-175.199092313079,0.33,0.09295000927522779,11.876995799646837,0.17500000000000004,0.129-0.234,59.70000000000001,0.815437710349533,0.055825815587817344,2.7301982338953286,6.17,0.0,0.445,5.85,344.874470267453,0.6086015922822109,4.015,0.949685731618815
random,voronoi,event+pred100,100.0,20.0,0.0,kinematic,0,200,200,195,0.975,5,16,0.925,791.58,31.05,450,100.98234994802624,232.69159957999364,113.19846749553108,0.1240946897812841,24.97820000280626,3927.692307692302,3935.999999999994,194.31589350031572,22.502766865678296,26859.20567834713,26085.862784358837,75.7872129653112,-176.59537229104765,0.38,0.06394999218173325,29.408356128616475,0.07499999999999996,0.046-0.120,23.59999999999971,0.6188258777121654,0.05718380567610982,1.8919686969235392,27.16,0.0,3.625,10.14,181.46626869881464,1.2349208690536055,7.925,0.9339430391880056
random,voronoi,event+pred100,100.0,50.0,0.0,kinematic,0,200,200,195,0.975,5,25,0.885,319.775,16.22,211,66.69880003028084,141.01619995199144,72.76855048316065,0.20549835744879127,23.61229999223724,4045.846153846148,4042.5999999999935,120.44362199958414,37.64124986785844,26859.20567834713,26151.586736895693,75.88146644500681,-175.36975620760552,0.35,0.07774999539833516,18.485528230612925,0.11499999999999999,0.078-0.167,33.30000000000013,0.749657133975921,0.06121744567636372,2.457826672619434,13.56,0.0,2.34,8.115,260.778210487246,1.0222026435216485,7.01,0.9315367880909453
random,voronoi,event+pred100,100.0,100.0,0.0,kinematic,0,200,200,195,0.975,5,54,0.805,162.275,11.225,109,47.33040010614786,110.06750000524335,51.826520994800376,0.2916868875109173,83.50209999480285,4033.333333333325,4030.0999999999917,84.19716849981342,54.66217210143146,26859.20567834713,26219.51971512175,75.71591633011975,-168.0781850373308,0.355,0.25689999165479094,12.982841703964118,0.19499999999999995,0.146-0.255,60.10000000000001,0.8238851399222802,0.06291518520292452,2.482505843109657,9.82,0.0,1.135,7.175,295.3982726403547,0.8898966715596829,6.1,0.9295432075023773
random,prm,once,0.0,20.0,30.0,kinematic,0,200,200,172,0.86,29,292,0.22,6.0,0.0,0,16.592900006799027,39.95839995332062,19.07764899675385,2.765483334466505,77.68200000282377,4358.60465116278,4316.999999999989,38.49119749953388,132.363986503469,25153.514773059735,24649.332840892956,167.24022516658505,-174.5199343736658,0.14,8.903199995984323,4.255395292701998,0.78,0.718-0.832,267.50000000000006,0.9987039545456771,0.17052069145800738,3.2541286928253528,0.0,0.0,0.0,0.0,0.0,0.10235677078978651,0.395,0.9904836527868105
