scenario,planner,replan_policy,prediction_horizon_ms,replan_period_ms,planning_clearance_mm,backend,physics_validation_passes,runs,scenario_count,completed_runs,completion_rate,failed_plans,collision_episodes,collision_free_rate,planner_calls_mean,replans_mean,replan_failures,planning_time_ms_median,planning_time_ms_p95,planning_time_ms_mean,call_time_ms_median,call_time_ms_max,time_to_goal_ms_mean,simulated_duration_ms_mean,wall_time_ms_mean,realtime_factor_mean,planned_path_length_mm_mean,travelled_distance_mm_mean,mean_final_error_mm,minimum_clearance_mm,near_miss_free_rate,call_time_ms_p95_median,planning_ms_per_sim_s_mean,collision_probability,collision_probability_ci95,contact_time_ms_mean,rebuild_share_of_planning_time,check_call_ms_mean,rebuild_call_ms_mean,replans_active_blocked_mean,replans_route_finished_mean,replans_route_blocked_mean,direct_path_switches_mean,path_shift_mm_mean,heading_change_rad_per_m_mean,sharp_turns_mean,path_efficiency_mean
random,voronoi,cycle+pred100,100.0,20.0,90.0,kinematic,0,200,200,138,0.69,69,20,0.915,347.685,58.755,5857,126.41546899968148,574.6671970001671,189.06032028995284,0.38988371213654177,10.979904000123497,3381.449275362317,3199.699999999999,225.79546186000474,28.993650884029066,12385.195593057448,11668.816996390151,514.3966454866235,-161.41612043204725,0.84,3.2258084999909897,640780.2098509546,0.08499999999999996,0.054-0.132,28.899999999999988,0.951903972705518,0.031763340581500404,2.9305857346520727,0.0,0.0,0.0,2.43,51.08241173753825,0.9181479301618866,2.785,1.1428990041806755
random,prm,event,0.0,20.0,0.0,kinematic,0,200,200,195,0.975,5,73,0.71,349.115,2.925,1256,17.356812000429045,68.82919900249362,23.732500544982003,0.052955837571971864,12.353185000023359,2834.666666666668,2823.300000000001,58.159142000001935,52.628550004183246,12601.626096269456,12375.555239103829,98.7300292789539,-171.07393866809116,0.39,0.02195250004888294,8.019989861879885,0.29000000000000004,0.232-0.356,75.60000000000002,0.773832984231694,0.015638910959539277,3.1127104610175813,2.895,0.0,0.01,2.905,263.16306043452073,0.4625953442790338,1.33,0.9858716021839136
random,prm,event,0.0,20.0,20.0,kinematic,0,200,200,195,0.975,5,57,0.77,352.47,2.84,1504,17.21715200108065,59.04807599995365,23.65968835003542,0.051697932947888305,13.218588000086129,2862.3589743589755,2850.5000000000014,58.575861024996954,52.42041376383667,12733.856532693806,12467.199078982896,98.74566704899058,-171.0019320841993,0.445,0.022335499977543805,7.937879399893236,0.22999999999999998,0.177-0.293,79.9,0.7668238068735859,0.015914601145284597,3.1200021135024576,2.825,0.0,0.01,2.855,275.4678421187107,0.42324688787788894,1.23,0.9802803855782638
random,prm,event,0.0,20.0,40.0,kinematic,0,200,200,194,0.97,6,52,0.8,360.565,3.06,1765,18.660100500312637,63.68043600033957,25.448239985012293,0.05374007632223175,10.0170440000511,2971.0309278350524,2954.0000000000005,61.601679660005004,51.86648511430696,12904.65070050119,12684.310498479073,106.50056403734062,-171.6650865262056,0.525,0.022983000008025556,8.19932688408528,0.19999999999999996,0.150-0.261,81.69999999999996,0.7748447231170247,0.0161614664842959,3.27005546683291,3.03,0.0,0.01,3.115,297.12928508779163,0.49420674848065416,1.52,0.9662761726138897
random,prm,event,0.0,20.0,60.0,kinematic,0,200,200,194,0.97,6,53,0.795,363.93,3.06,1982,19.978107001321632,72.2837589989922,25.858120405006844,0.05795143908146025,13.724587000069732,3024.536082474227,3006.3,62.5737681349942,51.59735741531273,13069.90719355792,12766.932108303632,106.51937723227779,-168.5713208150731,0.73,0.023208500010696298,8.181131036367649,0.20499999999999996,0.155-0.266,78.49999999999996,0.7712749307619394,0.016525287454599878,3.3074162562198253,3.02,0.0,0.005,3.115,301.3341747931805,0.5023246853469099,1.56,0.9621878513193788
random,prm,event,0.0,20.0,90.0,kinematic,0,200,200,181,0.905,20,46,0.815,366.79,3.165,2227,20.677734999509312,68.16012800209137,26.305540569959195,0.05820370599423111,16.185930000119697,3200.9944751381195,3164.6999999999985,63.548950300000655,53.63187134847818,12966.835622768456,12832.924471631455,189.5803212468035,-172.32072374038037,0.745,0.023407500009398063,7.893970436882048,0.18500000000000005,0.137-0.245,72.29999999999997,0.7727749031020436,0.016570182285569616,3.351733151689545,3.155,0.0,0.005,3.135,306.4244404716459,0.5305163398962052,1.86,0.9767238522144284
random,prm,event+pred100,100.0,20.0,0.0,kinematic,0,200,200,184,0.92,16,60,0.765,366.525,3.49,2916,22.712459500439763,74.86693799853583,28.086249899973694,0.062191749985015005,21.198154999865437,3168.043478260869,3130.9999999999995,65.7835244399979,52.288737986502085,12758.299111058479,12889.382164282699,174.18688067939325,-167.77079481007524,0.65,0.027656999975533836,8.65345936711015,0.235,0.182-0.298,79.59999999999987,0.7808784794380216,0.017089823486847126,3.421520766771879,3.39,0.0,0.02,3.28,341.44874345956896,0.5695190383061735,1.82,0.9677285521104626
random,prm,event+pred100,100.0,20.0,20.0,kinematic,0,200,200,183,0.915,17,66,0.755,371.44,3.5,3286,23.657611499430686,84.12537300057465,28.503218784963593,0.06410264077574722,28.257794999944963,3268.8524590163915,3231.299999999999,66.75751811999675,52.69910059384575,12940.843065347084,13033.30134916505,179.0382603888704,-179.00504376968593,0.665,0.0282305000780525,8.513315597830514,0.245,0.191-0.309,88.49999999999989,0.7750685228457603,0.01756392330649225,3.443795429463953,3.33,0.0,0.055,3.235,344.48618555186016,0.5837155716567513,2.03,0.9591319833358211
random,prm,event+pred100,100.0,20.0,40.0,kinematic,0,200,200,178,0.89,23,68,0.745,373.365,3.65,3624,24.244255497990252,78.9163760015299,28.934886834928335,0.06304426885771984,13.66861700012123,3351.2359550561773,3308.4999999999977,67.2547451199975,53.58776485650847,12959.330488487672,13063.383567921312,219.61832960282064,-179.00504376968593,0.67,0.03223599999557791,8.339591659255557,0.255,0.200-0.320,95.99999999999976,0.7788653789649206,0.01744269889304252,3.4485664269309177,3.455,0.0,0.065,3.315,332.08550619741044,0.5835899731823068,2.12,0.9737536991506529
random,prm,event+pred100,100.0,20.0,60.0,kinematic,0,200,200,172,0.86,29,64,0.755,374.91,3.85,3962,23.18915599946081,75.89620200315039,29.95697271502564,0.06564409716599864,21.06356699994194,3445.930232558137,3371.2999999999975,68.79728302500169,53.739121145708786,12972.937391400405,13039.018389821558,257.65375926245025,-179.00504376968593,0.69,0.03568350001614817,8.39818872239818,0.245,0.191-0.309,93.39999999999982,0.7814280143620074,0.01778290628868788,3.4913076368380787,3.615,0.0,0.08,3.42,334.26920209212005,0.5989540851633515,2.21,0.9827290895152294
