scenario,planner,trial,seed,status,completed,timed_out,robot_count,planner_calls,failed_plans,failed_robots,planning_time_ms_total,planning_time_ms_mean,simulated_duration_ms,wall_time_ms,realtime_factor,ticks,robot_collision_episodes,obstacle_collision_episodes,collision_episodes,planned_path_length_mm,travelled_distance_mm,mean_final_error_mm,max_final_error_mm,minimum_clearance_mm,dt_ms,backend,physics_validation_passed,missed_frames,max_frame_gap_ms,max_final_speed_mmps,evidence_directory,error,scenario_set,replan_policy,replan_count,replan_failures,planning_time_ms_initial,planning_time_ms_max_call,time_to_goal_ms,prediction_horizon_ms,planning_clearance_mm,planning_time_ms_p95_call,straight_line_mm,replan_period_ms,rebuild_calls,check_calls,planning_time_ms_rebuild,planning_time_ms_check,replans_active_blocked,replans_route_finished,replans_route_blocked,replans_scheduled,replans_other,direct_path_switches,path_shift_mm_mean,path_shift_mm_max,heading_change_rad_per_m,sharp_turns,minimum_robot_clearance_mm,minimum_obstacle_clearance_mm,contact_time_ms
random-s0-0101,visibility,1,0,completed,True,False,3,401,0,,722.6911160015561,1.8022222344178456,4459.999999999993,769.9720470000102,5.792418072028962,223,0,1,1,10003.837148272218,10150.104936849584,58.1890267773829,58.48864526614734,-98.33989148072627,20.0,kinematic,False,0,0.0,,,,random,cycle,110,39,6.761013000073035,10.496565000039482,4459.999999999993,100.0,20.0,6.709793999903013,9986.137155531105,20.0,113,288,709.3848290005553,13.306287001000783,0,0,0,110,0,1,11.563669955082922,391.78800082481723,0.48351578701893416,0,1480.9677329797832,-98.33989148072627,520.0000000000001
random-s0-0101,visibility,1,0,completed,True,False,3,403,0,,779.530624000472,1.934319166254273,4499.999999999992,833.3631210000476,5.399806982819119,225,0,1,1,10009.236317005303,10149.832809367774,58.9043796370372,59.82023448148353,-71.12510867429467,20.0,kinematic,False,0,0.0,,,,random,cycle,113,39,7.383034000099542,8.373655000013969,4499.999999999992,100.0,40.0,7.303957000090122,9986.137155531105,20.0,116,287,765.1181900000665,14.412434000405483,0,0,0,113,0,1,11.658528873266683,418.08413052109836,0.5042942825406144,0,1480.9677329797832,-71.12510867429467,480.00000000000017
random-s0-0101,visibility,1,0,completed,True,False,3,406,0,,768.1650419985999,1.892032123149261,4559.999999999991,815.160708999997,5.593988951692724,228,0,1,1,10015.45090222993,10155.544464139384,58.30425601442266,58.48864526614734,-43.89658298680888,20.0,kinematic,False,0,0.0,,,,random,cycle,116,39,7.696995999936007,9.906440000008843,4559.999999999991,100.0,60.0,7.238880000045356,9986.137155531105,20.0,119,287,753.9231889998064,14.241852998793547,0,0,0,116,0,1,11.725189377855303,458.1593755987864,0.5503251418849026,0,1480.9677329797832,-43.89658298680888,380.00000000000006
random-s0-0101,visibility,1,0,completed,True,False,3,416,0,,835.0504700001693,2.00733286057733,4759.999999999986,900.6401640000377,5.285129611430239,238,0,1,1,10026.360287510968,10200.069625003976,58.427050409435765,58.48864526614734,-13.313641940871491,20.0,kinematic,False,0,0.0,,,,random,cycle,121,42,6.464027999982136,22.754742999950395,4759.999999999986,100.0,90.0,6.735321000064687,9986.137155531105,20.0,124,292,821.2287950001382,13.821675000031064,0,0,0,121,0,1,12.043137269680082,507.7556927992568,0.5520540992714495,0,1480.9677329797832,-13.313641940871491,219.99999999999997
random-s0-0102,voronoi,1,0,completed,True,False,3,305,0,,10.606461999032035,0.03477528524272799,2300.000000000002,38.55425999995532,59.65618325971416,115,0,0,0,12871.826847917262,10230.850010006296,59.0856579960647,59.63609145966706,161.52096568146408,20.0,kinematic,False,0,0.0,,,,random,event,0,0,3.2293929999696047,3.152685000031852,2300.000000000002,0.0,0.0,0.03155399997467612,10324.538530539983,20.0,3,302,3.2293929999696047,7.3770689990624305,0,0,0,0,0,1,0.0,0.0,0.11883456906455428,0,1074.9437776349027,161.52096568146408,0.0
random-s0-0102,voronoi,1,0,completed,True,False,3,306,0,,10.432732001163458,0.034093895428638755,2300.000000000002,38.898904999996375,59.12762839982812,115,0,0,0,12871.826847917262,10257.677602364682,58.973510403245875,59.63609145966706,161.52096568146408,20.0,kinematic,False,0,0.0,,,,random,event,0,0,2.970839999875352,2.917248999892763,2300.000000000002,0.0,20.0,0.028731000043080712,10324.538530539983,20.0,3,303,2.970839999875352,7.461892001288106,0,0,0,0,0,1,0.0,0.0,0.11954653006848055,0,1074.9437776349027,161.52096568146408,0.0
random-s0-0102,voronoi,1,0,completed,True,False,3,307,0,,10.569168000643003,0.034427257331084704,2300.000000000002,39.58580899995923,58.10162929857947,115,0,0,0,12871.826847917262,10283.788178163435,58.8724117774527,59.63609145966706,161.52096568146408,20.0,kinematic,False,0,0.0,,,,random,event,0,0,2.9795460000059393,2.925313999980972,2300.000000000002,0.0,40.0,0.030565999963982904,10324.538530539983,20.0,3,304,2.9795460000059393,7.589622000637064,0,0,0,0,0,1,0.0,0.0,0.12022963744315403,0,1074.9437776349027,161.52096568146408,0.0
random-s0-0102,voronoi,1,0,completed,True,False,3,308,0,,10.83828000128051,0.03518922078337828,2300.000000000002,40.07653299993308,57.3901939073383,115,0,0,0,12871.826847917262,10309.19426850698,58.77873170782315,59.63609145966706,161.52096568146408,20.0,kinematic,False,0,0.0,,,,random,event,0,0,3.1366459999162544,3.0788930000653636,2300.000000000002,0.0,60.0,0.03179800000907562,10324.538530539983,20.0,3,305,3.1366459999162544,7.701634001364255,0,0,0,0,0,1,0.0,0.0,0.12088475486470472,0,1074.9437776349027,161.52096568146408,0.0
random-s0-0102,voronoi,1,0,completed,True,False,3,309,0,,10.994895000294491,0.035582184466972464,2300.000000000002,40.720990000068014,56.48192737937266,115,0,0,0,12871.826847917262,10333.902376233074,58.69133918536942,59.63609145966706,161.52096568146408,20.0,kinematic,False,0,0.0,,,,random,event,0,0,3.2668219998868153,3.1941209999786224,2300.000000000002,0.0,90.0,0.031828000032874115,10324.538530539983,20.0,3,306,3.2668219998868153,7.728073000407676,0,0,0,0,0,1,0.0,0.0,0.12151282905266861,0,1074.9437776349027,161.52096568146408,0.0
random-s0-0102,voronoi,1,0,completed,True,False,3,306,0,,14.983472001972586,0.04896559477768819,2300.000000000002,46.804765000047155,49.14029586512579,115,0,0,0,12822.409122747715,10256.68611243685,58.92858557125418,59.63609145966706,161.52096568146408,20.0,kinematic,False,0,0.0,,,,random,event,0,1,3.2753610001918787,3.435710000076142,2300.000000000002,100.0,0.0,0.03575300002012227,10324.538530539983,20.0,3,303,3.2753610001918787,11.708111001780708,0,0,0,0,0,1,0.0,0.0,0.11718557204125378,0,1074.9437776349027,161.52096568146408,0.0
random-s0-0102,voronoi,1,0,completed,True,False,3,307,0,,11.767663999194156,0.03833115309183764,2300.000000000002,43.170823999957975,53.276722260437765,115,0,0,0,12822.409122747715,10282.604578698554,58.818451355903356,59.63609145966706,161.52096568146408,20.0,kinematic,False,0,0.0,,,,random,event,0,2,3.504336999867519,3.438759999994545,2300.000000000002,100.0,20.0,0.03761100003885076,10324.538530539983,20.0,3,304,3.504336999867519,8.263326999326637,0,0,0,0,0,1,0.0,0.0,0.11789591080890682,0,1074.9437776349027,161.52096568146408,0.0
random-s0-0102,voronoi,1,0,planning_failed,False,False,3,194,1,B2,9.046955000485468,0.04663378866229623,2180.0000000000014,32.03588700000637,68.04868552569086,109,0,0,0,7974.32145852381,5519.389439118266,1654.8660780072078,4848.087664223905,82.74251533683378,20.0,kinematic,False,0,0.0,,,,random,event,0,0,3.5446760000468203,3.464430999997603,,100.0,40.0,0.04252500002621673,10324.538530539983,20.0,2,192,3.4944950000408426,5.552460000444626,0,0,0,0,0,1,0.0,0.0,0.22145217288198976,0,1252.5389663112135,82.74251533683378,0.0
random-s0-0102,voronoi,1,0,planning_failed,False,False,3,194,1,B2,8.408936999558136,0.04334503608019658,2180.0000000000014,29.80872900002396,73.13294035442603,109,0,0,0,7974.32145852381,5541.553087992257,1655.5678904202912,4848.087664223905,82.74251533683378,20.0,kinematic,False,0,0.0,,,,random,event,0,0,3.4121759999834467,3.3351470000297923,,100.0,60.0,0.03283900002770679,10324.538530539983,20.0,2,192,3.3634010000014314,5.045535999556705,0,0,0,0,0,1,0.0,0.0,0.2223119222332328,0,1252.5389663112135,82.74251533683378,0.0
random-s0-0102,voronoi,1,0,planning_failed,False,False,3,195,1,B2,8.40593899988562,0.04310737948659293,2200.0000000000014,30.974712999977783,71.02567826864383,110,0,0,0,7974.32145852381,5565.447342326466,1655.474306364608,4848.087664223905,82.74251533683378,20.0,kinematic,False,0,0.0,,,,random,event,0,0,3.279577999933281,3.1995279999819104,,100.0,90.0,0.03267700003561913,10324.538530539983,20.0,2,193,3.2321359999514243,5.173802999934196,0,0,0,0,0,1,0.0,0.0,0.2230371355743992,0,1252.5389663112135,82.74251533683378,0.0
random-s0-0102,voronoi,1,0,completed,True,False,3,305,0,,17.314454999677764,0.056768704916976276,2300.000000000002,45.80598100005773,50.21178347860519,115,0,0,0,12871.826847917262,10230.686062612693,59.0783953549874,59.63609145966706,161.52096568146408,20.0,kinematic,False,0,0.0,,,,random,cycle,2,0,3.315514000064468,3.244559000108893,2300.000000000002,0.0,0.0,0.030794999929639744,10324.538530539983,20.0,5,300,9.626406000052157,7.688048999625607,0,0,0,2,0,1,2.6970646131104896,2.727043272618391,0.11884785427469018,0,1074.9437776349027,161.52096568146408,0.0
random-s0-0102,voronoi,1,0,completed,True,False,3,306,0,,31.274563001147726,0.10220445425211676,2300.000000000002,72.91768300001422,31.54241749562384,115,0,0,0,12871.826847917262,10257.41690201122,58.9616892759173,59.63609145966706,161.52096568146408,20.0,kinematic,False,0,0.0,,,,random,cycle,2,1,3.368166000086603,8.13239399997201,2300.000000000002,0.0,20.0,0.043695999920601025,10324.538530539983,20.0,5,301,9.918092000134493,21.356471001013233,0,0,0,2,0,1,2.6970646131104896,2.727043272618391,0.11956862422952723,0,1074.9437776349027,161.52096568146408,0.0
random-s0-0102,voronoi,1,0,completed,True,False,3,307,0,,18.704379999803677,0.060926319217601554,2300.000000000002,50.064143999975386,45.941063128955776,115,0,0,0,12871.826847917262,10283.43816514353,58.85690640556436,59.63609145966706,161.52096568146408,20.0,kinematic,False,0,0.0,,,,random,cycle,2,2,3.4680069999240004,3.3933450000631638,2300.000000000002,0.0,40.0,0.04265900008704193,10324.538530539983,20.0,5,302,10.076316999970913,8.628062999832764,0,0,0,2,0,1,2.6970646131104896,2.727043272618391,0.12026047493711649,0,1074.9437776349027,161.52096568146408,0.0
random-s0-0102,voronoi,1,0,completed,True,False,3,308,0,,20.599516000970652,0.06688154545769692,2300.000000000002,49.3371790000765,46.61798762341956,115,0,0,0,12871.826847917262,10308.765170002222,58.75927777739775,59.63609145966706,161.52096568146408,20.0,kinematic,False,0,0.0,,,,random,cycle,2,3,3.3298930000000837,3.6309919998984697,2300.000000000002,0.0,60.0,0.03717200002029131,10324.538530539983,20.0,5,303,9.51794599995992,11.081570001010732,0,0,0,2,0,1,2.6970646131104896,2.727043272618391,0.12092420938074054,0,1074.9437776349027,161.52096568146408,0.0
random-s0-0102,voronoi,1,0,completed,True,False,3,308,0,,18.22627200010629,0.05917620779255289,2300.000000000002,46.524266999995234,49.436566082819475,115,0,0,0,12871.826847917262,10331.002464373083,59.46812102965896,59.99894624006578,161.52096568146408,20.0,kinematic,False,0,0.0,,,,random,cycle,2,4,3.5427200000412995,3.5066579999920577,2300.000000000002,0.0,90.0,0.040925999996943574,10324.538530539983,20.0,5,303,10.363139000105548,7.863133000000744,0,0,0,2,0,1,2.6970646131104896,2.727043272618391,0.12158901175633703,0,1074.9437776349027,161.52096568146408,0.0
random-s0-0102,voronoi,1,0,completed,True,False,3,306,0,,25.69001400115667,0.08395429412142702,2300.000000000002,56.450369000003775,40.7437549256737,115,0,0,0,12822.409122747715,10256.397294645547,58.914777748111455,59.63609145966706,161.52096568146408,20.0,kinematic,False,0,0.0,,,,random,cycle,3,1,3.594832999965547,3.5614639999721476,2300.000000000002,100.0,0.0,0.04330399997343193,10324.538530539983,20.0,6,300,14.008288999889373,11.681725001267296,0,0,0,3,0,1,2.7125086015677304,2.771643945619056,0.11721196761669567,0,1074.9437776349027,161.52096568146408,0.0
random-s0-0102,voronoi,1,0,completed,True,False,3,307,0,,20.935372999588253,0.06819339739279562,2300.000000000002,49.055669000040325,46.88550878794683,115,0,0,0,12822.409122747715,10282.192781110607,58.79820384703941,59.63609145966706,161.52096568146408,20.0,kinematic,False,0,0.0,,,,random,cycle,3,3,3.3952969999972993,3.3337390000269806,2300.000000000002,100.0,20.0,0.03567300007034646,10324.538530539983,20.0,6,301,13.145853000082752,7.789519999505501,0,0,0,3,0,1,2.7125086015677304,2.771643945619056,0.11793545445661739,0,1074.9437776349027,161.52096568146408,0.0
random-s0-0102,voronoi,1,0,planning_failed,False,False,3,194,1,B2,17.48896600088301,0.09014930928290212,2180.0000000000014,37.69674800003031,57.82992209296803,109,0,0,0,7974.32145852381,5518.867844011481,1654.839714355617,4848.087664223905,82.74251533683378,20.0,kinematic,False,0,0.0,,,,random,cycle,3,2,3.200062999894726,3.2151710000789535,,100.0,40.0,0.040880999904402415,10324.538530539983,20.0,5,189,12.72232000007989,4.766646000803121,0,0,0,3,0,1,2.7125086015677304,2.771643945619056,0.22156005301807905,0,1252.5389663112135,82.74251533683378,0.0
random-s0-0102,voronoi,1,0,planning_failed,False,False,3,194,1,B2,17.839915998820288,0.09195832989082622,2180.0000000000014,38.12480999999934,57.18061283453056,109,0,0,0,7974.32145852381,5540.938035027232,1655.5343780437763,4848.087664223905,82.74251533683378,20.0,kinematic,False,0,0.0,,,,random,cycle,3,3,3.397942999981751,3.321143999983178,,100.0,60.0,0.03909600002316438,10324.538530539983,20.0,5,189,13.050708999912786,4.789206998907503,0,0,0,3,0,1,2.7125086015677304,2.771643945619056,0.22244523109563127,0,1252.5389663112135,82.74251533683378,0.0
random-s0-0102,voronoi,1,0,planning_failed,False,False,3,195,1,B2,21.904827000071236,0.11233244615421147,2200.0000000000014,42.59717299999011,51.64661983555839,110,0,0,0,7974.32145852381,5564.7469813387515,1655.4350488050593,4848.087664223905,82.74251533683378,20.0,kinematic,False,0,0.0,,,,random,cycle,3,4,3.29130200009331,3.9305969999077206,,100.0,90.0,0.03984300008141872,10324.538530539983,20.0,5,190,13.092388000245592,8.812438999825645,0,0,0,3,0,1,2.7125086015677304,2.771643945619056,0.22319528009572298,0,1252.5389663112135,82.74251533683378,0.0
random-s0-0102,prm,1,0,completed,True,False,3,306,0,,10.15286099993773,0.03317928431352199,2300.000000000002,42.06562900003519,54.67646757399201,115,0,0,0,10388.300072801017,10153.072398294411,58.73116320512619,59.63609145966706,161.52096568146408,20.0,kinematic,False,0,0.0,,,,random,event,0,0,5.557881000072484,5.515430999935234,2300.000000000002,0.0,0.0,0.020951999999851978,10324.538530539983,20.0,3,303,5.557881000072484,4.594979999865245,0,0,0,0,0,1,0.0,0.0,0.018344744358254193,0,1074.9437776349027,161.52096568146408,0.0
random-s0-0102,prm,1,0,completed,True,False,3,307,0,,10.34737900113214,0.0337048175932643,2300.000000000002,42.088599000067006,54.646627700683034,115,0,0,0,10388.300072801017,10154.15159740609,58.86776013305217,59.63609145966706,161.52096568146408,20.0,kinematic,False,0,0.0,,,,random,event,0,0,5.624063999903228,5.585755999959474,2300.000000000002,0.0,20.0,0.023140000052990217,10324.538530539983,20.0,3,304,5.624063999903228,4.723315001228912,0,0,0,0,0,1,0.0,0.0,0.0188084307215299,0,1074.9437776349027,161.52096568146408,0.0
random-s0-0102,prm,1,0,completed,True,False,3,308,0,,9.610533000568466,0.03120302922262489,2300.000000000002,39.48215800005528,58.25416128461827,115,0,0,0,10388.300072801017,10155.01722777881,59.059403832316,59.63609145966706,161.52096568146408,20.0,kinematic,False,0,0.0,,,,random,event,0,0,5.244963999984975,5.207041000062418,2300.000000000002,0.0,40.0,0.02036800003679673,10324.538530539983,20.0,3,305,5.244963999984975,4.365569000583491,0,0,0,0,0,1,0.0,0.0,0.01925708008262155,0,1074.9437776349027,161.52096568146408,0.0
random-s0-0102,prm,1,0,completed,True,False,3,309,0,,10.401334000334828,0.03366127508198973,2300.000000000002,42.36466899999414,54.29052213296698,115,0,0,0,10388.300072801017,10155.674479960278,59.30360455283138,59.63609145966706,161.52096568146408,20.0,kinematic,False,0,0.0,,,,random,event,0,0,5.631423000068025,5.587350000041624,2300.000000000002,0.0,60.0,0.023953999971126905,10324.538530539983,20.0,3,306,5.631423000068025,4.769911000266802,0,0,0,0,0,1,0.0,0.0,0.0196900183706509,0,1074.9437776349027,161.52096568146408,0.0
random-s0-0102,prm,1,0,completed,True,False,3,311,0,,9.480761000531857,0.03048476205958796,2300.000000000002,38.086943000053,60.38814929296902,115,0,0,0,10388.300072801017,10158.559227856782,58.78780767179986,59.63609145966706,161.52096568146408,20.0,kinematic,False,0,0.0,,,,random,event,0,0,5.25000200013892,5.212107000033939,2300.000000000002,0.0,90.0,0.020297999981266912,10324.538530539983,20.0,3,308,5.25000200013892,4.230759000392936,0,0,0,0,0,1,0.0,0.0,0.02010191187723765,0,1074.9437776349027,161.52096568146408,0.0
random-s0-0102,prm,1,0,completed,True,False,3,306,0,,10.19818199972633,0.0333273921559684,2300.000000000002,41.206364000004214,55.81662094718589,115,0,0,0,10388.300072801017,10152.440258047478,59.19200554034999,59.63609145966706,161.52096568146408,20.0,kinematic,False,0,0.0,,,,random,event,0,8,5.220575999942412,5.182221999916692,2300.000000000002,100.0,0.0,0.02640600007453031,10324.538530539983,20.0,3,303,5.220575999942412,4.977605999783918,0,0,0,0,0,1,0.0,0.0,0.01858061270083235,0,1074.9437776349027,161.52096568146408,0.0
random-s0-0102,prm,1,0,completed,True,False,3,307,0,,11.08862999944904,0.036119315959117396,2300.000000000002,43.06326400001126,53.409792625087604,115,0,0,0,10388.300072801017,10153.397248859656,59.36137240797166,59.678700375003864,161.52096568146408,20.0,kinematic,False,0,0.0,,,,random,event,0,9,5.91520299997228,5.855502000031265,2300.000000000002,100.0,20.0,0.032081999961519614,10324.538530539983,20.0,3,304,5.91520299997228,5.17342699947676,0,0,0,0,0,1,0.0,0.0,0.019036955775449144,0,1074.9437776349027,161.52096568146408,0.0
random-s0-0102,prm,1,0,planning_failed,False,False,3,195,1,B2,7.507736999514236,0.03850121538212429,2200.0000000000014,28.166484999928798,78.1070126430601,110,0,0,0,5540.212408577112,5368.113880436415,1654.9276491989474,4848.087664223905,82.74251533683378,20.0,kinematic,False,0,0.0,,,,random,event,0,0,4.847123999979885,4.77573399996345,,100.0,40.0,0.019448999978521897,10324.538530539983,20.0,2,193,4.7922279999284,2.715508999585836,0,0,0,0,0,1,0.0,0.0,0.03684374884588488,0,1252.5389663112135,82.74251533683378,0.0
random-s0-0102,prm,1,0,planning_failed,False,False,3,196,1,B2,7.75321199910195,0.03955720407705077,2220.0000000000014,30.33646000005774,73.17927009267976,111,0,0,0,5540.212408577112,5368.6986671753,1655.18732011099,4848.087664223905,82.74251533683378,20.0,kinematic,False,0,0.0,,,,random,event,0,0,4.762965999930202,4.680092999933549,,100.0,60.0,0.02139200000783603,10324.538530539983,20.0,2,194,4.69469399990885,3.0585179991931,0,0,0,0,0,1,0.0,0.0,0.03764548645080897,0,1252.5389663112135,82.74251533683378,0.0
random-s0-0102,prm,1,0,planning_failed,False,False,3,198,1,B2,7.506781999950363,0.03791304040378971,2260.0000000000014,29.781350999996903,75.88641630126976,113,0,0,0,5540.212408577112,5370.420570169297,1655.2618750423144,4848.087664223905,82.74251533683378,20.0,kinematic,False,0,0.0,,,,random,event,0,0,4.611344999943867,4.54046099991956,,100.0,90.0,0.02086999995754013,10324.538530539983,20.0,2,196,4.557250999937423,2.9495310000129393,0,0,0,0,0,1,0.0,0.0,0.0387819019208538,0,1252.5389663112135,82.74251533683378,0.0
random-s0-0102,prm,1,0,completed,True,False,3,306,0,,61.621709999826635,0.2013781372543354,2300.000000000002,91.08502099991256,25.25113322422366,115,0,0,0,10388.300072801017,10153.072398294411,58.73116320512619,59.63609145966706,161.52096568146408,20.0,kinematic,False,0,0.0,,,,random,cycle,5,0,5.160594000017227,5.415935000087302,2300.000000000002,0.0,0.0,0.12837999997827865,10324.538530539983,20.0,8,298,29.86217700015459,31.759532999672047,0,0,0,5,0,1,1.4799487590797037e-14,3.1364873808379165e-14,0.018344744358254193,0,1074.9437776349027,161.52096568146408,0.0
random-s0-0102,prm,1,0,completed,True,False,3,307,0,,76.24578200079668,0.24835759609380026,2300.000000000002,106.0419710000815,21.689525178650573,115,0,0,0,10388.300072801017,10154.15159740609,58.86776013305217,59.63609145966706,161.52096568146408,20.0,kinematic,False,0,0.0,,,,random,cycle,7,0,5.327234999981556,5.926371999976254,2300.000000000002,0.0,20.0,0.14817399994626612,10324.538530539983,20.0,10,297,43.60193899992737,32.64384300086931,0,0,0,7,0,1,1.666142887137017e-14,3.1364873808379165e-14,0.0188084307215299,0,1074.9437776349027,161.52096568146408,0.0
random-s0-0102,prm,1,0,completed,True,False,3,308,0,,96.07528999913484,0.31193275973745077,2300.000000000002,126.90379599996504,18.123965338283778,115,0,0,0,10388.300072801017,10155.01722777881,59.059403832316,59.63609145966706,161.52096568146408,20.0,kinematic,False,0,0.0,,,,random,cycle,9,0,5.177547000016602,6.461845999979232,2300.000000000002,0.0,40.0,0.16787599997769576,10324.538530539983,20.0,12,296,55.8451269997704,40.23016299936444,0,0,0,9,0,1,1.53273649080438e-14,3.1364873808379165e-14,0.01925708008262155,0,1074.9437776349027,161.52096568146408,0.0
random-s0-0102,prm,1,0,completed,True,False,3,309,0,,94.28440000078808,0.3051275080931653,2300.000000000002,123.09952200007501,18.68406930124879,115,0,0,0,10388.300072801017,10155.674479960278,59.30360455283138,59.63609145966706,161.52096568146408,20.0,kinematic,False,0,0.0,,,,random,cycle,11,0,5.322765000073559,5.856483000002299,2300.000000000002,0.0,60.0,0.15014400003110495,10324.538530539983,20.0,14,295,63.66188400011197,30.622516000676114,0,0,0,11,0,1,1.7329767277597854e-14,3.1364873808379165e-14,0.0196900183706509,0,1074.9437776349027,161.52096568146408,0.0
random-s0-0102,prm,1,0,completed,True,False,3,311,0,,99.69511199892622,0.32056306108979493,2300.000000000002,129.01642500003163,17.827187507322716,115,0,0,0,10388.300072801017,10158.559227856782,58.78780767179986,59.63609145966706,161.52096568146408,20.0,kinematic,False,0,0.0,,,,random,cycle,13,0,4.806223999935355,5.399205999992773,2300.000000000002,0.0,90.0,0.15389700001833262,10324.538530539983,20.0,16,295,68.21015700006683,31.484954998859394,0,0,0,13,0,1,1.9391645165995394e-14,4.725309238916171e-14,0.02010191187723765,0,1074.9437776349027,161.52096568146408,0.0
random-s0-0102,prm,1,0,completed,True,False,3,306,0,,75.50811799978874,0.24675855555486514,2300.000000000002,108.96952500002044,21.106818626579958,115,0,0,0,10388.300072801017,10152.440258047478,59.19200554034999,59.63609145966706,161.52096568146408,20.0,kinematic,False,0,0.0,,,,random,cycle,6,8,4.815872999984094,9.706295999990289,2300.000000000002,100.0,0.0,0.1946200000020326,10324.538530539983,20.0,9,297,38.50024600001234,37.0078719997764,0,0,0,6,0,1,1.7069857897398198e-14,3.1364873808379165e-14,0.01858061270083235,0,1074.9437776349027,161.52096568146408,0.0
random-s0-0102,prm,1,0,completed,True,False,3,307,0,,107.55719699909605,0.350349175892821,2300.000000000002,139.12006299995028,16.53248245007497,115,0,0,0,10388.300072801017,10153.397248859656,59.36137240797166,59.678700375003864,161.52096568146408,20.0,kinematic,False,0,0.0,,,,random,cycle,8,9,9.03001399990444,9.319447999928343,2300.000000000002,100.0,20.0,0.2106959999537139,10324.538530539983,20.0,11,296,74.12305199977709,33.43414499931896,0,0,0,8,0,1,1.5466928682149024e-14,3.1364873808379165e-14,0.019036955775449144,0,1074.9437776349027,161.52096568146408,0.0
random-s0-0102,prm,1,0,planning_failed,False,False,3,195,1,B2,71.84626099956404,0.3684423641003284,2200.0000000000014,91.90535300001557,23.93766987652644,110,0,0,0,5540.212408577112,5368.113880436415,1654.9276491989474,4848.087664223905,82.74251533683378,20.0,kinematic,False,0,0.0,,,,random,cycle,10,0,5.104726999888953,5.332440000074712,,100.0,40.0,4.683243000044968,10324.538530539983,20.0,12,183,53.673287999913555,18.172972999650483,0,0,0,10,0,1,1.5926256624519722e-14,3.1364873808379165e-14,0.03684374884588488,0,1252.5389663112135,82.74251533683378,0.0
random-s0-0102,prm,1,0,planning_failed,False,False,3,196,1,B2,80.01946700005647,0.40826258673498195,2220.0000000000014,101.23726100005115,21.928684933493802,111,0,0,0,5540.212408577112,5368.6986671753,1655.18732011099,4848.087664223905,82.74251533683378,20.0,kinematic,False,0,0.0,,,,random,cycle,12,0,4.6041079999668,4.773396000018693,,100.0,60.0,4.626342000051409,10324.538530539983,20.0,14,182,60.455861999912486,19.56360500014398,0,0,0,12,0,1,1.7069857897398198e-14,3.1364873808379165e-14,0.03764548645080897,0,1252.5389663112135,82.74251533683378,0.0
random-s0-0102,prm,1,0,planning_failed,False,False,3,198,1,B2,95.25056899963147,0.4810634797961185,2260.0000000000014,116.2059240000417,19.4482339815928,113,0,0,0,5540.212408577112,5370.420570169297,1655.2618750423144,4848.087664223905,82.74251533683378,20.0,kinematic,False,0,0.0,,,,random,cycle,15,0,4.532638999876326,5.273168000030637,,100.0,90.0,4.718989999901169,10324.538530539983,20.0,17,181,76.62280799968357,18.627760999947895,0,0,0,15,0,1,1.9370779221594684e-14,4.725309238916171e-14,0.0387819019208538,0,1252.5389663112135,82.74251533683378,0.0
random-s0-0102,visibility,1,0,completed,True,False,3,304,0,,11.13297599829366,0.0366216315733344,2300.000000000002,38.71444399999291,59.40935119720234,115,0,0,0,10327.478378531985,10147.464629846094,59.14065437614459,59.63609145966706,161.52096568146408,20.0,kinematic,False,0,0.0,,,,random,event,0,0,7.144132999997055,7.072606999940945,2300.000000000002,0.0,0.0,0.017878999983622634,10324.538530539983,20.0,3,301,7.144132999997055,3.9888429982966045,0,0,0,0,0,1,0.0,0.0,0.0038283062770095187,0,1074.9437776349027,161.52096568146408,0.0
random-s0-0102,visibility,1,0,completed,True,False,3,305,0,,11.132201998862001,0.03649902294708853,2300.000000000002,38.12153700005183,60.33334909861779,115,0,0,0,10329.481769589913,10148.494568834893,58.93423169421521,59.63609145966706,161.52096568146408,20.0,kinematic,False,0,0.0,,,,random,event,0,0,7.202985999924749,7.164236999983586,2300.000000000002,0.0,20.0,0.01749799992012413,10324.538530539983,20.0,3,302,7.202985999924749,3.929215998937252,0,0,0,0,0,1,0.0,0.0,0.005196337698690532,0,1074.9437776349027,161.52096568146408,0.0
random-s0-0102,visibility,1,0,completed,True,False,3,306,0,,14.823110999827804,0.04844153921512354,2300.000000000002,42.50587400008499,54.11016839685271,115,0,0,0,10331.996780355337,10149.48336253433,58.82128707690446,59.63609145966706,161.52096568146408,20.0,kinematic,False,0,0.0,,,,random,event,0,0,10.785375000068598,10.742756000013287,2300.000000000002,0.0,40.0,0.018791000002238434,10324.538530539983,20.0,3,303,10.785375000068598,4.037735999759207,0,0,0,0,0,1,0.0,0.0,0.006667446014637417,0,1074.9437776349027,161.52096568146408,0.0
random-s0-0102,visibility,1,0,completed,True,False,3,307,0,,11.586109999939254,0.037739771986772815,2300.000000000002,40.05437000000711,57.421949215518644,115,0,0,0,10335.019949142594,10150.527480194434,58.78771228948815,59.63609145966706,161.52096568146408,20.0,kinematic,False,0,0.0,,,,random,event,0,0,7.262244000003193,7.227886000009676,2300.000000000002,0.0,60.0,0.021161999939067755,10324.538530539983,20.0,3,304,7.262244000003193,4.323865999936061,0,0,0,0,0,1,0.0,0.0,0.008239484939190592,0,1074.9437776349027,161.52096568146408,0.0
